signal_id,instrument,week,entry_model,variant,filled,r,reason
AUDJPY#151,AUDJPY,2019-51,STOP_RECLAIM,M4_chandelier,1,3.5376229007811126,STOP_MOVED
AUDJPY#151,AUDJPY,2019-51,CLOSE_CONFIRM,M2_fix3R,1,2.9659711796355213,TP
AUDJPY#151,AUDJPY,2019-51,CLOSE_CONFIRM,M4_chandelier,1,3.5376229007811126,STOP_MOVED
AUDJPY#152,AUDJPY,2020-01,LIMIT,M2_fix3R,1,-1.0635981601362874,SL
AUDJPY#152,AUDJPY,2020-01,LIMIT,M4_chandelier,1,-0.06359816013628738,BE_SAME_BAR
AUDJPY#152,AUDJPY,2020-01,STOP_HIGH,M2_fix3R,1,-1.0239175692582658,SL
AUDJPY#152,AUDJPY,2020-01,STOP_HIGH,M4_chandelier,1,-1.0239175692582658,SL
AUDJPY#152,AUDJPY,2020-01,STOP_RECLAIM,M2_fix3R,1,-1.0431041753171866,SL
AUDJPY#152,AUDJPY,2020-01,STOP_RECLAIM,M4_chandelier,1,-1.0431041753171866,SL
AUDJPY#152,AUDJPY,2020-01,CLOSE_CONFIRM,M2_fix3R,1,-1.0431041753171866,SL
AUDJPY#152,AUDJPY,2020-01,CLOSE_CONFIRM,M4_chandelier,1,-1.0431041753171866,SL
AUDJPY#153,AUDJPY,2020-01,LIMIT,M2_fix3R,1,-1.0748113855043293,SAME_BAR_SL
AUDJPY#153,AUDJPY,2020-01,LIMIT,M4_chandelier,1,-1.0748113855043293,SAME_BAR_SL
AUDJPY#153,AUDJPY,2020-01,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
AUDJPY#153,AUDJPY,2020-01,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
AUDJPY#153,AUDJPY,2020-01,STOP_RECLAIM,M2_fix3R,0,0.0,NO_FILL
AUDJPY#153,AUDJPY,2020-01,STOP_RECLAIM,M4_chandelier,0,0.0,NO_FILL
AUDJPY#153,AUDJPY,2020-01,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
AUDJPY#153,AUDJPY,2020-01,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
AUDJPY#154,AUDJPY,2020-01,LIMIT,M2_fix3R,1,-1.0479170863955551,SL
AUDJPY#154,AUDJPY,2020-01,LIMIT,M4_chandelier,1,-0.04791708639555514,STOP_MOVED
AUDJPY#154,AUDJPY,2020-01,STOP_HIGH,M2_fix3R,1,-1.016450709546483,SL
AUDJPY#154,AUDJPY,2020-01,STOP_HIGH,M4_chandelier,1,-1.016450709546483,SL
AUDJPY#154,AUDJPY,2020-01,STOP_RECLAIM,M2_fix3R,1,-1.0323189792102059,SL
AUDJPY#154,AUDJPY,2020-01,STOP_RECLAIM,M4_chandelier,1,-1.0323189792102059,SL
AUDJPY#154,AUDJPY,2020-01,CLOSE_CONFIRM,M2_fix3R,1,-1.0323189792102059,SL
AUDJPY#154,AUDJPY,2020-01,CLOSE_CONFIRM,M4_chandelier,1,-1.0323189792102059,SL
AUDJPY#155,AUDJPY,2020-07,LIMIT,M2_fix3R,1,-1.0404265249318134,SL
AUDJPY#155,AUDJPY,2020-07,LIMIT,M4_chandelier,1,-1.0404265249318134,SL
AUDJPY#155,AUDJPY,2020-07,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
AUDJPY#155,AUDJPY,2020-07,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
AUDJPY#155,AUDJPY,2020-07,STOP_RECLAIM,M2_fix3R,1,-1.0363486922060774,SL
AUDJPY#155,AUDJPY,2020-07,STOP_RECLAIM,M4_chandelier,1,-1.0363486922060774,SL
AUDJPY#155,AUDJPY,2020-07,CLOSE_CONFIRM,M2_fix3R,1,-1.0305656661902487,SL
AUDJPY#155,AUDJPY,2020-07,CLOSE_CONFIRM,M4_chandelier,1,-1.0305656661902487,SL
AUDJPY#156,AUDJPY,2020-08,LIMIT,M2_fix3R,1,-1.050274754469139,SL
AUDJPY#156,AUDJPY,2020-08,LIMIT,M4_chandelier,1,-1.050274754469139,SL
AUDJPY#156,AUDJPY,2020-08,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
AUDJPY#156,AUDJPY,2020-08,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
AUDJPY#156,AUDJPY,2020-08,STOP_RECLAIM,M2_fix3R,1,-1.0358844170940174,SL
AUDJPY#156,AUDJPY,2020-08,STOP_RECLAIM,M4_chandelier,1,-1.0358844170940174,SL
AUDJPY#156,AUDJPY,2020-08,CLOSE_CONFIRM,M2_fix3R,1,-1.0358844170940174,SL
AUDJPY#156,AUDJPY,2020-08,CLOSE_CONFIRM,M4_chandelier,1,-1.0358844170940174,SL
AUDJPY#157,AUDJPY,2020-08,LIMIT,M2_fix3R,1,-1.051789781021896,SL
AUDJPY#157,AUDJPY,2020-08,LIMIT,M4_chandelier,1,-1.051789781021896,SL
AUDJPY#157,AUDJPY,2020-08,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
AUDJPY#157,AUDJPY,2020-08,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
AUDJPY#157,AUDJPY,2020-08,STOP_RECLAIM,M2_fix3R,0,0.0,NO_FILL
AUDJPY#157,AUDJPY,2020-08,STOP_RECLAIM,M4_chandelier,0,0.0,NO_FILL
AUDJPY#157,AUDJPY,2020-08,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
AUDJPY#157,AUDJPY,2020-08,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
AUDJPY#158,AUDJPY,2020-11,LIMIT,M2_fix3R,1,2.993316555977349,TP
AUDJPY#158,AUDJPY,2020-11,LIMIT,M4_chandelier,1,-0.00668344402265067,STOP_MOVED
AUDJPY#158,AUDJPY,2020-11,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
AUDJPY#158,AUDJPY,2020-11,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
AUDJPY#158,AUDJPY,2020-11,STOP_RECLAIM,M2_fix3R,1,-1.0024052093653415,SL
AUDJPY#158,AUDJPY,2020-11,STOP_RECLAIM,M4_chandelier,1,0.6699724903208796,STOP_MOVED
AUDJPY#158,AUDJPY,2020-11,CLOSE_CONFIRM,M2_fix3R,1,-1.0024052093653415,SL
AUDJPY#158,AUDJPY,2020-11,CLOSE_CONFIRM,M4_chandelier,1,0.6699724903208796,STOP_MOVED
AUDJPY#159,AUDJPY,2020-11,LIMIT,M2_fix3R,1,2.990800601775446,TP
AUDJPY#159,AUDJPY,2020-11,LIMIT,M4_chandelier,1,-0.009199398224554003,STOP_MOVED
AUDJPY#159,AUDJPY,2020-11,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
AUDJPY#159,AUDJPY,2020-11,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
AUDJPY#159,AUDJPY,2020-11,STOP_RECLAIM,M2_fix3R,1,-1.002718940667826,SL
AUDJPY#159,AUDJPY,2020-11,STOP_RECLAIM,M4_chandelier,1,0.757362530059616,STOP_MOVED
AUDJPY#159,AUDJPY,2020-11,CLOSE_CONFIRM,M2_fix3R,1,-1.002718940667826,SL
AUDJPY#159,AUDJPY,2020-11,CLOSE_CONFIRM,M4_chandelier,1,0.757362530059616,STOP_MOVED
AUDJPY#160,AUDJPY,2020-12,LIMIT,M2_fix3R,1,-1.0093938966104905,SAME_BAR_SL
AUDJPY#160,AUDJPY,2020-12,LIMIT,M4_chandelier,1,-1.0093938966104905,SAME_BAR_SL
AUDJPY#160,AUDJPY,2020-12,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
AUDJPY#160,AUDJPY,2020-12,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
AUDJPY#160,AUDJPY,2020-12,STOP_RECLAIM,M2_fix3R,0,0.0,NO_FILL
AUDJPY#160,AUDJPY,2020-12,STOP_RECLAIM,M4_chandelier,0,0.0,NO_FILL
AUDJPY#160,AUDJPY,2020-12,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
AUDJPY#160,AUDJPY,2020-12,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
AUDJPY#161,AUDJPY,2020-14,LIMIT,M2_fix3R,1,-1.0188859415513074,SAME_BAR_SL
AUDJPY#161,AUDJPY,2020-14,LIMIT,M4_chandelier,1,-1.0188859415513074,SAME_BAR_SL
AUDJPY#161,AUDJPY,2020-14,STOP_HIGH,M2_fix3R,1,-1.0060994895248345,SL
AUDJPY#161,AUDJPY,2020-14,STOP_HIGH,M4_chandelier,1,-1.0060994895248345,SL
AUDJPY#161,AUDJPY,2020-14,STOP_RECLAIM,M2_fix3R,1,-1.0082207834175545,SL
AUDJPY#161,AUDJPY,2020-14,STOP_RECLAIM,M4_chandelier,1,-1.0082207834175545,SL
AUDJPY#161,AUDJPY,2020-14,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
AUDJPY#161,AUDJPY,2020-14,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
AUDJPY#162,AUDJPY,2020-24,LIMIT,M2_fix3R,1,-1.0257481438952176,SL
AUDJPY#162,AUDJPY,2020-24,LIMIT,M4_chandelier,1,-1.0257481438952176,SL
AUDJPY#162,AUDJPY,2020-24,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
AUDJPY#162,AUDJPY,2020-24,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
AUDJPY#162,AUDJPY,2020-24,STOP_RECLAIM,M2_fix3R,1,-1.0222015178916444,SL
AUDJPY#162,AUDJPY,2020-24,STOP_RECLAIM,M4_chandelier,1,-1.0222015178916444,SL
AUDJPY#162,AUDJPY,2020-24,CLOSE_CONFIRM,M2_fix3R,1,-1.0222015178916444,SL
AUDJPY#162,AUDJPY,2020-24,CLOSE_CONFIRM,M4_chandelier,1,-1.0222015178916444,SL
AUDJPY#163,AUDJPY,2020-24,LIMIT,M2_fix3R,1,2.9788797449868416,TP
AUDJPY#163,AUDJPY,2020-24,LIMIT,M4_chandelier,1,-0.021120255013158437,BE_SAME_BAR
AUDJPY#163,AUDJPY,2020-24,STOP_HIGH,M2_fix3R,1,2.9911993633656793,TP
AUDJPY#163,AUDJPY,2020-24,STOP_HIGH,M4_chandelier,1,-0.008800636634320867,STOP_MOVED
AUDJPY#163,AUDJPY,2020-24,STOP_RECLAIM,M2_fix3R,1,2.98079173135877,TP
AUDJPY#163,AUDJPY,2020-24,STOP_RECLAIM,M4_chandelier,1,-0.01920826864123014,STOP_MOVED
AUDJPY#163,AUDJPY,2020-24,CLOSE_CONFIRM,M2_fix3R,1,2.991137275739317,TP
AUDJPY#163,AUDJPY,2020-24,CLOSE_CONFIRM,M4_chandelier,1,-0.008862724260683259,STOP_MOVED
AUDJPY#164,AUDJPY,2020-25,LIMIT,M2_fix3R,1,-1.0146482644126134,SL
AUDJPY#164,AUDJPY,2020-25,LIMIT,M4_chandelier,1,-1.0146482644126134,SL
AUDJPY#164,AUDJPY,2020-25,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
AUDJPY#164,AUDJPY,2020-25,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
AUDJPY#164,AUDJPY,2020-25,STOP_RECLAIM,M2_fix3R,1,-1.011494318875025,SL
AUDJPY#164,AUDJPY,2020-25,STOP_RECLAIM,M4_chandelier,1,-1.011494318875025,SL
AUDJPY#164,AUDJPY,2020-25,CLOSE_CONFIRM,M2_fix3R,1,-1.011494318875025,SL
AUDJPY#164,AUDJPY,2020-25,CLOSE_CONFIRM,M4_chandelier,1,-1.011494318875025,SL
AUDJPY#165,AUDJPY,2020-28,LIMIT,M2_fix3R,1,-1.0413616324225063,SL
AUDJPY#165,AUDJPY,2020-28,LIMIT,M4_chandelier,1,-0.04136163242250634,STOP_MOVED
AUDJPY#165,AUDJPY,2020-28,STOP_HIGH,M2_fix3R,1,-1.020530968656789,SL
AUDJPY#165,AUDJPY,2020-28,STOP_HIGH,M4_chandelier,1,-1.020530968656789,SL
AUDJPY#165,AUDJPY,2020-28,STOP_RECLAIM,M2_fix3R,1,-1.0380126455362788,SL
AUDJPY#165,AUDJPY,2020-28,STOP_RECLAIM,M4_chandelier,1,-0.03801264553627888,STOP_MOVED
AUDJPY#165,AUDJPY,2020-28,CLOSE_CONFIRM,M2_fix3R,1,-1.0272252229181158,SL
AUDJPY#165,AUDJPY,2020-28,CLOSE_CONFIRM,M4_chandelier,1,-1.0272252229181158,SL
AUDJPY#166,AUDJPY,2020-30,LIMIT,M2_fix3R,1,2.9625271361263215,TP
AUDJPY#166,AUDJPY,2020-30,LIMIT,M4_chandelier,1,-0.037472863873678534,BE_SAME_BAR
AUDJPY#166,AUDJPY,2020-30,STOP_HIGH,M2_fix3R,1,2.979640756975958,TP
AUDJPY#166,AUDJPY,2020-30,STOP_HIGH,M4_chandelier,1,-0.02035924302404188,STOP_MOVED
AUDJPY#166,AUDJPY,2020-30,STOP_RECLAIM,M2_fix3R,1,2.966709659648567,TP
AUDJPY#166,AUDJPY,2020-30,STOP_RECLAIM,M4_chandelier,1,-0.0332903403514329,BE_SAME_BAR
AUDJPY#166,AUDJPY,2020-30,CLOSE_CONFIRM,M2_fix3R,1,2.9841021402848695,TP
AUDJPY#166,AUDJPY,2020-30,CLOSE_CONFIRM,M4_chandelier,1,0.435271180865342,STOP_MOVED
AUDJPY#167,AUDJPY,2020-32,LIMIT,M2_fix3R,1,2.958726418210842,TP
AUDJPY#167,AUDJPY,2020-32,LIMIT,M4_chandelier,1,-0.04127358178915828,STOP_MOVED
AUDJPY#167,AUDJPY,2020-32,STOP_HIGH,M2_fix3R,1,2.975970112296146,TP
AUDJPY#167,AUDJPY,2020-32,STOP_HIGH,M4_chandelier,1,0.1263808437124513,STOP_MOVED
AUDJPY#167,AUDJPY,2020-32,STOP_RECLAIM,M2_fix3R,1,2.9734864059093136,TP
AUDJPY#167,AUDJPY,2020-32,STOP_RECLAIM,M4_chandelier,1,-0.02651359409068665,STOP_MOVED
AUDJPY#167,AUDJPY,2020-32,CLOSE_CONFIRM,M2_fix3R,1,2.9734864059093136,TP
AUDJPY#167,AUDJPY,2020-32,CLOSE_CONFIRM,M4_chandelier,1,-0.02651359409068665,STOP_MOVED
AUDJPY#168,AUDJPY,2020-34,LIMIT,M2_fix3R,1,-1.0542407296607064,SL
AUDJPY#168,AUDJPY,2020-34,LIMIT,M4_chandelier,1,-1.0542407296607064,SL
AUDJPY#168,AUDJPY,2020-34,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
AUDJPY#168,AUDJPY,2020-34,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
AUDJPY#168,AUDJPY,2020-34,STOP_RECLAIM,M2_fix3R,1,-1.0484398176014582,SL
AUDJPY#168,AUDJPY,2020-34,STOP_RECLAIM,M4_chandelier,1,-1.0484398176014582,SL
AUDJPY#168,AUDJPY,2020-34,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
AUDJPY#168,AUDJPY,2020-34,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
AUDJPY#169,AUDJPY,2020-35,LIMIT,M2_fix3R,1,2.9608572187520568,TP
AUDJPY#169,AUDJPY,2020-35,LIMIT,M4_chandelier,1,4.551034087710957,STOP_MOVED
AUDJPY#169,AUDJPY,2020-35,STOP_HIGH,M2_fix3R,1,2.980460270134152,TP
AUDJPY#169,AUDJPY,2020-35,STOP_HIGH,M4_chandelier,1,1.7609779073432614,STOP_MOVED
AUDJPY#169,AUDJPY,2020-35,STOP_RECLAIM,M2_fix3R,1,2.965864166427876,TP
AUDJPY#169,AUDJPY,2020-35,STOP_RECLAIM,M4_chandelier,1,3.8384070055589796,STOP_MOVED
AUDJPY#169,AUDJPY,2020-35,CLOSE_CONFIRM,M2_fix3R,1,2.965864166427876,TP
AUDJPY#169,AUDJPY,2020-35,CLOSE_CONFIRM,M4_chandelier,1,3.8384070055589796,STOP_MOVED
AUDJPY#170,AUDJPY,2020-41,LIMIT,M2_fix3R,1,-1.0403620113544174,SL
AUDJPY#170,AUDJPY,2020-41,LIMIT,M4_chandelier,1,-1.0403620113544174,SL
AUDJPY#170,AUDJPY,2020-41,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
AUDJPY#170,AUDJPY,2020-41,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
AUDJPY#170,AUDJPY,2020-41,STOP_RECLAIM,M2_fix3R,0,0.0,NO_FILL
AUDJPY#170,AUDJPY,2020-41,STOP_RECLAIM,M4_chandelier,0,0.0,NO_FILL
AUDJPY#170,AUDJPY,2020-41,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
AUDJPY#170,AUDJPY,2020-41,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
AUDJPY#171,AUDJPY,2020-46,LIMIT,M2_fix3R,1,-1.0367897100371741,SAME_BAR_SL
AUDJPY#171,AUDJPY,2020-46,LIMIT,M4_chandelier,1,-1.0367897100371741,SAME_BAR_SL
AUDJPY#171,AUDJPY,2020-46,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
AUDJPY#171,AUDJPY,2020-46,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
AUDJPY#171,AUDJPY,2020-46,STOP_RECLAIM,M2_fix3R,0,0.0,NO_FILL
AUDJPY#171,AUDJPY,2020-46,STOP_RECLAIM,M4_chandelier,0,0.0,NO_FILL
AUDJPY#171,AUDJPY,2020-46,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
AUDJPY#171,AUDJPY,2020-46,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
AUDJPY#172,AUDJPY,2021-02,LIMIT,M2_fix3R,1,-1.0439365863933145,SL
AUDJPY#172,AUDJPY,2021-02,LIMIT,M4_chandelier,1,-0.04393658639331445,STOP_MOVED
AUDJPY#172,AUDJPY,2021-02,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
AUDJPY#172,AUDJPY,2021-02,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
AUDJPY#172,AUDJPY,2021-02,STOP_RECLAIM,M2_fix3R,1,-1.0181256062047688,SL
AUDJPY#172,AUDJPY,2021-02,STOP_RECLAIM,M4_chandelier,1,-1.0181256062047688,SL
AUDJPY#172,AUDJPY,2021-02,CLOSE_CONFIRM,M2_fix3R,1,-1.0181256062047688,SL
AUDJPY#172,AUDJPY,2021-02,CLOSE_CONFIRM,M4_chandelier,1,-1.0181256062047688,SL
AUDJPY#173,AUDJPY,2021-04,LIMIT,M2_fix3R,1,2.9384123586206963,TP
AUDJPY#173,AUDJPY,2021-04,LIMIT,M4_chandelier,1,-0.011538380295628682,STOP_MOVED
AUDJPY#173,AUDJPY,2021-04,STOP_HIGH,M2_fix3R,1,-1.0258882025199387,SL
AUDJPY#173,AUDJPY,2021-04,STOP_HIGH,M4_chandelier,1,-0.02588820251993867,STOP_MOVED
AUDJPY#173,AUDJPY,2021-04,STOP_RECLAIM,M2_fix3R,1,-1.0318478576512435,SL
AUDJPY#173,AUDJPY,2021-04,STOP_RECLAIM,M4_chandelier,1,-0.031847857651243594,STOP_MOVED
AUDJPY#173,AUDJPY,2021-04,CLOSE_CONFIRM,M2_fix3R,1,-1.0318478576512435,SL
AUDJPY#173,AUDJPY,2021-04,CLOSE_CONFIRM,M4_chandelier,1,-0.031847857651243594,STOP_MOVED
AUDJPY#174,AUDJPY,2021-11,LIMIT,M2_fix3R,1,-1.039467817331895,SL
AUDJPY#174,AUDJPY,2021-11,LIMIT,M4_chandelier,1,-0.03946781733189492,STOP_MOVED
AUDJPY#174,AUDJPY,2021-11,STOP_HIGH,M2_fix3R,1,-1.0185664250334143,SL
AUDJPY#174,AUDJPY,2021-11,STOP_HIGH,M4_chandelier,1,-1.0185664250334143,SL
AUDJPY#174,AUDJPY,2021-11,STOP_RECLAIM,M2_fix3R,1,-1.028447478215857,SL
AUDJPY#174,AUDJPY,2021-11,STOP_RECLAIM,M4_chandelier,1,-1.028447478215857,SL
AUDJPY#174,AUDJPY,2021-11,CLOSE_CONFIRM,M2_fix3R,1,-1.028447478215857,SL
AUDJPY#174,AUDJPY,2021-11,CLOSE_CONFIRM,M4_chandelier,1,-1.028447478215857,SL
AUDJPY#175,AUDJPY,2021-13,LIMIT,M2_fix3R,1,-1.0487234854771756,SAME_BAR_SL
AUDJPY#175,AUDJPY,2021-13,LIMIT,M4_chandelier,1,-1.0487234854771756,SAME_BAR_SL
AUDJPY#175,AUDJPY,2021-13,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
AUDJPY#175,AUDJPY,2021-13,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
AUDJPY#175,AUDJPY,2021-13,STOP_RECLAIM,M2_fix3R,0,0.0,NO_FILL
AUDJPY#175,AUDJPY,2021-13,STOP_RECLAIM,M4_chandelier,0,0.0,NO_FILL
AUDJPY#175,AUDJPY,2021-13,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
AUDJPY#175,AUDJPY,2021-13,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
AUDJPY#176,AUDJPY,2021-16,LIMIT,M2_fix3R,1,-1.056932558380898,SAME_BAR_SL
AUDJPY#176,AUDJPY,2021-16,LIMIT,M4_chandelier,1,-1.056932558380898,SAME_BAR_SL
AUDJPY#176,AUDJPY,2021-16,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
AUDJPY#176,AUDJPY,2021-16,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
AUDJPY#176,AUDJPY,2021-16,STOP_RECLAIM,M2_fix3R,0,0.0,NO_FILL
AUDJPY#176,AUDJPY,2021-16,STOP_RECLAIM,M4_chandelier,0,0.0,NO_FILL
AUDJPY#176,AUDJPY,2021-16,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
AUDJPY#176,AUDJPY,2021-16,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
AUDJPY#177,AUDJPY,2021-19,LIMIT,M2_fix3R,1,-1.0480032994414992,SAME_BAR_SL
AUDJPY#177,AUDJPY,2021-19,LIMIT,M4_chandelier,1,-1.0480032994414992,SAME_BAR_SL
AUDJPY#177,AUDJPY,2021-19,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
AUDJPY#177,AUDJPY,2021-19,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
AUDJPY#177,AUDJPY,2021-19,STOP_RECLAIM,M2_fix3R,0,0.0,NO_FILL
AUDJPY#177,AUDJPY,2021-19,STOP_RECLAIM,M4_chandelier,0,0.0,NO_FILL
AUDJPY#177,AUDJPY,2021-19,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
AUDJPY#177,AUDJPY,2021-19,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
AUDJPY#178,AUDJPY,2021-19,LIMIT,M2_fix3R,1,-1.0415618348623856,SL
AUDJPY#178,AUDJPY,2021-19,LIMIT,M4_chandelier,1,-0.04156183486238555,STOP_MOVED
AUDJPY#178,AUDJPY,2021-19,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
AUDJPY#178,AUDJPY,2021-19,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
AUDJPY#178,AUDJPY,2021-19,STOP_RECLAIM,M2_fix3R,1,-1.02589783211084,SL
AUDJPY#178,AUDJPY,2021-19,STOP_RECLAIM,M4_chandelier,1,-1.02589783211084,SL
AUDJPY#178,AUDJPY,2021-19,CLOSE_CONFIRM,M2_fix3R,1,-1.02589783211084,SL
AUDJPY#178,AUDJPY,2021-19,CLOSE_CONFIRM,M4_chandelier,1,-1.02589783211084,SL
AUDJPY#179,AUDJPY,2021-20,LIMIT,M2_fix3R,1,-1.0401225478476113,SL
AUDJPY#179,AUDJPY,2021-20,LIMIT,M4_chandelier,1,-1.0401225478476113,SL
AUDJPY#179,AUDJPY,2021-20,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
AUDJPY#179,AUDJPY,2021-20,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
AUDJPY#179,AUDJPY,2021-20,STOP_RECLAIM,M2_fix3R,1,-1.0370400780092048,SAME_BAR_SL
AUDJPY#179,AUDJPY,2021-20,STOP_RECLAIM,M4_chandelier,1,-1.0370400780092048,SAME_BAR_SL
AUDJPY#179,AUDJPY,2021-20,CLOSE_CONFIRM,M2_fix3R,1,-1.0372376942468207,SL
AUDJPY#179,AUDJPY,2021-20,CLOSE_CONFIRM,M4_chandelier,1,-1.0372376942468207,SL
AUDJPY#180,AUDJPY,2021-27,LIMIT,M2_fix3R,1,-1.0321057380229839,SL
AUDJPY#180,AUDJPY,2021-27,LIMIT,M4_chandelier,1,-1.0321057380229839,SL
AUDJPY#180,AUDJPY,2021-27,STOP_HIGH,M2_fix3R,1,-1.0180667599984272,SL
AUDJPY#180,AUDJPY,2021-27,STOP_HIGH,M4_chandelier,1,-1.0180667599984272,SL
AUDJPY#180,AUDJPY,2021-27,STOP_RECLAIM,M2_fix3R,1,-1.028816138595284,SL
AUDJPY#180,AUDJPY,2021-27,STOP_RECLAIM,M4_chandelier,1,-1.028816138595284,SL
AUDJPY#180,AUDJPY,2021-27,CLOSE_CONFIRM,M2_fix3R,1,-1.0247542497215505,SL
AUDJPY#180,AUDJPY,2021-27,CLOSE_CONFIRM,M4_chandelier,1,-1.0247542497215505,SL
AUDJPY#181,AUDJPY,2021-29,LIMIT,M2_fix3R,1,-1.0336732177509156,SL
AUDJPY#181,AUDJPY,2021-29,LIMIT,M4_chandelier,1,-1.0336732177509156,SL
AUDJPY#181,AUDJPY,2021-29,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
AUDJPY#181,AUDJPY,2021-29,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
AUDJPY#181,AUDJPY,2021-29,STOP_RECLAIM,M2_fix3R,1,-1.0300900418076853,SL
AUDJPY#181,AUDJPY,2021-29,STOP_RECLAIM,M4_chandelier,1,-1.0300900418076853,SL
AUDJPY#181,AUDJPY,2021-29,CLOSE_CONFIRM,M2_fix3R,1,-1.0256955722098438,SL
AUDJPY#181,AUDJPY,2021-29,CLOSE_CONFIRM,M4_chandelier,1,-1.0256955722098438,SL
AUDJPY#182,AUDJPY,2021-30,LIMIT,M2_fix3R,1,2.958038222865796,TP
AUDJPY#182,AUDJPY,2021-30,LIMIT,M4_chandelier,1,1.5032235055616348,STOP_MOVED
AUDJPY#182,AUDJPY,2021-30,STOP_HIGH,M2_fix3R,1,2.9836390609989527,TP
AUDJPY#182,AUDJPY,2021-30,STOP_HIGH,M4_chandelier,1,-0.016360939001047167,STOP_MOVED
AUDJPY#182,AUDJPY,2021-30,STOP_RECLAIM,M2_fix3R,1,2.966175559921416,TP
AUDJPY#182,AUDJPY,2021-30,STOP_RECLAIM,M4_chandelier,1,1.0194331397015166,STOP_MOVED
AUDJPY#182,AUDJPY,2021-30,CLOSE_CONFIRM,M2_fix3R,1,2.966175559921416,TP
AUDJPY#182,AUDJPY,2021-30,CLOSE_CONFIRM,M4_chandelier,1,1.0194331397015166,STOP_MOVED
AUDJPY#183,AUDJPY,2021-38,LIMIT,M2_fix3R,1,2.963017223930008,TP
AUDJPY#183,AUDJPY,2021-38,LIMIT,M4_chandelier,1,-0.036982776069991785,STOP_MOVED
AUDJPY#183,AUDJPY,2021-38,STOP_HIGH,M2_fix3R,1,-1.0183006018746914,SL
AUDJPY#183,AUDJPY,2021-38,STOP_HIGH,M4_chandelier,1,-0.018300601874691437,STOP_MOVED
AUDJPY#183,AUDJPY,2021-38,STOP_RECLAIM,M2_fix3R,1,-1.0278893197643273,SL
AUDJPY#183,AUDJPY,2021-38,STOP_RECLAIM,M4_chandelier,1,-0.027889319764327233,BE_SAME_BAR
