instrument,entry_model,variant,side,entry_ts,r,bars_held,reason
NZDCAD,LIMIT,M6_time10,long,2025-04-22 21:00:00+00:00,2.0,2,TP
NZDCAD,LIMIT,M1_fix2R,long,2025-05-15 21:00:00+00:00,2.0,10,TP
NZDCAD,LIMIT,M2_fix3R,long,2025-05-15 21:00:00+00:00,-1.0,29,SL
NZDCAD,LIMIT,M3_partial,long,2025-05-15 21:00:00+00:00,0.5,27,STOP_MOVED
NZDCAD,LIMIT,M4_chandelier,long,2025-05-15 21:00:00+00:00,0.4215450907971569,25,STOP_MOVED
NZDCAD,LIMIT,M5_mp1,long,2025-05-15 21:00:00+00:00,1.2262131938032503,3,EMA_TRAIL
NZDCAD,LIMIT,M6_time10,long,2025-05-15 21:00:00+00:00,2.0,10,TP
NZDCAD,LIMIT,M1_fix2R,short,2025-08-12 13:00:00+00:00,-1.0,4,SL
NZDCAD,LIMIT,M2_fix3R,short,2025-08-12 13:00:00+00:00,-1.0,4,SL
NZDCAD,LIMIT,M3_partial,short,2025-08-12 13:00:00+00:00,-1.0,4,SL
NZDCAD,LIMIT,M4_chandelier,short,2025-08-12 13:00:00+00:00,-1.0,4,SL
NZDCAD,LIMIT,M5_mp1,short,2025-08-12 13:00:00+00:00,-1.0,4,SL
NZDCAD,LIMIT,M6_time10,short,2025-08-12 13:00:00+00:00,-1.0,4,SL
NZDCAD,LIMIT,M1_fix2R,short,2025-09-03 17:00:00+00:00,2.0,5,TP
NZDCAD,LIMIT,M2_fix3R,short,2025-09-03 17:00:00+00:00,-1.0,10,SL
NZDCAD,LIMIT,M3_partial,short,2025-09-03 17:00:00+00:00,0.5,10,STOP_MOVED
NZDCAD,LIMIT,M4_chandelier,short,2025-09-03 17:00:00+00:00,0.0,10,STOP_MOVED
NZDCAD,LIMIT,M5_mp1,short,2025-09-03 17:00:00+00:00,0.6297251763715124,9,EMA_TRAIL
NZDCAD,LIMIT,M6_time10,short,2025-09-03 17:00:00+00:00,2.0,5,TP
NZDCAD,LIMIT,M1_fix2R,short,2025-10-14 13:00:00+00:00,-1.0,8,SL
NZDCAD,LIMIT,M2_fix3R,short,2025-10-14 13:00:00+00:00,-1.0,8,SL
NZDCAD,LIMIT,M3_partial,short,2025-10-14 13:00:00+00:00,-1.0,8,SL
NZDCAD,LIMIT,M4_chandelier,short,2025-10-14 13:00:00+00:00,-1.0,8,SL
NZDCAD,LIMIT,M5_mp1,short,2025-10-14 13:00:00+00:00,-1.0,8,SL
NZDCAD,LIMIT,M6_time10,short,2025-10-14 13:00:00+00:00,-1.0,8,SL
NZDCAD,LIMIT,M1_fix2R,short,2025-11-13 06:00:00+00:00,-1.0,5,SL
NZDCAD,LIMIT,M2_fix3R,short,2025-11-13 06:00:00+00:00,-1.0,5,SL
NZDCAD,LIMIT,M3_partial,short,2025-11-13 06:00:00+00:00,-1.0,5,SL
NZDCAD,LIMIT,M4_chandelier,short,2025-11-13 06:00:00+00:00,-1.0,5,SL
NZDCAD,LIMIT,M5_mp1,short,2025-11-13 06:00:00+00:00,-1.0,5,SL
NZDCAD,LIMIT,M6_time10,short,2025-11-13 06:00:00+00:00,-1.0,5,SL
NZDCAD,LIMIT,M1_fix2R,short,2025-11-30 22:00:00+00:00,-1.0,16,SL
NZDCAD,LIMIT,M2_fix3R,short,2025-11-30 22:00:00+00:00,-1.0,16,SL
NZDCAD,LIMIT,M3_partial,short,2025-11-30 22:00:00+00:00,-1.0,16,SL
NZDCAD,LIMIT,M4_chandelier,short,2025-11-30 22:00:00+00:00,-1.0,16,SL
NZDCAD,LIMIT,M5_mp1,short,2025-11-30 22:00:00+00:00,-1.0,16,SL
NZDCAD,LIMIT,M6_time10,short,2025-11-30 22:00:00+00:00,-1.0,16,SL
NZDCAD,LIMIT,M1_fix2R,long,2026-02-09 06:00:00+00:00,2.0,37,TP
NZDCAD,LIMIT,M2_fix3R,long,2026-02-09 06:00:00+00:00,-1.0,44,SL
NZDCAD,LIMIT,M3_partial,long,2026-02-09 06:00:00+00:00,0.5,16,STOP_MOVED
NZDCAD,LIMIT,M4_chandelier,long,2026-02-09 06:00:00+00:00,0.0,16,STOP_MOVED
NZDCAD,LIMIT,M5_mp1,long,2026-02-09 06:00:00+00:00,0.7090152167671546,23,EMA_TRAIL
NZDCAD,LIMIT,M6_time10,long,2026-02-09 06:00:00+00:00,2.0,37,TP
NZDCHF,LIMIT,M1_fix2R,long,2013-04-05 09:00:00+00:00,2.0,10,TP
NZDCHF,LIMIT,M2_fix3R,long,2013-04-05 09:00:00+00:00,3.0,13,TP
NZDCHF,LIMIT,M3_partial,long,2013-04-05 09:00:00+00:00,2.0,13,TP
NZDCHF,LIMIT,M4_chandelier,long,2013-04-05 09:00:00+00:00,4.2249445038230515,30,STOP_MOVED
NZDCHF,LIMIT,M5_mp1,long,2013-04-05 09:00:00+00:00,1.2714471027798115,7,EMA_TRAIL
NZDCHF,LIMIT,M6_time10,long,2013-04-05 09:00:00+00:00,2.0,10,TP
NZDCHF,LIMIT,M1_fix2R,long,2013-05-15 17:00:00+00:00,-1.0,3,SL
NZDCHF,LIMIT,M2_fix3R,long,2013-05-15 17:00:00+00:00,-1.0,3,SL
NZDCHF,LIMIT,M3_partial,long,2013-05-15 17:00:00+00:00,0.5,3,STOP_MOVED
NZDCHF,LIMIT,M4_chandelier,long,2013-05-15 17:00:00+00:00,0.0,3,STOP_MOVED
NZDCHF,LIMIT,M5_mp1,long,2013-05-15 17:00:00+00:00,-1.0,3,SL
NZDCHF,LIMIT,M6_time10,long,2013-05-15 17:00:00+00:00,-1.0,3,SL
NZDCHF,LIMIT,M1_fix2R,short,2013-06-12 05:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M2_fix3R,short,2013-06-12 05:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M3_partial,short,2013-06-12 05:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M4_chandelier,short,2013-06-12 05:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M5_mp1,short,2013-06-12 05:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M6_time10,short,2013-06-12 05:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M1_fix2R,short,2013-07-04 09:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M2_fix3R,short,2013-07-04 09:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M3_partial,short,2013-07-04 09:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M4_chandelier,short,2013-07-04 09:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M5_mp1,short,2013-07-04 09:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M6_time10,short,2013-07-04 09:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M1_fix2R,short,2013-08-08 13:00:00+00:00,-1.0,6,SL
NZDCHF,LIMIT,M2_fix3R,short,2013-08-08 13:00:00+00:00,-1.0,6,SL
NZDCHF,LIMIT,M3_partial,short,2013-08-08 13:00:00+00:00,0.5,5,STOP_MOVED
NZDCHF,LIMIT,M4_chandelier,short,2013-08-08 13:00:00+00:00,0.0,5,STOP_MOVED
NZDCHF,LIMIT,M5_mp1,short,2013-08-08 13:00:00+00:00,-1.0,6,SL
NZDCHF,LIMIT,M6_time10,short,2013-08-08 13:00:00+00:00,-1.0,6,SL
NZDCHF,LIMIT,M1_fix2R,long,2013-09-27 09:00:00+00:00,-1.0,0,SAME_BAR_SL
NZDCHF,LIMIT,M2_fix3R,long,2013-09-27 09:00:00+00:00,-1.0,0,SAME_BAR_SL
NZDCHF,LIMIT,M3_partial,long,2013-09-27 09:00:00+00:00,-1.0,0,SAME_BAR_SL
NZDCHF,LIMIT,M4_chandelier,long,2013-09-27 09:00:00+00:00,-1.0,0,SAME_BAR_SL
NZDCHF,LIMIT,M5_mp1,long,2013-09-27 09:00:00+00:00,-1.0,0,SAME_BAR_SL
NZDCHF,LIMIT,M6_time10,long,2013-09-27 09:00:00+00:00,-1.0,0,SAME_BAR_SL
NZDCHF,LIMIT,M1_fix2R,long,2013-10-10 05:00:00+00:00,2.0,8,TP
NZDCHF,LIMIT,M2_fix3R,long,2013-10-10 05:00:00+00:00,3.0,12,TP
NZDCHF,LIMIT,M3_partial,long,2013-10-10 05:00:00+00:00,2.0,12,TP
NZDCHF,LIMIT,M4_chandelier,long,2013-10-10 05:00:00+00:00,3.1170825335892633,43,STOP_MOVED
NZDCHF,LIMIT,M5_mp1,long,2013-10-10 05:00:00+00:00,2.936340371081239,34,EMA_TRAIL
NZDCHF,LIMIT,M6_time10,long,2013-10-10 05:00:00+00:00,2.0,8,TP
NZDCHF,LIMIT,M1_fix2R,long,2013-11-07 14:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M2_fix3R,long,2013-11-07 14:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M3_partial,long,2013-11-07 14:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M4_chandelier,long,2013-11-07 14:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M5_mp1,long,2013-11-07 14:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M6_time10,long,2013-11-07 14:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M1_fix2R,long,2014-01-17 02:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M2_fix3R,long,2014-01-17 02:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M3_partial,long,2014-01-17 02:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M4_chandelier,long,2014-01-17 02:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M5_mp1,long,2014-01-17 02:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M6_time10,long,2014-01-17 02:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M1_fix2R,short,2014-02-04 02:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M2_fix3R,short,2014-02-04 02:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M3_partial,short,2014-02-04 02:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M4_chandelier,short,2014-02-04 02:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M5_mp1,short,2014-02-04 02:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M6_time10,short,2014-02-04 02:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M1_fix2R,long,2014-03-17 13:00:00+00:00,2.0,5,TP
NZDCHF,LIMIT,M2_fix3R,long,2014-03-17 13:00:00+00:00,3.0,6,TP
NZDCHF,LIMIT,M3_partial,long,2014-03-17 13:00:00+00:00,2.0,6,TP
NZDCHF,LIMIT,M4_chandelier,long,2014-03-17 13:00:00+00:00,5.865432790074056,59,STOP_MOVED
NZDCHF,LIMIT,M5_mp1,long,2014-03-17 13:00:00+00:00,1.8203265450473194,31,EMA_TRAIL
NZDCHF,LIMIT,M6_time10,long,2014-03-17 13:00:00+00:00,2.0,5,TP
NZDCHF,LIMIT,M1_fix2R,long,2014-04-01 21:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M2_fix3R,long,2014-04-01 21:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M3_partial,long,2014-04-01 21:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M4_chandelier,long,2014-04-01 21:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M5_mp1,long,2014-04-01 21:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M6_time10,long,2014-04-01 21:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M1_fix2R,long,2014-04-17 09:00:00+00:00,-1.0,31,SL
NZDCHF,LIMIT,M2_fix3R,long,2014-04-17 09:00:00+00:00,-1.0,31,SL
NZDCHF,LIMIT,M3_partial,long,2014-04-17 09:00:00+00:00,0.5,23,STOP_MOVED
NZDCHF,LIMIT,M4_chandelier,long,2014-04-17 09:00:00+00:00,0.17238519428656912,23,STOP_MOVED
NZDCHF,LIMIT,M5_mp1,long,2014-04-17 09:00:00+00:00,0.5,23,STOP_MOVED
NZDCHF,LIMIT,M6_time10,long,2014-04-17 09:00:00+00:00,-1.0,31,SL
NZDCHF,LIMIT,M1_fix2R,long,2014-05-28 01:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M2_fix3R,long,2014-05-28 01:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M3_partial,long,2014-05-28 01:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M4_chandelier,long,2014-05-28 01:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M5_mp1,long,2014-05-28 01:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M6_time10,long,2014-05-28 01:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M1_fix2R,long,2014-06-11 21:00:00+00:00,2.0,1,TP
NZDCHF,LIMIT,M2_fix3R,long,2014-06-11 21:00:00+00:00,3.0,1,TP
NZDCHF,LIMIT,M3_partial,long,2014-06-11 21:00:00+00:00,2.0,1,TP
NZDCHF,LIMIT,M4_chandelier,long,2014-06-11 21:00:00+00:00,4.8978643997512865,34,STOP_MOVED
NZDCHF,LIMIT,M5_mp1,long,2014-06-11 21:00:00+00:00,3.983309143686532,32,EMA_TRAIL
NZDCHF,LIMIT,M6_time10,long,2014-06-11 21:00:00+00:00,2.0,1,TP
NZDCHF,LIMIT,M1_fix2R,long,2014-06-30 13:00:00+00:00,2.0,17,TP
NZDCHF,LIMIT,M2_fix3R,long,2014-06-30 13:00:00+00:00,3.0,30,TP
NZDCHF,LIMIT,M3_partial,long,2014-06-30 13:00:00+00:00,0.5,5,STOP_MOVED
NZDCHF,LIMIT,M4_chandelier,long,2014-06-30 13:00:00+00:00,0.0,5,STOP_MOVED
NZDCHF,LIMIT,M5_mp1,long,2014-06-30 13:00:00+00:00,2.9124738787976914,58,EMA_TRAIL
NZDCHF,LIMIT,M6_time10,long,2014-06-30 13:00:00+00:00,2.0,17,TP
NZDCHF,LIMIT,M1_fix2R,long,2014-07-23 21:00:00+00:00,-1.0,0,SAME_BAR_SL
NZDCHF,LIMIT,M2_fix3R,long,2014-07-23 21:00:00+00:00,-1.0,0,SAME_BAR_SL
NZDCHF,LIMIT,M3_partial,long,2014-07-23 21:00:00+00:00,-1.0,0,SAME_BAR_SL
NZDCHF,LIMIT,M4_chandelier,long,2014-07-23 21:00:00+00:00,-1.0,0,SAME_BAR_SL
NZDCHF,LIMIT,M5_mp1,long,2014-07-23 21:00:00+00:00,-1.0,0,SAME_BAR_SL
NZDCHF,LIMIT,M6_time10,long,2014-07-23 21:00:00+00:00,-1.0,0,SAME_BAR_SL
NZDCHF,LIMIT,M1_fix2R,short,2014-10-01 09:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M2_fix3R,short,2014-10-01 09:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M3_partial,short,2014-10-01 09:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M4_chandelier,short,2014-10-01 09:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M5_mp1,short,2014-10-01 09:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M6_time10,short,2014-10-01 09:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M1_fix2R,short,2014-11-04 18:00:00+00:00,2.0,5,TP
NZDCHF,LIMIT,M2_fix3R,short,2014-11-04 18:00:00+00:00,3.0,7,TP
NZDCHF,LIMIT,M3_partial,short,2014-11-04 18:00:00+00:00,2.0,7,TP
NZDCHF,LIMIT,M4_chandelier,short,2014-11-04 18:00:00+00:00,0.0,10,STOP_MOVED
NZDCHF,LIMIT,M5_mp1,short,2014-11-04 18:00:00+00:00,0.5,10,STOP_MOVED
NZDCHF,LIMIT,M6_time10,short,2014-11-04 18:00:00+00:00,2.0,5,TP
NZDCHF,LIMIT,M1_fix2R,long,2015-01-12 06:00:00+00:00,-1.0,8,SL
NZDCHF,LIMIT,M2_fix3R,long,2015-01-12 06:00:00+00:00,-1.0,8,SL
NZDCHF,LIMIT,M3_partial,long,2015-01-12 06:00:00+00:00,-1.0,8,SL
NZDCHF,LIMIT,M4_chandelier,long,2015-01-12 06:00:00+00:00,-1.0,8,SL
NZDCHF,LIMIT,M5_mp1,long,2015-01-12 06:00:00+00:00,-1.0,8,SL
NZDCHF,LIMIT,M6_time10,long,2015-01-12 06:00:00+00:00,-1.0,8,SL
NZDCHF,LIMIT,M1_fix2R,short,2015-01-27 06:00:00+00:00,-1.0,34,SL
NZDCHF,LIMIT,M2_fix3R,short,2015-01-27 06:00:00+00:00,-1.0,34,SL
NZDCHF,LIMIT,M3_partial,short,2015-01-27 06:00:00+00:00,0.5,6,STOP_MOVED
NZDCHF,LIMIT,M4_chandelier,short,2015-01-27 06:00:00+00:00,0.0,6,STOP_MOVED
NZDCHF,LIMIT,M5_mp1,short,2015-01-27 06:00:00+00:00,1.220210426222542,13,EMA_TRAIL
NZDCHF,LIMIT,M6_time10,short,2015-01-27 06:00:00+00:00,-1.0,34,SL
NZDCHF,LIMIT,M1_fix2R,short,2015-02-24 22:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M2_fix3R,short,2015-02-24 22:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M3_partial,short,2015-02-24 22:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M4_chandelier,short,2015-02-24 22:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M5_mp1,short,2015-02-24 22:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M6_time10,short,2015-02-24 22:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M1_fix2R,long,2015-04-13 01:00:00+00:00,-1.0,3,SL
NZDCHF,LIMIT,M2_fix3R,long,2015-04-13 01:00:00+00:00,-1.0,3,SL
NZDCHF,LIMIT,M3_partial,long,2015-04-13 01:00:00+00:00,0.5,3,STOP_MOVED
NZDCHF,LIMIT,M4_chandelier,long,2015-04-13 01:00:00+00:00,0.0,3,STOP_MOVED
NZDCHF,LIMIT,M5_mp1,long,2015-04-13 01:00:00+00:00,-1.0,3,SL
NZDCHF,LIMIT,M6_time10,long,2015-04-13 01:00:00+00:00,-1.0,3,SL
NZDCHF,LIMIT,M1_fix2R,long,2015-04-29 13:00:00+00:00,-1.0,0,SAME_BAR_SL
NZDCHF,LIMIT,M2_fix3R,long,2015-04-29 13:00:00+00:00,-1.0,0,SAME_BAR_SL
NZDCHF,LIMIT,M3_partial,long,2015-04-29 13:00:00+00:00,-1.0,0,SAME_BAR_SL
NZDCHF,LIMIT,M4_chandelier,long,2015-04-29 13:00:00+00:00,-1.0,0,SAME_BAR_SL
NZDCHF,LIMIT,M5_mp1,long,2015-04-29 13:00:00+00:00,-1.0,0,SAME_BAR_SL
NZDCHF,LIMIT,M6_time10,long,2015-04-29 13:00:00+00:00,-1.0,0,SAME_BAR_SL
NZDCHF,LIMIT,M1_fix2R,short,2015-05-08 13:00:00+00:00,-1.0,0,SAME_BAR_SL
NZDCHF,LIMIT,M2_fix3R,short,2015-05-08 13:00:00+00:00,-1.0,0,SAME_BAR_SL
NZDCHF,LIMIT,M3_partial,short,2015-05-08 13:00:00+00:00,-1.0,0,SAME_BAR_SL
NZDCHF,LIMIT,M4_chandelier,short,2015-05-08 13:00:00+00:00,-1.0,0,SAME_BAR_SL
NZDCHF,LIMIT,M5_mp1,short,2015-05-08 13:00:00+00:00,-1.0,0,SAME_BAR_SL
NZDCHF,LIMIT,M6_time10,short,2015-05-08 13:00:00+00:00,-1.0,0,SAME_BAR_SL
NZDCHF,LIMIT,M1_fix2R,short,2015-06-25 09:00:00+00:00,2.0,3,TP
NZDCHF,LIMIT,M2_fix3R,short,2015-06-25 09:00:00+00:00,3.0,5,TP
NZDCHF,LIMIT,M3_partial,short,2015-06-25 09:00:00+00:00,2.0,5,TP
NZDCHF,LIMIT,M4_chandelier,short,2015-06-25 09:00:00+00:00,4.348063656853937,24,STOP_MOVED
NZDCHF,LIMIT,M5_mp1,short,2015-06-25 09:00:00+00:00,1.3593219953099576,1,EMA_TRAIL
NZDCHF,LIMIT,M6_time10,short,2015-06-25 09:00:00+00:00,2.0,3,TP
NZDCHF,LIMIT,M1_fix2R,short,2015-07-14 09:00:00+00:00,2.0,9,TP
NZDCHF,LIMIT,M2_fix3R,short,2015-07-14 09:00:00+00:00,3.0,10,TP
NZDCHF,LIMIT,M3_partial,short,2015-07-14 09:00:00+00:00,2.0,10,TP
NZDCHF,LIMIT,M4_chandelier,short,2015-07-14 09:00:00+00:00,1.6091093273151476,22,STOP_MOVED
NZDCHF,LIMIT,M5_mp1,short,2015-07-14 09:00:00+00:00,0.8303156976893201,22,EMA_TRAIL
NZDCHF,LIMIT,M6_time10,short,2015-07-14 09:00:00+00:00,2.0,9,TP
NZDCHF,LIMIT,M1_fix2R,long,2015-11-06 10:00:00+00:00,-1.0,25,SL
NZDCHF,LIMIT,M2_fix3R,long,2015-11-06 10:00:00+00:00,-1.0,25,SL
NZDCHF,LIMIT,M3_partial,long,2015-11-06 10:00:00+00:00,0.5,5,STOP_MOVED
NZDCHF,LIMIT,M4_chandelier,long,2015-11-06 10:00:00+00:00,0.0,5,STOP_MOVED
NZDCHF,LIMIT,M5_mp1,long,2015-11-06 10:00:00+00:00,0.9365511986401578,21,EMA_TRAIL
NZDCHF,LIMIT,M6_time10,long,2015-11-06 10:00:00+00:00,-1.0,25,SL
NZDCHF,LIMIT,M1_fix2R,long,2015-12-03 10:00:00+00:00,-1.0,0,SAME_BAR_SL
NZDCHF,LIMIT,M2_fix3R,long,2015-12-03 10:00:00+00:00,-1.0,0,SAME_BAR_SL
NZDCHF,LIMIT,M3_partial,long,2015-12-03 10:00:00+00:00,-1.0,0,SAME_BAR_SL
NZDCHF,LIMIT,M4_chandelier,long,2015-12-03 10:00:00+00:00,-1.0,0,SAME_BAR_SL
NZDCHF,LIMIT,M5_mp1,long,2015-12-03 10:00:00+00:00,-1.0,0,SAME_BAR_SL
NZDCHF,LIMIT,M6_time10,long,2015-12-03 10:00:00+00:00,-1.0,0,SAME_BAR_SL
NZDCHF,LIMIT,M1_fix2R,long,2016-01-03 22:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M2_fix3R,long,2016-01-03 22:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M3_partial,long,2016-01-03 22:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M4_chandelier,long,2016-01-03 22:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M5_mp1,long,2016-01-03 22:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M6_time10,long,2016-01-03 22:00:00+00:00,-1.0,1,SL
NZDCHF,LIMIT,M1_fix2R,long,2016-02-04 18:00:00+00:00,-1.0,4,SL
NZDCHF,LIMIT,M2_fix3R,long,2016-02-04 18:00:00+00:00,-1.0,4,SL
NZDCHF,LIMIT,M3_partial,long,2016-02-04 18:00:00+00:00,-1.0,4,SL
NZDCHF,LIMIT,M4_chandelier,long,2016-02-04 18:00:00+00:00,-1.0,4,SL
NZDCHF,LIMIT,M5_mp1,long,2016-02-04 18:00:00+00:00,-1.0,4,SL
NZDCHF,LIMIT,M6_time10,long,2016-02-04 18:00:00+00:00,-1.0,4,SL
NZDCHF,LIMIT,M1_fix2R,long,2016-05-06 05:00:00+00:00,-1.0,7,SL
NZDCHF,LIMIT,M2_fix3R,long,2016-05-06 05:00:00+00:00,-1.0,7,SL
NZDCHF,LIMIT,M3_partial,long,2016-05-06 05:00:00+00:00,-1.0,7,SL
NZDCHF,LIMIT,M4_chandelier,long,2016-05-06 05:00:00+00:00,-1.0,7,SL
NZDCHF,LIMIT,M5_mp1,long,2016-05-06 05:00:00+00:00,-1.0,7,SL
NZDCHF,LIMIT,M6_time10,long,2016-05-06 05:00:00+00:00,-1.0,7,SL
NZDCHF,LIMIT,M1_fix2R,long,2016-05-31 05:00:00+00:00,2.0,2,TP
NZDCHF,LIMIT,M2_fix3R,long,2016-05-31 05:00:00+00:00,3.0,2,TP
NZDCHF,LIMIT,M3_partial,long,2016-05-31 05:00:00+00:00,2.0,2,TP
NZDCHF,LIMIT,M4_chandelier,long,2016-05-31 05:00:00+00:00,3.6265288822507213,25,STOP_MOVED
NZDCHF,LIMIT,M5_mp1,long,2016-05-31 05:00:00+00:00,3.206602618442013,24,EMA_TRAIL
NZDCHF,LIMIT,M6_time10,long,2016-05-31 05:00:00+00:00,2.0,2,TP
NZDCHF,LIMIT,M1_fix2R,long,2016-07-11 13:00:00+00:00,2.0,5,TP
NZDCHF,LIMIT,M2_fix3R,long,2016-07-11 13:00:00+00:00,3.0,6,TP
NZDCHF,LIMIT,M3_partial,long,2016-07-11 13:00:00+00:00,2.0,6,TP
NZDCHF,LIMIT,M4_chandelier,long,2016-07-11 13:00:00+00:00,0.9644009405588883,15,STOP_MOVED
NZDCHF,LIMIT,M5_mp1,long,2016-07-11 13:00:00+00:00,0.5,15,STOP_MOVED
NZDCHF,LIMIT,M6_time10,long,2016-07-11 13:00:00+00:00,2.0,5,TP
NZDCHF,LIMIT,M1_fix2R,long,2016-08-05 09:00:00+00:00,-1.0,3,SL
NZDCHF,LIMIT,M2_fix3R,long,2016-08-05 09:00:00+00:00,-1.0,3,SL
NZDCHF,LIMIT,M3_partial,long,2016-08-05 09:00:00+00:00,-1.0,3,SL
NZDCHF,LIMIT,M4_chandelier,long,2016-08-05 09:00:00+00:00,-1.0,3,SL
NZDCHF,LIMIT,M5_mp1,long,2016-08-05 09:00:00+00:00,-1.0,3,SL
NZDCHF,LIMIT,M6_time10,long,2016-08-05 09:00:00+00:00,-1.0,3,SL
NZDCHF,LIMIT,M1_fix2R,long,2016-09-01 13:00:00+00:00,2.0,16,TP
NZDCHF,LIMIT,M2_fix3R,long,2016-09-01 13:00:00+00:00,3.0,18,TP
NZDCHF,LIMIT,M3_partial,long,2016-09-01 13:00:00+00:00,0.5,6,STOP_MOVED
NZDCHF,LIMIT,M4_chandelier,long,2016-09-01 13:00:00+00:00,0.0,6,STOP_MOVED
NZDCHF,LIMIT,M5_mp1,long,2016-09-01 13:00:00+00:00,0.5,6,STOP_MOVED
NZDCHF,LIMIT,M6_time10,long,2016-09-01 13:00:00+00:00,2.0,16,TP
NZDCHF,LIMIT,M1_fix2R,long,2016-09-23 13:00:00+00:00,-1.0,4,SL
NZDCHF,LIMIT,M2_fix3R,long,2016-09-23 13:00:00+00:00,-1.0,4,SL
NZDCHF,LIMIT,M3_partial,long,2016-09-23 13:00:00+00:00,-1.0,4,SL
NZDCHF,LIMIT,M4_chandelier,long,2016-09-23 13:00:00+00:00,-1.0,4,SL
NZDCHF,LIMIT,M5_mp1,long,2016-09-23 13:00:00+00:00,-1.0,4,SL
NZDCHF,LIMIT,M6_time10,long,2016-09-23 13:00:00+00:00,-1.0,4,SL
NZDCHF,LIMIT,M1_fix2R,long,2016-11-09 02:00:00+00:00,-1.0,0,SAME_BAR_SL
NZDCHF,LIMIT,M2_fix3R,long,2016-11-09 02:00:00+00:00,-1.0,0,SAME_BAR_SL
NZDCHF,LIMIT,M3_partial,long,2016-11-09 02:00:00+00:00,-1.0,0,SAME_BAR_SL
NZDCHF,LIMIT,M4_chandelier,long,2016-11-09 02:00:00+00:00,-1.0,0,SAME_BAR_SL
NZDCHF,LIMIT,M5_mp1,long,2016-11-09 02:00:00+00:00,-1.0,0,SAME_BAR_SL
NZDCHF,LIMIT,M6_time10,long,2016-11-09 02:00:00+00:00,-1.0,0,SAME_BAR_SL
