instrument,model,side,bias,entry_ts,exit_ts,entry,exit,r,pnl_pct,bars,reason,partial_tp1
DAX,S5,long,RISK_ON,2017-11-13 00:00:00+00:00,2017-11-15 00:00:00+00:00,13106.0,12957.5,-1.0,-0.005,2,SL,False
NKD,S3,long,RISK_ON,2017-11-16 00:00:00+00:00,2018-01-25 00:00:00+00:00,22410.0,23620.0,1.5033411033411055,0.007516705516705528,58,EMA_TRAIL,True
ES,S3,long,RISK_ON,2017-11-17 00:00:00+00:00,2017-12-29 00:00:00+00:00,2576.5,2668.25,4.108501729473892,0.02054250864736946,35,EMA_TRAIL,True
YM,S3,long,RISK_ON,2017-11-26 00:00:00+00:00,2018-02-02 00:00:00+00:00,23485.0,25443.0,12.834471544715358,0.0641723577235768,57,EMA_TRAIL,True
RTY,S2,long,RISK_ON,2017-11-28 00:00:00+00:00,2017-12-01 00:00:00+00:00,1535.0,1503.9357142857143,-1.0,-0.005,3,SL,False
NQ,S3,long,RISK_ON,2017-11-30 00:00:00+00:00,2017-12-01 00:00:00+00:00,6349.5,6257.616071428572,-1.0,-0.005,1,SL,False
RTY,S3,long,RISK_ON,2017-12-07 00:00:00+00:00,2018-01-30 00:00:00+00:00,1521.7,1589.7,2.371672912462761,0.011858364562313806,44,EMA_TRAIL,True
NQ,S3,long,RISK_ON,2017-12-08 00:00:00+00:00,2017-12-29 00:00:00+00:00,6344.5,6385.0,0.6106348737149793,0.0030531743685748964,17,EMA_TRAIL,True
ES,S3,long,RISK_ON,2018-01-01 00:00:00+00:00,2018-02-02 00:00:00+00:00,2678.0,2757.25,4.095783446121796,0.020478917230608983,28,EMA_TRAIL,True
DAX,S3,long,RISK_ON,2018-01-29 00:00:00+00:00,2018-01-30 00:00:00+00:00,13302.5,13184.535714285714,-1.0,-0.005,1,SL,False
NQ,S3,long,RISK_ON,2018-01-30 00:00:00+00:00,2018-02-02 00:00:00+00:00,6958.25,6867.660714285715,-1.0,-0.005,3,SL,False
NQ,S3,long,RISK_ON,2018-03-06 00:00:00+00:00,2018-03-19 00:00:00+00:00,6845.25,6845.25,0.3321561169971933,0.0016607805849859665,11,STOP_AFTER_TP1,True
RTY,S3,long,RISK_ON,2018-03-14 00:00:00+00:00,2018-03-19 00:00:00+00:00,1585.0,1569.4464285714287,-1.0,-0.005,4,SL,False
ES,S3,long,RISK_ON,2018-03-18 00:00:00+00:00,2018-03-19 00:00:00+00:00,2749.5,2729.1339285714284,-1.0,-0.005,1,SL,False
RTY,S3,long,RISK_ON,2018-03-19 00:00:00+00:00,2018-03-22 00:00:00+00:00,1577.6,1544.4464285714284,-1.0,-0.005,3,SL,False
NKD,S3,long,RISK_ON,2018-05-08 00:00:00+00:00,2018-05-23 00:00:00+00:00,22435.0,22435.0,0.44540853217642384,0.0022270426608821193,13,STOP_AFTER_TP1,True
NQ,S3,long,RISK_ON,2018-05-17 00:00:00+00:00,2018-05-23 00:00:00+00:00,6925.5,6833.258928571428,-1.0,-0.005,5,SL,False
ES,S3,long,RISK_ON,2018-05-18 00:00:00+00:00,2018-05-23 00:00:00+00:00,2713.0,2713.0,0.5600991325898389,0.0028004956629491947,4,STOP_AFTER_TP1,True
RTY,S3,long,RISK_ON,2018-05-22 00:00:00+00:00,2018-05-29 00:00:00+00:00,1623.1,1614.1535714285715,-1.0,-0.005,6,SL,False
YM,S3,long,RISK_ON,2018-05-22 00:00:00+00:00,2018-05-23 00:00:00+00:00,24781.0,24654.5,-1.0,-0.005,1,SL,False
DAX,S3,long,RISK_ON,2018-05-23 00:00:00+00:00,2018-05-24 00:00:00+00:00,13009.0,12863.660714285714,-1.0,-0.005,1,SL,False
YM,S3,long,RISK_ON,2018-05-23 00:00:00+00:00,2018-05-29 00:00:00+00:00,24764.0,24521.39285714286,-1.0,-0.005,5,SL,False
DAX,S3,long,RISK_ON,2018-05-24 00:00:00+00:00,2018-05-29 00:00:00+00:00,12892.5,12732.035714285714,-1.0,-0.005,3,SL,False
ES,S3,long,RISK_ON,2018-05-28 00:00:00+00:00,2018-05-29 00:00:00+00:00,2720.25,2707.0625,-1.0,-0.005,1,SL,False
NQ,S3,long,RISK_ON,2018-05-29 00:00:00+00:00,2018-06-25 00:00:00+00:00,6936.75,7059.75,1.259731660568049,0.0062986583028402455,23,EMA_TRAIL,True
YM,S3,long,RISK_ON,2018-06-03 00:00:00+00:00,2018-06-17 00:00:00+00:00,24688.0,24976.0,0.8210347752332485,0.004105173876166243,12,EMA_TRAIL,True
NKD,S2,long,RISK_ON,2018-06-06 00:00:00+00:00,2018-06-18 00:00:00+00:00,22815.0,22495.0,-0.481073825503355,-0.002405369127516775,10,SMA50_BREAK,False
ES,S3,long,RISK_ON,2018-06-17 00:00:00+00:00,2018-06-19 00:00:00+00:00,2771.0,2756.151785714286,-1.0,-0.005,2,SL,False
RTY,S3,long,RISK_ON,2018-06-17 00:00:00+00:00,2018-06-19 00:00:00+00:00,1680.6,1680.6,0.35237469905887664,0.0017618734952943832,2,STOP_AFTER_TP1,True
RTY,S3,long,RISK_ON,2018-06-21 00:00:00+00:00,2018-06-25 00:00:00+00:00,1698.2,1680.6607142857142,-1.0,-0.005,3,SL,False
NQ,S2,long,RISK_ON,2018-07-17 00:00:00+00:00,2018-07-27 00:00:00+00:00,7428.0,7267.910714285715,-1.0,-0.005,9,SL,False
RTY,S3,long,RISK_ON,2018-07-22 00:00:00+00:00,2018-07-24 00:00:00+00:00,1695.3,1686.3785714285714,-1.0,-0.005,2,SL,False
RTY,S3,long,RISK_ON,2018-07-25 00:00:00+00:00,2018-07-27 00:00:00+00:00,1690.0,1666.6,-1.0,-0.005,2,SL,False
ES,S3,long,RISK_ON,2018-07-27 00:00:00+00:00,2018-07-30 00:00:00+00:00,2818.0,2798.660714285714,-1.0,-0.005,2,SL,False
NKD,S3,long,RISK_ON,2018-07-29 00:00:00+00:00,2018-07-30 00:00:00+00:00,22615.0,22416.428571428572,-1.0,-0.005,1,SL,False
YM,S3,long,RISK_ON,2018-07-31 00:00:00+00:00,2018-08-02 00:00:00+00:00,25382.0,25167.678571428572,-1.0,-0.005,2,SL,False
ES,S3,long,RISK_ON,2018-07-31 00:00:00+00:00,2018-08-12 00:00:00+00:00,2815.25,2825.0,0.6523623753792789,0.0032618118768963944,10,EMA_TRAIL,True
NKD,S3,long,RISK_ON,2018-08-02 00:00:00+00:00,2018-08-10 00:00:00+00:00,22580.0,22274.821428571428,-1.0,-0.005,7,SL,False
YM,S3,long,RISK_ON,2018-08-02 00:00:00+00:00,2018-08-10 00:00:00+00:00,25305.0,25305.0,0.2784979883772919,0.0013924899418864595,7,STOP_AFTER_TP1,True
YM,S3,long,RISK_ON,2018-08-10 00:00:00+00:00,2018-08-15 00:00:00+00:00,25354.0,25126.0,-1.0,-0.005,4,SL,False
NQ,S3,long,RISK_ON,2018-08-10 00:00:00+00:00,2018-08-15 00:00:00+00:00,7433.0,7348.982142857143,-1.0,-0.005,4,SL,False
ES,S3,long,RISK_ON,2018-08-13 00:00:00+00:00,2018-08-15 00:00:00+00:00,2829.5,2810.8125,-1.0,-0.005,2,SL,False
NQ,S3,long,RISK_ON,2018-08-15 00:00:00+00:00,2018-09-05 00:00:00+00:00,7401.0,7531.75,1.0645247657295884,0.005322623828647942,18,EMA_TRAIL,True
ES,S3,long,RISK_ON,2018-08-15 00:00:00+00:00,2018-09-06 00:00:00+00:00,2830.25,2877.75,1.150439648281381,0.005752198241406905,19,EMA_TRAIL,True
YM,S3,long,RISK_ON,2018-08-23 00:00:00+00:00,2018-10-10 00:00:00+00:00,25689.0,25689.0,0.36390159803726646,0.0018195079901863324,41,STOP_AFTER_TP1,True
RTY,S3,long,RISK_ON,2018-09-10 00:00:00+00:00,2018-09-12 00:00:00+00:00,1722.2,1706.15,-1.0,-0.005,2,SL,False
ES,S3,long,RISK_ON,2018-09-10 00:00:00+00:00,2018-10-04 00:00:00+00:00,2884.75,2912.5,1.507856598016791,0.007539282990083955,21,EMA_TRAIL,True
NKD,S2,long,RISK_ON,2018-09-27 00:00:00+00:00,2018-10-08 00:00:00+00:00,24175.0,23493.571428571428,-1.0,-0.005,9,SL,False
NQ,S3,long,RISK_ON,2018-10-03 00:00:00+00:00,2018-10-04 00:00:00+00:00,7628.25,7584.508928571428,-1.0,-0.005,1,SL,False
RTY,S3,long,RISK_ON,2019-01-22 00:00:00+00:00,2019-03-06 00:00:00+00:00,1464.1,1535.5,2.3886524822695083,0.011943262411347542,37,EMA_TRAIL,True
NQ,S3,long,RISK_ON,2019-01-22 00:00:00+00:00,2019-03-07 00:00:00+00:00,6675.0,7025.0,2.509427025891506,0.012547135129457529,38,EMA_TRAIL,True
ES,S3,long,RISK_ON,2019-01-22 00:00:00+00:00,2019-03-06 00:00:00+00:00,2639.5,2768.25,2.5347413529231586,0.012673706764615794,37,EMA_TRAIL,True
NKD,S3,long,RISK_ON,2019-01-27 00:00:00+00:00,2019-01-28 00:00:00+00:00,20685.0,20497.5,-1.0,-0.005,1,SL,False
YM,S3,long,RISK_ON,2019-01-28 00:00:00+00:00,2019-03-06 00:00:00+00:00,24378.0,25634.0,4.227383863080676,0.02113691931540338,32,EMA_TRAIL,True
DAX,S3,long,RISK_ON,2019-01-29 00:00:00+00:00,2019-01-31 00:00:00+00:00,11203.5,11081.839285714286,-1.0,-0.005,2,SL,False
NKD,S3,long,RISK_ON,2019-02-06 00:00:00+00:00,2019-02-07 00:00:00+00:00,20735.0,20520.89285714286,-1.0,-0.005,1,SL,False
NKD,S5,long,RISK_ON,2019-02-08 00:00:00+00:00,2019-02-10 00:00:00+00:00,20350.0,20285.0,-0.3611111111111111,-0.0018055555555555555,1,SMA50_BREAK,False
DAX,S3,long,RISK_ON,2019-02-12 00:00:00+00:00,2019-03-22 00:00:00+00:00,11141.5,11324.5,0.681318242609336,0.00340659121304668,28,SMA50_BREAK,True
NKD,S3,long,RISK_ON,2019-02-14 00:00:00+00:00,2019-03-06 00:00:00+00:00,20870.0,21285.0,2.17161716171619,0.01085808580858095,17,EMA_TRAIL,True
RTY,S3,long,RISK_ON,2019-03-11 00:00:00+00:00,2019-03-22 00:00:00+00:00,1553.7,1510.3607142857143,-1.0,-0.005,10,SL,False
NKD,S3,long,RISK_ON,2019-03-13 00:00:00+00:00,2019-03-22 00:00:00+00:00,21280.0,20970.0,-0.7667844522968208,-0.003833922261484104,8,SMA50_BREAK,False
YM,S3,long,RISK_ON,2019-03-13 00:00:00+00:00,2019-03-24 00:00:00+00:00,25756.0,25475.0,-0.7039456025767182,-0.003519728012883591,9,SMA50_BREAK,False
NQ,S2,long,RISK_ON,2019-03-20 00:00:00+00:00,2019-03-27 00:00:00+00:00,7434.0,7280.75,-1.0,-0.005,6,SL,False
ES,S3,long,RISK_ON,2019-03-20 00:00:00+00:00,2019-03-22 00:00:00+00:00,2833.25,2833.25,0.2954686530105504,0.0014773432650527522,2,STOP_AFTER_TP1,True
ES,S3,long,RISK_ON,2019-03-22 00:00:00+00:00,2019-03-25 00:00:00+00:00,2808.25,2790.1339285714284,-1.0,-0.005,2,SL,False
ES,S3,long,RISK_ON,2019-03-25 00:00:00+00:00,2019-05-05 00:00:00+00:00,2813.0,2894.0,1.8762661679912798,0.0093813308399564,34,EMA_TRAIL,True
NQ,S3,long,RISK_ON,2019-03-27 00:00:00+00:00,2019-05-05 00:00:00+00:00,7298.5,7693.5,4.883446941008145,0.024417234705040727,32,EMA_TRAIL,True
DAX,S3,long,RISK_ON,2019-03-29 00:00:00+00:00,2019-05-07 00:00:00+00:00,11568.0,12073.0,1.7893425053586502,0.008946712526793252,24,EMA_TRAIL,True
NKD,S3,long,RISK_ON,2019-04-08 00:00:00+00:00,2019-04-09 00:00:00+00:00,21740.0,21588.39285714286,-1.0,-0.005,1,SL,False
YM,S3,long,RISK_ON,2019-04-08 00:00:00+00:00,2019-04-09 00:00:00+00:00,26282.0,26144.535714285714,-1.0,-0.005,1,SL,False
YM,S3,long,RISK_ON,2019-04-09 00:00:00+00:00,2019-05-01 00:00:00+00:00,26139.0,26399.0,2.145316804407722,0.01072658402203861,18,EMA_TRAIL,True
NKD,S3,long,RISK_ON,2019-04-09 00:00:00+00:00,2019-05-05 00:00:00+00:00,21660.0,22010.0,1.5606307775965127,0.0078031538879825635,21,EMA_TRAIL,True
RTY,S3,long,RISK_ON,2019-04-25 00:00:00+00:00,2019-05-01 00:00:00+00:00,1576.1,1576.1,0.3980625275209192,0.001990312637604596,5,STOP_AFTER_TP1,True
RTY,S3,long,RISK_ON,2019-05-05 00:00:00+00:00,2019-05-07 00:00:00+00:00,1586.3,1586.3,0.555473916238064,0.00277736958119032,2,STOP_AFTER_TP1,True
NQ,S3,long,RISK_ON,2019-05-06 00:00:00+00:00,2019-05-07 00:00:00+00:00,7754.75,7615.973214285715,-1.0,-0.005,1,SL,False
RTY,S3,long,RISK_ON,2019-05-07 00:00:00+00:00,2019-05-09 00:00:00+00:00,1591.2,1559.7,-1.0,-0.005,2,SL,False
DAX,S3,long,RISK_ON,2019-05-08 00:00:00+00:00,2019-05-09 00:00:00+00:00,12207.0,11964.75,-1.0,-0.005,1,SL,False
DAX,S3,long,RISK_ON,2019-05-10 00:00:00+00:00,2019-05-13 00:00:00+00:00,12191.5,11876.732142857143,-1.0,-0.005,1,SL,False
YM,S2,long,RISK_ON,2019-06-18 00:00:00+00:00,2019-08-01 00:00:00+00:00,26509.0,26524.0,0.02338530066815141,0.00011692650334075705,38,SMA50_BREAK,False
ES,S3,long,RISK_ON,2019-06-25 00:00:00+00:00,2019-07-17 00:00:00+00:00,2923.75,2977.5,2.815179891572183,0.014075899457860915,19,EMA_TRAIL,True
NQ,S3,long,RISK_ON,2019-06-25 00:00:00+00:00,2019-07-19 00:00:00+00:00,7634.5,7820.0,2.5255834647898805,0.012627917323949403,21,EMA_TRAIL,True
RTY,S3,long,RISK_ON,2019-07-02 00:00:00+00:00,2019-08-01 00:00:00+00:00,1563.7,1563.7,0.5086847112256804,0.002543423556128402,26,STOP_AFTER_TP1,True
NKD,S3,long,RISK_ON,2019-07-07 00:00:00+00:00,2019-07-16 00:00:00+00:00,21555.0,21427.321428571428,-1.0,-0.005,8,SL,False
DAX,S3,long,RISK_ON,2019-07-08 00:00:00+00:00,2019-07-09 00:00:00+00:00,12498.5,12409.482142857143,-1.0,-0.005,1,SL,False
DAX,S3,long,RISK_ON,2019-07-09 00:00:00+00:00,2019-07-15 00:00:00+00:00,12452.5,12290.107142857143,-1.0,-0.005,4,SL,False
DAX,S3,long,RISK_ON,2019-07-15 00:00:00+00:00,2019-07-18 00:00:00+00:00,12401.5,12219.232142857143,-1.0,-0.005,3,SL,False
ES,S3,long,RISK_ON,2019-07-22 00:00:00+00:00,2019-07-31 00:00:00+00:00,2994.75,2994.75,0.2919046323995994,0.0014595231619979972,8,STOP_AFTER_TP1,True
NKD,S3,long,RISK_ON,2019-07-25 00:00:00+00:00,2019-07-30 00:00:00+00:00,21640.0,21472.5,-1.0,-0.005,4,SL,False
YM,S2,long,RISK_ON,2019-09-11 00:00:00+00:00,2019-10-01 00:00:00+00:00,27270.0,26564.214285714286,-1.0,-0.005,17,SL,False
ES,S2,long,RISK_ON,2019-09-11 00:00:00+00:00,2019-10-01 00:00:00+00:00,3014.0,2940.464285714286,-1.0,-0.005,17,SL,False
RTY,S3,long,RISK_ON,2019-09-20 00:00:00+00:00,2019-09-24 00:00:00+00:00,1562.0,1540.367857142857,-1.0,-0.005,3,SL,False
NQ,S3,long,RISK_ON,2019-09-20 00:00:00+00:00,2019-09-24 00:00:00+00:00,7832.5,7761.071428571428,-1.0,-0.005,3,SL,False
DAX,S3,long,RISK_ON,2019-09-23 00:00:00+00:00,2019-09-25 00:00:00+00:00,12353.0,12187.785714285714,-1.0,-0.005,2,SL,False
NKD,S3,long,RISK_ON,2019-09-24 00:00:00+00:00,2019-10-02 00:00:00+00:00,21825.0,21560.535714285714,-1.0,-0.005,7,SL,False
RTY,S3,long,RISK_ON,2019-09-25 00:00:00+00:00,2019-09-27 00:00:00+00:00,1551.8,1517.2892857142858,-1.0,-0.005,2,SL,False
DAX,S3,long,RISK_ON,2019-09-25 00:00:00+00:00,2019-10-02 00:00:00+00:00,12251.5,12064.839285714286,-1.0,-0.005,5,SL,False
NQ,S3,long,RISK_ON,2019-09-30 00:00:00+00:00,2019-10-01 00:00:00+00:00,7811.5,7707.25,-0.6315106279409388,-0.003157553139704694,1,SMA50_BREAK,False
DAX,S2,long,RISK_ON,2019-11-04 00:00:00+00:00,2020-01-27 00:00:00+00:00,13130.0,13192.0,0.15256844047985235,0.0007628422023992618,55,SMA50_BREAK,False
YM,S2,long,RISK_ON,2019-11-07 00:00:00+00:00,2020-01-31 00:00:00+00:00,27630.0,28228.0,1.4061135371179057,0.0070305676855895284,73,SMA50_BREAK,False
RTY,S3,long,RISK_ON,2019-11-11 00:00:00+00:00,2019-11-21 00:00:00+00:00,1594.8,1579.6285714285714,-1.0,-0.005,9,SL,False
NQ,S3,long,RISK_ON,2019-11-11 00:00:00+00:00,2019-11-13 00:00:00+00:00,8232.5,8232.5,0.28014077425842193,0.0014007038712921097,2,STOP_AFTER_TP1,True
NKD,S3,long,RISK_ON,2019-11-11 00:00:00+00:00,2019-11-13 00:00:00+00:00,23370.0,23141.071428571428,-1.0,-0.005,2,SL,False
ES,S3,long,RISK_ON,2019-11-11 00:00:00+00:00,2019-11-13 00:00:00+00:00,3082.75,3082.75,0.2703252032520345,0.0013516260162601725,2,STOP_AFTER_TP1,True
NKD,S3,long,RISK_ON,2019-11-13 00:00:00+00:00,2019-11-20 00:00:00+00:00,23165.0,23002.85714285714,-1.0,-0.005,6,SL,False
NQ,S3,long,RISK_ON,2019-11-19 00:00:00+00:00,2019-11-20 00:00:00+00:00,8307.5,8247.464285714286,-1.0,-0.005,1,SL,False
ES,S3,long,RISK_ON,2019-11-20 00:00:00+00:00,2019-12-03 00:00:00+00:00,3103.25,3103.25,0.44103392568659516,0.0022051696284329757,11,STOP_AFTER_TP1,True
NQ,S3,long,RISK_ON,2019-11-20 00:00:00+00:00,2019-12-03 00:00:00+00:00,8274.0,8274.0,0.4566635601118375,0.0022833178005591875,11,STOP_AFTER_TP1,True
RTY,S3,long,RISK_ON,2019-11-21 00:00:00+00:00,2019-12-03 00:00:00+00:00,1587.2,1604.4,1.358550794030818,0.006792753970154089,10,EMA_TRAIL,True
NKD,S3,long,RISK_ON,2019-11-22 00:00:00+00:00,2019-12-29 00:00:00+00:00,23200.0,23695.0,1.0984848484848486,0.005492424242424243,31,EMA_TRAIL,True
NQ,S3,long,RISK_ON,2019-12-05 00:00:00+00:00,2020-01-26 00:00:00+00:00,8319.0,9014.75,3.6860317665011615,0.01843015883250581,44,EMA_TRAIL,True
ES,S3,long,RISK_ON,2019-12-09 00:00:00+00:00,2019-12-10 00:00:00+00:00,3138.5,3119.8214285714284,-1.0,-0.005,1,SL,False
RTY,S2,long,RISK_ON,2019-12-12 00:00:00+00:00,2020-01-26 00:00:00+00:00,1654.1,1646.0,-0.1889212827988317,-0.0009446064139941585,38,SMA50_BREAK,False
ES,S3,long,RISK_ON,2019-12-30 00:00:00+00:00,2020-01-03 00:00:00+00:00,3228.5,3228.5,0.4682734874569585,0.0023413674372847926,4,STOP_AFTER_TP1,True
ES,S3,long,RISK_ON,2020-01-05 00:00:00+00:00,2020-01-07 00:00:00+00:00,3221.25,3198.2053571428573,-1.0,-0.005,2,SL,False
ES,S3,long,RISK_ON,2020-01-24 00:00:00+00:00,2020-01-26 00:00:00+00:00,3291.75,3268.410714285714,-1.0,-0.005,1,SL,False
NQ,S3,long,RISK_ON,2020-01-29 00:00:00+00:00,2020-02-21 00:00:00+00:00,9067.25,9455.0,2.309553401276009,0.011547767006380046,20,EMA_TRAIL,True
ES,S3,long,RISK_ON,2020-02-20 00:00:00+00:00,2020-02-23 00:00:00+00:00,3359.25,3324.1071428571427,-1.0,-0.005,2,SL,False
NQ,S3,long,RISK_ON,2020-04-21 00:00:00+00:00,2020-06-14 00:00:00+00:00,8452.25,9588.25,3.692912081410488,0.01846456040705244,46,EMA_TRAIL,True
NKD,S3,long,RISK_ON,2020-04-22 00:00:00+00:00,2020-05-01 00:00:00+00:00,19365.0,19535.0,0.439344262295082,0.00219672131147541,8,EMA_TRAIL,True
ES,S3,long,RISK_ON,2020-04-22 00:00:00+00:00,2020-05-03 00:00:00+00:00,2784.5,2784.5,0.29383663560184853,0.0014691831780092428,9,STOP_AFTER_TP1,True
YM,S3,long,RISK_ON,2020-04-30 00:00:00+00:00,2020-05-01 00:00:00+00:00,24000.0,23547.39285714286,-1.0,-0.005,1,SL,False
YM,S3,long,RISK_ON,2020-05-01 00:00:00+00:00,2020-05-03 00:00:00+00:00,23587.0,23223.35714285714,-1.0,-0.005,1,SL,False
RTY,S3,long,RISK_ON,2020-05-01 00:00:00+00:00,2020-05-13 00:00:00+00:00,1253.3,1211.4535714285714,-1.0,-0.005,10,SL,False
DAX,S3,long,RISK_ON,2020-05-04 00:00:00+00:00,2020-05-14 00:00:00+00:00,10587.5,10188.07142857143,-1.0,-0.005,8,SL,False
YM,S3,long,RISK_ON,2020-05-04 00:00:00+00:00,2020-05-14 00:00:00+00:00,23786.0,22934.785714285714,-1.0,-0.005,9,SL,False
ES,S3,long,RISK_ON,2020-05-04 00:00:00+00:00,2020-06-11 00:00:00+00:00,2848.0,3036.25,1.4798393574297197,0.007399196787148599,33,EMA_TRAIL,True
NKD,S3,long,RISK_ON,2020-05-04 00:00:00+00:00,2020-06-11 00:00:00+00:00,19565.0,22075.0,2.9687995769434234,0.014843997884717117,33,EMA_TRAIL,True
RTY,S3,long,RISK_ON,2020-05-17 00:00:00+00:00,2020-06-11 00:00:00+00:00,1268.8999999999999,1374.3,1.3113325031133272,0.006556662515566636,22,EMA_TRAIL,True
YM,S3,long,RISK_ON,2020-05-17 00:00:00+00:00,2020-06-11 00:00:00+00:00,23733.0,25431.0,1.9624315650368118,0.00981215782518406,22,EMA_TRAIL,True
NKD,S3,long,RISK_ON,2020-06-12 00:00:00+00:00,2020-07-24 00:00:00+00:00,22245.0,22355.0,0.12908633696563263,0.0006454316848281632,36,SMA50_BREAK,False
DAX,S3,long,RISK_ON,2020-06-12 00:00:00+00:00,2020-07-30 00:00:00+00:00,12017.5,12438.5,1.3622311549459218,0.00681115577472961,34,EMA_TRAIL,True
YM,S3,long,RISK_ON,2020-06-15 00:00:00+00:00,2020-06-26 00:00:00+00:00,25917.0,24900.0,-0.5916230366492147,-0.0029581151832460736,10,SMA50_BREAK,False
ES,S3,long,RISK_ON,2020-06-17 00:00:00+00:00,2020-06-24 00:00:00+00:00,3074.75,3023.8035714285716,-1.0,-0.005,6,SL,False
NQ,S3,long,RISK_ON,2020-06-17 00:00:00+00:00,2020-06-25 00:00:00+00:00,9893.75,9893.75,0.3940481471027053,0.0019702407355135267,7,STOP_AFTER_TP1,True
RTY,S3,long,RISK_ON,2020-06-18 00:00:00+00:00,2020-06-24 00:00:00+00:00,1420.6,1369.7285714285713,-1.0,-0.005,5,SL,False
NQ,S3,long,RISK_ON,2020-06-28 00:00:00+00:00,2020-07-23 00:00:00+00:00,9880.25,10569.5,2.7654035609125285,0.013827017804562643,22,EMA_TRAIL,True
ES,S3,long,RISK_ON,2020-07-19 00:00:00+00:00,2020-07-24 00:00:00+00:00,3200.75,3200.75,0.37082314588426973,0.0018541157294213488,5,STOP_AFTER_TP1,True
YM,S3,long,RISK_ON,2020-07-20 00:00:00+00:00,2020-07-30 00:00:00+00:00,26611.0,26110.89285714286,-1.0,-0.005,9,SL,False
RTY,S3,long,RISK_ON,2020-07-24 00:00:00+00:00,2020-09-03 00:00:00+00:00,1463.3999999999999,1553.1,3.5984129722270195,0.0179920648611351,35,EMA_TRAIL,True
ES,S3,long,RISK_ON,2020-07-24 00:00:00+00:00,2020-09-04 00:00:00+00:00,3204.25,3415.0,4.35627906976742,0.0217813953488371,36,EMA_TRAIL,True
NQ,S3,long,RISK_ON,2020-07-29 00:00:00+00:00,2020-09-03 00:00:00+00:00,10658.0,11664.0,3.0014218430640804,0.015007109215320403,31,EMA_TRAIL,True
YM,S3,long,RISK_ON,2020-07-30 00:00:00+00:00,2020-09-04 00:00:00+00:00,26373.0,28061.0,2.0251525339310175,0.010125762669655088,31,EMA_TRAIL,True
NKD,S3,long,RISK_ON,2020-08-26 00:00:00+00:00,2020-08-28 00:00:00+00:00,23195.0,23020.89285714286,-1.0,-0.005,2,SL,False
DAX,S3,long,RISK_ON,2020-08-31 00:00:00+00:00,2020-09-03 00:00:00+00:00,12943.0,12943.0,0.6323254945875305,0.0031616274729376528,3,STOP_AFTER_TP1,True
DAX,S3,long,RISK_ON,2020-09-03 00:00:00+00:00,2020-09-04 00:00:00+00:00,13011.5,12797.839285714286,-1.0,-0.005,1,SL,False
NKD,S3,long,RISK_ON,2020-09-03 00:00:00+00:00,2020-09-08 00:00:00+00:00,23230.0,22781.964285714286,-1.0,-0.005,4,SL,False
YM,S3,long,RISK_ON,2020-09-06 00:00:00+00:00,2020-09-08 00:00:00+00:00,28156.0,27415.178571428572,-1.0,-0.005,2,SL,False
ES,S5,long,RISK_ON,2020-09-06 00:00:00+00:00,2020-09-08 00:00:00+00:00,3415.5,3380.25,-1.0,-0.005,2,SL,False
ES,S1,long,RISK_ON,2020-09-09 00:00:00+00:00,2020-09-11 00:00:00+00:00,3392.5,3337.25,-0.25932362297396067,-0.0012966181148698034,2,SMA50_BREAK,False
NKD,S3,long,RISK_ON,2020-09-09 00:00:00+00:00,2020-09-21 00:00:00+00:00,23100.0,22517.14285714286,-1.0,-0.005,10,SL,False
NQ,S1,long,RISK_ON,2020-09-09 00:00:00+00:00,2020-09-11 00:00:00+00:00,11362.25,11071.0,-0.4158056099850451,-0.0020790280499252255,2,SMA50_BREAK,False
DAX,S3,long,RISK_ON,2020-09-10 00:00:00+00:00,2020-09-21 00:00:00+00:00,13110.5,12718.767857142857,-1.0,-0.005,7,SL,False
NKD,S3,long,RISK_ON,2020-10-12 00:00:00+00:00,2020-10-15 00:00:00+00:00,23560.0,23397.85714285714,-1.0,-0.005,3,SL,False
NKD,S3,long,RISK_ON,2020-10-15 00:00:00+00:00,2020-10-26 00:00:00+00:00,23540.0,23283.035714285714,-1.0,-0.005,9,SL,False
ES,S3,long,RISK_ON,2020-10-16 00:00:00+00:00,2020-10-21 00:00:00+00:00,3465.5,3406.2589285714284,-1.0,-0.005,4,SL,False
NQ,S3,long,RISK_ON,2020-10-18 00:00:00+00:00,2020-10-19 00:00:00+00:00,11900.75,11678.63392857143,-1.0,-0.005,1,SL,False
YM,S3,long,RISK_ON,2020-10-19 00:00:00+00:00,2020-10-21 00:00:00+00:00,28184.0,27975.0,-0.5975696926375983,-0.0029878484631879914,2,SMA50_BREAK,False
RTY,S3,long,RISK_ON,2020-10-19 00:00:00+00:00,2020-10-21 00:00:00+00:00,1617.0,1593.1357142857141,-1.0,-0.005,2,SL,False
NQ,S3,long,RISK_ON,2020-10-19 00:00:00+00:00,2020-10-26 00:00:00+00:00,11687.25,11478.05357142857,-1.0,-0.005,6,SL,False
YM,S3,long,RISK_ON,2020-10-22 00:00:00+00:00,2020-10-26 00:00:00+00:00,28249.0,27703.714285714286,-1.0,-0.005,3,SL,False
ES,S3,long,RISK_ON,2020-10-22 00:00:00+00:00,2020-10-26 00:00:00+00:00,3446.5,3377.401785714286,-1.0,-0.005,3,SL,False
RTY,S3,long,RISK_ON,2020-10-25 00:00:00+00:00,2020-10-26 00:00:00+00:00,1623.0,1604.142857142857,-1.0,-0.005,1,SL,False
