ticker,ts,ann_date,session,est,act,surp
D,2021-05-04 07:00:00-04:00,2021-05-04,bmo,1.08,1.09,1.38
D,2021-08-06 07:00:00-04:00,2021-08-06,bmo,0.77,0.76,-1.42
D,2021-11-05 07:00:00-04:00,2021-11-05,bmo,1.06,1.11,4.59
D,2022-02-11 07:00:00-05:00,2022-02-11,bmo,0.91,0.9,-0.97
D,2022-05-05 07:00:00-04:00,2022-05-05,bmo,1.17,1.18,0.93
D,2022-08-08 07:00:00-04:00,2022-08-08,bmo,0.75,0.77,2.03
D,2022-11-04 07:00:00-04:00,2022-11-04,bmo,1.08,1.18,9.63
D,2023-02-08 07:00:00-05:00,2023-02-08,bmo,1.04,1.06,2.14
D,2023-05-05 07:00:00-04:00,2023-05-05,bmo,0.97,0.99,1.91
D,2023-08-04 07:00:00-04:00,2023-08-04,bmo,0.47,0.53,12.49
D,2023-11-03 07:00:00-04:00,2023-11-03,bmo,0.77,0.77,0.28
D,2024-02-22 07:00:00-05:00,2024-02-22,bmo,0.36,0.29,-18.79
D,2024-05-02 07:00:00-04:00,2024-05-02,bmo,0.52,0.55,6.56
D,2024-08-01 07:00:00-04:00,2024-08-01,bmo,0.57,0.65,14.4
D,2024-11-01 07:00:00-04:00,2024-11-01,bmo,0.93,0.98,5.45
D,2025-02-12 07:00:00-05:00,2025-02-12,bmo,0.55,0.58,4.6
D,2025-05-01 07:00:00-04:00,2025-05-01,bmo,0.76,0.93,23.16
D,2025-08-01 07:00:00-04:00,2025-08-01,bmo,0.68,0.75,10.69
D,2025-10-31 07:00:00-04:00,2025-10-31,bmo,0.96,1.06,10.51
SO,2021-02-18 06:00:00-05:00,2021-02-18,bmo,0.42,0.47,12.22
SO,2021-04-29 06:00:00-04:00,2021-04-29,bmo,0.83,0.98,17.55
SO,2021-07-29 06:00:00-04:00,2021-07-29,bmo,0.79,0.84,5.91
SO,2021-11-04 06:00:00-04:00,2021-11-04,bmo,1.22,1.23,0.9
SO,2022-02-17 06:00:00-05:00,2022-02-17,bmo,0.35,0.36,2.29
SO,2022-04-28 06:00:00-04:00,2022-04-28,bmo,0.91,0.97,6.79
SO,2022-07-28 06:00:00-04:00,2022-07-28,bmo,0.84,1.07,26.87
SO,2022-10-27 06:00:00-04:00,2022-10-27,bmo,1.33,1.31,-1.26
SO,2023-02-16 06:00:00-05:00,2023-02-16,bmo,0.24,0.26,7.04
SO,2023-04-27 06:00:00-04:00,2023-04-27,bmo,0.71,0.79,11.62
SO,2023-08-03 07:00:00-04:00,2023-08-03,bmo,0.75,0.79,5.76
SO,2023-11-02 07:00:00-04:00,2023-11-02,bmo,1.32,1.42,7.32
SO,2024-02-15 07:00:00-05:00,2024-02-15,bmo,0.6,0.64,6.46
SO,2024-05-02 07:00:00-04:00,2024-05-02,bmo,0.9,1.03,13.91
SO,2024-08-01 06:00:00-04:00,2024-08-01,bmo,0.93,1.1,18.46
SO,2024-10-31 07:00:00-04:00,2024-10-31,bmo,1.34,1.43,6.71
SO,2025-02-20 07:00:00-05:00,2025-02-20,bmo,0.51,0.5,-1.7
SO,2025-05-01 07:00:00-04:00,2025-05-01,bmo,1.19,1.23,3.02
SO,2025-07-31 07:00:00-04:00,2025-07-31,bmo,0.88,0.92,4.65
SO,2025-10-30 07:00:00-04:00,2025-10-30,bmo,1.51,1.6,6.04
COST,2022-03-03 16:00:00-05:00,2022-03-03,amc,2.79,2.92,4.62
COST,2022-05-26 16:00:00-04:00,2022-05-26,amc,3.04,3.04,0.06
COST,2022-10-05 06:00:00-04:00,2022-10-05,bmo,4.2,4.2,-0.08
COST,2022-12-08 16:00:00-05:00,2022-12-08,amc,3.13,3.07,-1.81
COST,2023-03-02 16:00:00-05:00,2023-03-02,amc,3.23,3.3,2.25
COST,2023-06-01 06:00:00-04:00,2023-06-01,bmo,3.19,2.93,-8.27
COST,2023-09-26 16:00:00-04:00,2023-09-26,amc,4.78,4.86,1.76
COST,2023-12-14 16:00:00-05:00,2023-12-14,amc,3.42,3.58,4.83
COST,2024-03-07 16:00:00-05:00,2024-03-07,amc,3.61,3.92,8.51
COST,2024-06-06 06:00:00-04:00,2024-06-06,bmo,3.77,3.78,0.31
COST,2024-09-26 16:00:00-04:00,2024-09-26,amc,5.06,5.29,4.49
COST,2024-12-12 16:00:00-05:00,2024-12-12,amc,3.8,4.04,6.32
COST,2025-03-06 16:00:00-05:00,2025-03-06,amc,4.1,4.02,-1.92
COST,2025-05-29 16:00:00-04:00,2025-05-29,amc,4.23,4.28,1.22
COST,2025-09-25 16:00:00-04:00,2025-09-25,amc,5.81,5.87,1.11
ADBE,2021-03-23 16:00:00-04:00,2021-03-23,amc,2.79,3.14,12.68
ADBE,2021-06-17 16:00:00-04:00,2021-06-17,amc,2.82,3.03,7.55
ADBE,2021-09-21 16:00:00-04:00,2021-09-21,amc,3.02,3.11,3.11
ADBE,2021-12-16 08:00:00-05:00,2021-12-16,bmo,3.2,3.2,0.04
ADBE,2022-03-22 16:00:00-04:00,2022-03-22,amc,3.34,3.37,0.78
ADBE,2022-06-16 16:00:00-04:00,2022-06-16,amc,3.31,3.35,1.31
ADBE,2022-09-15 08:00:00-04:00,2022-09-15,bmo,3.34,3.4,1.66
ADBE,2022-12-15 16:00:00-05:00,2022-12-15,amc,3.5,3.6,2.72
ADBE,2023-03-15 16:00:00-04:00,2023-03-15,amc,3.68,3.8,3.25
ADBE,2023-06-15 16:00:00-04:00,2023-06-15,amc,3.79,3.91,3.22
ADBE,2023-09-14 16:00:00-04:00,2023-09-14,amc,3.98,4.1,3.06
ADBE,2023-12-13 16:00:00-05:00,2023-12-13,amc,4.14,4.27,3.17
ADBE,2024-03-14 16:00:00-04:00,2024-03-14,amc,4.38,4.48,2.23
ADBE,2024-06-13 16:00:00-04:00,2024-06-13,amc,4.4,4.48,1.92
ADBE,2024-09-12 16:00:00-04:00,2024-09-12,amc,4.54,4.65,2.49
ADBE,2024-12-11 16:00:00-05:00,2024-12-11,amc,4.67,4.81,3.01
ADBE,2025-03-12 16:00:00-04:00,2025-03-12,amc,4.97,5.08,2.17
ADBE,2025-06-12 16:00:00-04:00,2025-06-12,amc,4.97,5.06,1.71
ADBE,2025-09-11 16:00:00-04:00,2025-09-11,amc,5.18,5.31,2.48
TAP,2022-02-23 07:00:00-05:00,2022-02-23,bmo,0.86,0.81,-5.42
TAP,2022-05-03 07:00:00-04:00,2022-05-03,bmo,0.19,0.29,50.85
TAP,2022-08-02 07:00:00-04:00,2022-08-02,bmo,1.19,1.19,0.06
TAP,2022-11-01 07:00:00-04:00,2022-11-01,bmo,1.35,1.32,-2.29
TAP,2023-02-21 07:00:00-05:00,2023-02-21,bmo,1.07,1.3,21.4
TAP,2023-05-02 07:00:00-04:00,2023-05-02,bmo,0.26,0.54,105.13
TAP,2023-08-01 07:00:00-04:00,2023-08-01,bmo,1.65,1.78,8.02
TAP,2023-11-02 07:00:00-04:00,2023-11-02,bmo,1.54,1.92,25.07
TAP,2024-02-13 06:00:00-05:00,2024-02-13,bmo,1.12,1.19,6.44
TAP,2024-04-30 06:00:00-04:00,2024-04-30,bmo,0.75,0.95,27.27
TAP,2024-08-06 06:00:00-04:00,2024-08-06,bmo,1.68,1.92,13.98
TAP,2024-11-07 06:00:00-05:00,2024-11-07,bmo,1.63,0.96,-41.16
TAP,2025-02-13 06:00:00-05:00,2025-02-13,bmo,1.13,1.3,15.31
TAP,2025-05-08 06:00:00-04:00,2025-05-08,bmo,0.8,0.5,-37.22
TAP,2025-08-05 06:00:00-04:00,2025-08-05,bmo,1.82,2.05,12.87
TAP,2025-11-04 06:00:00-05:00,2025-11-04,bmo,1.7,1.67,-1.48
PHM,2022-02-01 06:00:00-05:00,2022-02-01,bmo,2.33,2.61,12.1
PHM,2022-04-28 06:00:00-04:00,2022-04-28,bmo,1.72,1.83,6.55
PHM,2022-07-26 06:00:00-04:00,2022-07-26,bmo,2.62,2.73,4.16
PHM,2022-10-25 06:00:00-04:00,2022-10-25,bmo,2.75,2.69,-2.22
PHM,2023-01-31 06:00:00-05:00,2023-01-31,bmo,2.92,3.85,31.71
PHM,2023-04-25 06:00:00-04:00,2023-04-25,bmo,1.81,2.35,30.09
PHM,2023-07-25 06:00:00-04:00,2023-07-25,bmo,2.5,3.21,28.61
PHM,2023-10-24 06:00:00-04:00,2023-10-24,bmo,2.8,2.9,3.62
PHM,2024-01-30 06:00:00-05:00,2024-01-30,bmo,3.22,3.28,1.9
PHM,2024-04-23 06:00:00-04:00,2024-04-23,bmo,2.36,3.1,31.2
PHM,2024-07-23 06:00:00-04:00,2024-07-23,bmo,3.27,3.58,9.32
PHM,2024-10-22 06:00:00-04:00,2024-10-22,bmo,3.13,3.35,7.14
PHM,2025-01-30 06:00:00-05:00,2025-01-30,bmo,3.27,4.43,35.51
PHM,2025-04-22 06:00:00-04:00,2025-04-22,bmo,2.42,2.57,6.0
PHM,2025-07-22 06:00:00-04:00,2025-07-22,bmo,2.97,3.03,2.14
PHM,2025-10-21 06:00:00-04:00,2025-10-21,bmo,2.9,2.96,2.14
CF,2021-02-17 16:00:00-05:00,2021-02-17,amc,0.12,0.4,242.76
CF,2021-05-05 16:00:00-04:00,2021-05-05,amc,0.56,0.7,25.62
CF,2021-08-09 16:00:00-04:00,2021-08-09,amc,1.58,1.15,-27.3
CF,2021-11-03 19:00:00-04:00,2021-11-03,amc,0.95,0.68,-28.48
CF,2022-02-15 16:00:00-05:00,2022-02-15,amc,3.45,3.53,2.14
CF,2022-05-04 16:00:00-04:00,2022-05-04,amc,4.39,4.11,-6.39
CF,2022-08-01 16:00:00-04:00,2022-08-01,amc,5.79,6.15,6.15
CF,2022-11-02 16:00:00-04:00,2022-11-02,amc,3.35,2.77,-17.47
CF,2023-02-15 16:00:00-05:00,2023-02-15,amc,4.32,4.35,0.77
CF,2023-05-01 16:00:00-04:00,2023-05-01,amc,2.54,2.55,0.45
CF,2023-08-02 16:00:00-04:00,2023-08-02,amc,2.1,2.7,28.69
CF,2023-11-01 16:00:00-04:00,2023-11-01,amc,1.01,1.14,12.62
CF,2024-02-14 16:00:00-05:00,2024-02-14,amc,1.58,1.44,-8.63
CF,2024-05-01 17:00:00-04:00,2024-05-01,amc,1.5,0.91,-39.53
CF,2024-08-07 12:00:00-04:00,2024-08-07,amc,1.81,2.3,26.94
CF,2024-10-30 16:00:00-04:00,2024-10-30,amc,1.16,1.55,34.29
CF,2025-02-19 16:00:00-05:00,2025-02-19,amc,1.51,1.79,18.13
CF,2025-05-07 16:00:00-04:00,2025-05-07,amc,1.5,1.98,31.56
CF,2025-08-06 16:00:00-04:00,2025-08-06,amc,2.47,2.39,-3.43
CF,2025-11-05 16:00:00-05:00,2025-11-05,amc,2.17,2.17,-0.21
MOS,2021-02-17 16:00:00-05:00,2021-02-17,amc,0.21,0.57,176.16
MOS,2021-05-03 12:00:00-04:00,2021-05-03,amc,0.53,0.57,7.16
MOS,2021-08-03 08:00:00-04:00,2021-08-03,bmo,1.01,1.17,15.46
MOS,2021-11-01 16:00:00-04:00,2021-11-01,amc,1.54,1.35,-12.51
MOS,2022-02-22 16:00:00-05:00,2022-02-22,amc,1.98,1.95,-1.29
MOS,2022-05-02 16:00:00-04:00,2022-05-02,amc,2.42,2.41,-0.25
MOS,2022-08-01 16:00:00-04:00,2022-08-01,amc,4.0,3.64,-8.93
MOS,2022-11-07 16:00:00-05:00,2022-11-07,amc,3.4,3.22,-5.24
MOS,2023-02-22 16:00:00-05:00,2023-02-22,amc,2.2,1.74,-20.97
MOS,2023-05-03 16:00:00-04:00,2023-05-03,amc,1.25,1.14,-9.03
MOS,2023-08-01 16:00:00-04:00,2023-08-01,amc,1.1,1.04,-5.79
MOS,2023-11-07 16:00:00-05:00,2023-11-07,amc,0.75,0.68,-9.92
MOS,2024-02-21 16:00:00-05:00,2024-02-21,amc,0.86,0.71,-17.11
MOS,2024-05-01 16:00:00-04:00,2024-05-01,amc,0.66,0.65,-2.11
MOS,2024-08-06 16:00:00-04:00,2024-08-06,amc,0.66,0.54,-18.42
MOS,2024-11-12 06:00:00-05:00,2024-11-12,bmo,0.52,0.34,-34.49
MOS,2025-02-27 16:00:00-05:00,2025-02-27,amc,0.57,0.45,-21.07
MOS,2025-05-06 16:00:00-04:00,2025-05-06,amc,0.45,0.49,10.06
MOS,2025-08-05 17:00:00-04:00,2025-08-05,amc,0.72,0.51,-28.86
MOS,2025-11-04 17:00:00-05:00,2025-11-04,amc,1.02,1.29,26.03
RF,2021-01-22 06:00:00-05:00,2021-01-22,bmo,0.42,0.61,43.89
RF,2021-04-23 06:00:00-04:00,2021-04-23,bmo,0.48,0.63,32.55
RF,2021-07-23 06:00:00-04:00,2021-07-23,bmo,0.53,0.77,43.98
RF,2021-10-22 06:00:00-04:00,2021-10-22,bmo,0.53,0.65,23.78
RF,2022-01-20 06:00:00-05:00,2022-01-20,bmo,0.48,0.43,-9.74
RF,2022-04-22 06:00:00-04:00,2022-04-22,bmo,0.47,0.55,16.13
RF,2022-07-22 06:00:00-04:00,2022-07-22,bmo,0.53,0.59,11.21
RF,2022-10-21 06:00:00-04:00,2022-10-21,bmo,0.54,0.43,-20.98
RF,2023-01-20 06:00:00-05:00,2023-01-20,bmo,0.66,0.7,6.61
RF,2023-04-21 06:00:00-04:00,2023-04-21,bmo,0.65,0.62,-5.26
RF,2023-07-21 06:00:00-04:00,2023-07-21,bmo,0.59,0.59,0.12
RF,2023-10-20 06:00:00-04:00,2023-10-20,bmo,0.58,0.49,-15.48
RF,2024-01-19 06:00:00-05:00,2024-01-19,bmo,0.42,0.39,-7.5
RF,2024-04-19 06:00:00-04:00,2024-04-19,bmo,0.44,0.37,-15.33
RF,2024-07-19 06:00:00-04:00,2024-07-19,bmo,0.48,0.52,8.03
RF,2024-10-18 06:00:00-04:00,2024-10-18,bmo,0.52,0.49,-6.23
RF,2025-01-17 06:00:00-05:00,2025-01-17,bmo,0.55,0.56,2.15
RF,2025-04-17 06:00:00-04:00,2025-04-17,bmo,0.51,0.51,0.5
RF,2025-07-18 06:00:00-04:00,2025-07-18,bmo,0.56,0.59,5.35
RF,2025-10-17 06:00:00-04:00,2025-10-17,bmo,0.6,0.61,1.89
AVGO,2021-03-04 16:00:00-05:00,2021-03-04,amc,0.66,0.66,0.58
AVGO,2021-06-03 16:00:00-04:00,2021-06-03,amc,0.65,0.66,2.47
AVGO,2021-09-02 16:00:00-04:00,2021-09-02,amc,0.69,0.7,0.72
AVGO,2021-12-09 16:00:00-05:00,2021-12-09,amc,0.78,0.78,0.51
AVGO,2022-03-03 16:00:00-05:00,2022-03-03,amc,0.81,0.84,3.01
AVGO,2022-05-26 07:00:00-04:00,2022-05-26,bmo,0.87,0.91,4.05
AVGO,2022-09-01 16:00:00-04:00,2022-09-01,amc,0.95,0.97,1.92
AVGO,2022-12-08 16:00:00-05:00,2022-12-08,amc,1.03,1.05,1.64
AVGO,2023-03-02 16:00:00-05:00,2023-03-02,amc,1.02,1.03,1.65
AVGO,2023-06-01 16:00:00-04:00,2023-06-01,amc,1.01,1.03,1.75
AVGO,2023-08-31 16:00:00-04:00,2023-08-31,amc,1.04,1.05,1.03
AVGO,2023-12-07 16:00:00-05:00,2023-12-07,amc,1.1,1.11,0.94
AVGO,2024-03-07 16:00:00-05:00,2024-03-07,amc,1.04,1.1,5.44
AVGO,2024-06-12 16:00:00-04:00,2024-06-12,amc,1.08,1.1,1.08
AVGO,2024-09-05 16:00:00-04:00,2024-09-05,amc,1.21,1.24,2.79
AVGO,2024-12-12 16:00:00-05:00,2024-12-12,amc,1.39,1.42,2.04
AVGO,2025-03-06 16:00:00-05:00,2025-03-06,amc,1.51,1.6,6.11
AVGO,2025-06-05 16:00:00-04:00,2025-06-05,amc,1.57,1.58,0.59
AVGO,2025-09-04 16:00:00-04:00,2025-09-04,amc,1.66,1.69,1.6
FTNT,2021-02-04 16:00:00-05:00,2021-02-04,amc,0.19,0.21,9.59
FTNT,2021-04-29 16:00:00-04:00,2021-04-29,amc,0.15,0.16,9.73
FTNT,2021-07-29 16:00:00-04:00,2021-07-29,amc,0.17,0.19,9.2
FTNT,2021-11-04 16:00:00-04:00,2021-11-04,amc,0.19,0.2,5.33
FTNT,2022-02-03 16:00:00-05:00,2022-02-03,amc,0.23,0.25,7.07
FTNT,2022-05-04 16:00:00-04:00,2022-05-04,amc,0.16,0.19,17.8
FTNT,2022-08-03 16:00:00-04:00,2022-08-03,amc,0.22,0.24,9.35
FTNT,2022-11-02 16:00:00-04:00,2022-11-02,amc,0.27,0.33,20.57
FTNT,2023-02-07 16:00:00-05:00,2023-02-07,amc,0.39,0.44,12.25
FTNT,2023-05-04 16:00:00-04:00,2023-05-04,amc,0.29,0.34,18.93
FTNT,2023-08-03 16:00:00-04:00,2023-08-03,amc,0.34,0.38,10.69
FTNT,2023-11-02 16:00:00-04:00,2023-11-02,amc,0.36,0.41,12.58
FTNT,2024-02-06 16:00:00-05:00,2024-02-06,amc,0.43,0.51,18.14
FTNT,2024-05-02 16:00:00-04:00,2024-05-02,amc,0.38,0.43,11.75
FTNT,2024-08-06 16:00:00-04:00,2024-08-06,amc,0.41,0.57,40.18
FTNT,2024-11-07 16:00:00-05:00,2024-11-07,amc,0.52,0.63,21.52
FTNT,2025-02-06 16:00:00-05:00,2025-02-06,amc,0.61,0.74,21.86
FTNT,2025-05-07 16:00:00-04:00,2025-05-07,amc,0.53,0.58,9.02
FTNT,2025-08-06 16:00:00-04:00,2025-08-06,amc,0.59,0.64,8.27
FTNT,2025-11-05 16:00:00-05:00,2025-11-05,amc,0.63,0.74,16.91
MCD,2022-01-27 07:00:00-05:00,2022-01-27,bmo,2.34,2.23,-4.8
MCD,2022-04-28 07:00:00-04:00,2022-04-28,bmo,2.18,2.28,4.67
MCD,2022-07-26 07:00:00-04:00,2022-07-26,bmo,2.47,2.55,3.39
MCD,2022-10-27 07:00:00-04:00,2022-10-27,bmo,2.58,2.68,3.92
MCD,2023-01-31 07:00:00-05:00,2023-01-31,bmo,2.46,2.59,5.25
MCD,2023-04-25 07:00:00-04:00,2023-04-25,bmo,2.34,2.63,12.55
MCD,2023-07-27 07:00:00-04:00,2023-07-27,bmo,2.79,3.17,13.66
MCD,2023-10-30 07:00:00-04:00,2023-10-30,bmo,2.99,3.19,6.52
MCD,2024-02-05 07:00:00-05:00,2024-02-05,bmo,2.83,2.95,4.39
MCD,2024-04-30 07:00:00-04:00,2024-04-30,bmo,2.73,2.7,-0.95
MCD,2024-07-29 07:00:00-04:00,2024-07-29,bmo,3.07,2.97,-3.18
MCD,2024-10-29 07:00:00-04:00,2024-10-29,bmo,3.2,3.23,0.88
MCD,2025-02-10 07:00:00-05:00,2025-02-10,bmo,2.86,2.83,-0.97
MCD,2025-05-01 07:00:00-04:00,2025-05-01,bmo,2.67,2.67,-0.02
MCD,2025-08-06 07:00:00-04:00,2025-08-06,bmo,3.15,3.19,1.39
MCD,2025-11-05 07:00:00-05:00,2025-11-05,bmo,3.33,3.22,-3.36
VMC,2021-02-16 07:00:00-05:00,2021-02-16,bmo,0.98,1.07,8.87
VMC,2021-05-04 07:00:00-04:00,2021-05-04,bmo,0.46,0.69,51.58
VMC,2021-08-04 07:00:00-04:00,2021-08-04,bmo,1.65,1.57,-5.04
VMC,2021-11-04 07:00:00-04:00,2021-11-04,bmo,1.65,1.54,-6.44
VMC,2022-02-16 07:00:00-05:00,2022-02-16,bmo,1.17,1.25,6.68
VMC,2022-05-04 07:00:00-04:00,2022-05-04,bmo,0.63,0.73,15.79
VMC,2022-08-04 07:00:00-04:00,2022-08-04,bmo,1.65,1.53,-7.43
VMC,2022-11-02 07:00:00-04:00,2022-11-02,bmo,1.71,1.78,3.8
VMC,2023-02-16 07:00:00-05:00,2023-02-16,bmo,1.26,1.08,-14.51
VMC,2023-05-04 07:00:00-04:00,2023-05-04,bmo,0.62,0.95,53.5
VMC,2023-08-03 07:00:00-04:00,2023-08-03,bmo,1.92,2.29,19.57
VMC,2023-10-26 07:00:00-04:00,2023-10-26,bmo,2.23,2.29,2.72
VMC,2024-02-16 07:00:00-05:00,2024-02-16,bmo,1.4,1.46,4.35
VMC,2024-05-02 07:00:00-04:00,2024-05-02,bmo,0.77,0.8,4.41
VMC,2024-08-06 07:00:00-04:00,2024-08-06,bmo,2.49,2.35,-5.78
VMC,2024-10-30 07:00:00-04:00,2024-10-30,bmo,2.31,2.22,-4.06
VMC,2025-02-18 07:00:00-05:00,2025-02-18,bmo,1.75,2.17,23.66
VMC,2025-04-30 06:00:00-04:00,2025-04-30,bmo,0.76,1.0,31.63
VMC,2025-07-31 07:00:00-04:00,2025-07-31,bmo,2.52,2.45,-2.82
VMC,2025-10-30 07:00:00-04:00,2025-10-30,bmo,2.72,2.84,4.45
WDC,2021-01-28 16:00:00-05:00,2021-01-28,amc,0.54,0.69,28.97
WDC,2021-04-29 16:00:00-04:00,2021-04-29,amc,0.68,1.02,49.2
WDC,2021-08-04 16:00:00-04:00,2021-08-04,amc,1.5,2.16,43.97
WDC,2021-10-28 16:00:00-04:00,2021-10-28,amc,2.44,2.49,1.94
WDC,2022-01-27 16:00:00-05:00,2022-01-27,amc,2.12,2.3,8.27
WDC,2022-04-28 16:00:00-04:00,2022-04-28,amc,1.5,1.65,10.34
WDC,2022-08-05 08:00:00-04:00,2022-08-05,bmo,1.72,1.78,3.21
WDC,2022-10-27 08:00:00-04:00,2022-10-27,bmo,0.39,0.2,-48.98
WDC,2023-01-31 16:00:00-05:00,2023-01-31,amc,-0.44,-1.4,-216.75
WDC,2023-05-08 16:00:00-04:00,2023-05-08,amc,-1.56,-1.37,12.3
WDC,2023-07-31 16:00:00-04:00,2023-07-31,amc,-2.02,-1.98,2.08
WDC,2023-10-30 08:00:00-04:00,2023-10-30,bmo,-1.9,-1.76,7.43
WDC,2024-01-25 16:00:00-05:00,2024-01-25,amc,-1.1,-0.69,37.05
WDC,2024-04-25 16:00:00-04:00,2024-04-25,amc,0.15,0.63,311.6
WDC,2024-07-31 16:00:00-04:00,2024-07-31,amc,1.17,1.44,23.06
WDC,2024-10-24 16:00:00-04:00,2024-10-24,amc,1.71,1.78,3.95
WDC,2025-01-29 16:00:00-05:00,2025-01-29,amc,1.82,1.77,-2.68
WDC,2025-04-30 08:00:00-04:00,2025-04-30,bmo,1.11,1.36,22.73
WDC,2025-07-30 16:00:00-04:00,2025-07-30,amc,1.48,1.66,12.13
WDC,2025-10-30 16:00:00-04:00,2025-10-30,amc,1.45,3.06,111.2
PNW,2021-02-24 08:00:00-05:00,2021-02-24,bmo,0.07,-0.17,-342.86
PNW,2021-05-05 08:00:00-04:00,2021-05-05,bmo,0.22,0.32,44.0
PNW,2021-08-05 08:00:00-04:00,2021-08-05,bmo,1.59,1.91,20.45
PNW,2021-11-05 08:00:00-04:00,2021-11-05,bmo,2.72,3.0,10.5
PNW,2022-02-25 08:00:00-05:00,2022-02-25,bmo,0.03,0.24,700.0
PNW,2022-05-04 08:00:00-04:00,2022-05-04,bmo,0.09,0.15,66.67
PNW,2022-08-03 08:00:00-04:00,2022-08-03,bmo,1.3,1.45,11.43
PNW,2022-11-03 08:00:00-04:00,2022-11-03,bmo,2.59,2.88,11.1
PNW,2023-02-27 08:00:00-05:00,2023-02-27,bmo,-0.18,-0.21,-17.81
PNW,2023-08-03 08:00:00-04:00,2023-08-03,bmo,1.15,0.94,-18.46
PNW,2023-11-02 08:00:00-04:00,2023-11-02,bmo,3.41,3.5,2.54
PNW,2024-05-02 07:00:00-04:00,2024-05-02,bmo,0.01,0.15,1400.0
PNW,2024-08-01 08:00:00-04:00,2024-08-01,bmo,1.26,1.76,39.84
PNW,2024-11-06 08:00:00-05:00,2024-11-06,bmo,3.52,3.37,-4.28
PNW,2025-02-25 08:00:00-05:00,2025-02-25,bmo,-0.15,-0.06,60.72
PNW,2025-05-01 08:00:00-04:00,2025-05-01,bmo,0.02,-0.04,-339.95
PNW,2025-08-06 08:00:00-04:00,2025-08-06,bmo,1.57,1.58,0.54
PNW,2025-11-03 08:00:00-05:00,2025-11-03,bmo,3.09,3.39,9.67
QCOM,2021-02-03 16:00:00-05:00,2021-02-03,amc,2.1,2.17,3.27
QCOM,2021-04-28 02:00:00-04:00,2021-04-28,bmo,1.67,1.9,14.09
QCOM,2021-07-28 16:00:00-04:00,2021-07-28,amc,1.68,1.92,14.11
QCOM,2021-11-03 16:00:00-04:00,2021-11-03,amc,2.26,2.55,12.82
QCOM,2022-02-02 16:00:00-05:00,2022-02-02,amc,3.0,3.23,7.59
QCOM,2022-04-27 12:00:00-04:00,2022-04-27,amc,2.92,3.21,10.08
QCOM,2022-07-27 16:00:00-04:00,2022-07-27,amc,2.87,2.96,3.13
QCOM,2022-11-02 16:00:00-04:00,2022-11-02,amc,3.13,3.13,-0.13
QCOM,2023-02-02 16:00:00-05:00,2023-02-02,amc,2.35,2.37,0.72
QCOM,2023-05-03 16:00:00-04:00,2023-05-03,amc,2.16,2.15,-0.24
QCOM,2023-08-02 16:00:00-04:00,2023-08-02,amc,1.81,1.87,3.35
QCOM,2023-11-01 16:00:00-04:00,2023-11-01,amc,1.91,2.02,5.93
QCOM,2024-01-31 16:00:00-05:00,2024-01-31,amc,2.37,2.75,16.1
QCOM,2024-05-01 16:00:00-04:00,2024-05-01,amc,2.32,2.44,5.31
QCOM,2024-07-31 16:00:00-04:00,2024-07-31,amc,2.26,2.33,3.32
QCOM,2024-11-06 16:00:00-05:00,2024-11-06,amc,2.57,2.69,4.74
QCOM,2025-02-05 16:00:00-05:00,2025-02-05,amc,2.99,3.41,14.2
QCOM,2025-04-30 16:00:00-04:00,2025-04-30,amc,2.82,2.85,1.19
QCOM,2025-07-30 16:00:00-04:00,2025-07-30,amc,2.71,2.77,2.05
QCOM,2025-11-05 16:00:00-05:00,2025-11-05,amc,2.87,3.0,4.4
CARR,2021-02-09 06:00:00-05:00,2021-02-09,bmo,0.36,0.31,-12.85
CARR,2021-04-29 06:00:00-04:00,2021-04-29,bmo,0.37,0.48,28.76
CARR,2021-07-29 06:00:00-04:00,2021-07-29,bmo,0.55,0.64,15.74
CARR,2021-10-28 06:00:00-04:00,2021-10-28,bmo,0.66,0.71,8.11
CARR,2022-02-08 06:00:00-05:00,2022-02-08,bmo,0.39,0.44,13.93
CARR,2022-04-28 06:00:00-04:00,2022-04-28,bmo,0.47,0.54,15.43
CARR,2022-07-28 06:00:00-04:00,2022-07-28,bmo,0.62,0.69,12.03
CARR,2022-10-27 06:00:00-04:00,2022-10-27,bmo,0.65,0.7,7.99
CARR,2023-02-07 06:00:00-05:00,2023-02-07,bmo,0.4,0.4,0.71
CARR,2023-04-25 16:00:00-04:00,2023-04-25,amc,0.48,0.52,7.5
CARR,2023-07-27 06:00:00-04:00,2023-07-27,bmo,0.77,0.79,2.57
CARR,2023-10-26 06:00:00-04:00,2023-10-26,bmo,0.79,0.89,12.07
CARR,2024-02-06 06:00:00-05:00,2024-02-06,bmo,0.51,0.53,3.85
CARR,2024-04-25 06:00:00-04:00,2024-04-25,bmo,0.48,0.29,-39.16
CARR,2024-07-25 06:00:00-04:00,2024-07-25,bmo,0.85,0.87,2.82
CARR,2024-10-24 06:00:00-04:00,2024-10-24,bmo,0.79,0.77,-2.22
CARR,2025-02-11 06:00:00-05:00,2025-02-11,bmo,0.48,0.54,11.41
CARR,2025-05-01 06:00:00-04:00,2025-05-01,bmo,0.4,0.47,17.58
CARR,2025-07-29 06:00:00-04:00,2025-07-29,bmo,0.9,0.92,1.94
CARR,2025-10-28 06:00:00-04:00,2025-10-28,bmo,0.57,0.67,17.69
KR,2021-03-04 08:00:00-05:00,2021-03-04,bmo,0.68,0.81,18.74
