symbol,asset_class,report_week_ts,release_ts,entry_week_open_ts,entry_ts,exit_ts,direction,at_extreme,cot_index,net_change,net_change_sigma,limit_px,week_open_px,gap_pct,filled_at_open,entry_px,stop_px,exit_px,exit_reason,ret_pct,r_multiple,year,bars_held
6A,FX,1617580800,1618012800,1618178400,1618178400,1618783200,1,True,86.31,-8197,1.297,0.76185,0.7623,0.0591,False,0.76195,0.7543305,0.7729,TIME,1.437102172058536,1.437102172058536,2021,30
6A,FX,1618790400,1619222400,1619388000,1619388000,1619992800,-1,False,79.75,-5565,0.872,0.7748,0.7748,0.0,True,0.7747,0.7824470000000001,0.7716999999999999,TIME,0.3872466761327112,0.3872466761327112,2021,30
6E,FX,1618790400,1619222400,1619388000,1619388000,1619992800,1,False,59.81,13957,1.113,1.21095,1.2109,-0.0041,True,1.211,1.19889,1.20385,TIME,-0.5904211395540866,-0.5904211395540866,2021,30
ES,Index,1619395200,1619827200,1619992800,1620079200,1620136800,1,False,53.96,54445,1.317,4180.5,4181.5,0.0239,False,4180.75,4138.9425,4138.6925,STOP,-1.005979788315491,-1.005979788315491,2021,5
ES,Index,1620000000,1620432000,1620597600,1620597600,1621202400,-1,False,47.59,-36099,0.872,4226.75,4226.75,0.0,True,4226.5,4268.765,4169.25,TIME,1.3545486809416776,1.3545486809416776,2021,30
6A,FX,1623024000,1623456000,1623621600,1623621600,1624226400,-1,False,71.24,-7512,1.171,0.77075,0.7707,-0.0065,False,0.7706500000000001,0.7783565000000001,0.7486,TIME,2.8612210471679766,2.8612210471679766,2021,30
6A,FX,1623628800,1624060800,1624226400,1624226400,1624384800,-1,False,61.82,-8443,1.685,0.74805,0.7485,0.0602,True,0.7484000000000001,0.7558840000000001,0.7559840000000001,STOP,-1.0133618385889944,-1.0133618385889944,2021,12
6E,FX,1623628800,1624060800,1624226400,1624226400,1624831200,1,False,71.28,10973,0.904,1.1886,1.1882,-0.0337,True,1.1883,1.1764169999999998,1.1955,TIME,0.6059075990911467,0.6059075990911467,2021,30
6E,FX,1624233600,1624665600,1624831200,1624831200,1625436000,-1,False,62.34,-29129,2.278,1.1956,1.1956,0.0,True,1.1955,1.207455,1.1884,TIME,0.5938937682977923,0.5938937682977923,2021,30
ES,Index,1624233600,1624665600,1624831200,1624831200,1625436000,1,False,64.04,75998,2.641,4274.5,4275.0,0.0117,False,4274.75,4232.0025,4340.75,TIME,1.5439499385929,1.5439499385929,2021,30
6A,FX,1625443200,1625875200,1626040800,1626040800,1626645600,-1,False,54.02,-7070,1.395,0.74945,0.7491,-0.0467,False,0.74935,0.7568435,0.74,TIME,1.24774804830853,1.24774804830853,2021,30
6E,FX,1625443200,1625875200,1626040800,1626040800,1626645600,-1,False,58.69,-9956,0.793,1.18915,1.1892,0.0042,True,1.1891,1.2009910000000001,1.1822,TIME,0.5802707930367612,0.5802707930367612,2021,30
6A,FX,1626048000,1626480000,1626645600,1626645600,1627250400,-1,False,49.65,-3918,0.779,0.73945,0.7399,0.0609,True,0.7398,0.747198,0.73695,TIME,0.3852392538523951,0.3852392538523951,2021,30
6E,FX,1626048000,1626480000,1626645600,1626645600,1627250400,-1,False,53.33,-17477,1.373,1.18185,1.1821,0.0212,True,1.182,1.1938199999999999,1.1784,TIME,0.30456852791878575,0.30456852791878575,2021,30
6A,FX,1626652800,1627084800,1627250400,1627250400,1627855200,-1,False,41.95,-6902,1.359,0.7368,0.73685,0.0068,True,0.73675,0.7441175,0.7342,TIME,0.34611469290804914,0.34611469290804914,2021,30
6E,FX,1626652800,1627084800,1627250400,1627250400,1627567200,-1,False,49.07,-13891,1.097,1.17825,1.1783,0.0042,True,1.1782,1.1899819999999999,1.1900819999999999,STOP,-1.0084875233406847,-1.0084875233406847,2021,23
ES,Index,1626652800,1627084800,1627250400,1627250400,1627855200,-1,False,59.59,-41261,1.437,4399.25,4400.5,0.0284,True,4400.25,4444.2525,4396.75,TIME,0.07954093517413782,0.07954093517413782,2021,30
6A,FX,1628467200,1628899200,1629064800,1629064800,1629669600,-1,False,26.75,-8030,1.569,0.7371,0.73705,-0.0068,False,0.737,0.74437,0.7137,TIME,3.161465400271369,3.1614654002713687,2021,30
6E,FX,1629072000,1629504000,1629669600,1629669600,1630274400,1,False,52.69,23783,2.089,1.1705,1.17005,-0.0384,True,1.17015,1.1584485,1.18,TIME,0.8417724223390091,0.8417724223390091,2021,30
6A,FX,1629676800,1630108800,1630274400,1630274400,1630879200,1,True,18.62,-6233,1.206,0.73135,0.73115,-0.0273,True,0.73125,0.7239374999999999,0.74515,TIME,1.9008547008547043,1.900854700854704,2021,30
6E,FX,1629676800,1630108800,1630274400,1630274400,1630879200,-1,False,42.56,-33010,2.782,1.1799,1.1801,0.017,True,1.18,1.1918,1.18825,TIME,-0.699152542372889,-0.699152542372889,2021,30
6E,FX,1630281600,1630713600,1630879200,1630879200,1631484000,-1,False,38.22,-14154,1.194,1.18825,1.18815,-0.0084,False,1.18815,1.2000315000000001,1.18375,TIME,0.370323612338506,0.370323612338506,2021,29
ES,Index,1630281600,1630713600,1630879200,1630879200,1631484000,-1,False,48.49,-43617,1.56,4533.75,4533.0,-0.0165,False,4533.5,4578.835,4461.25,TIME,1.5936914084041027,1.5936914084041027,2021,29
6E,FX,1630886400,1631318400,1631484000,1631484000,1632088800,1,False,43.08,15832,1.304,1.18315,1.18365,0.0423,False,1.18325,1.1714175,1.1745,TIME,-0.7394886963870538,-0.7394886963870537,2021,30
6A,FX,1630886400,1631318400,1631484000,1631498400,1631800800,1,True,3.12,-10410,1.967,0.73535,0.7357,0.0476,False,0.7354499999999999,0.7280954999999999,0.7279954999999999,STOP,-1.0135971174111131,-1.0135971174111131,2021,22
6A,FX,1631491200,1631923200,1632088800,1632088800,1632693600,1,True,0.0,-12895,2.702,0.7267,0.7266,-0.0138,True,0.7267,0.719433,0.7262,TIME,-0.06880418329435199,-0.06880418329435199,2021,30
6E,FX,1632096000,1632528000,1632693600,1632693600,1633298400,-1,False,38.71,-15710,1.319,1.1737,1.1735,-0.017,False,1.1736,1.185336,1.16105,TIME,1.069359236537156,1.0693592365371558,2021,30
ES,Index,1632096000,1632528000,1632693600,1632693600,1632808800,1,False,62.35,85657,2.921,4446.0,4446.0,0.0,True,4446.25,4401.7875,4401.5375,STOP,-1.0056227157717095,-1.0056227157717095,2021,9
6E,FX,1632700800,1633132800,1633298400,1633298400,1633903200,-1,False,35.27,-11223,0.939,1.16085,1.16095,0.0086,True,1.16085,1.1724584999999998,1.1587,TIME,0.18520911401127402,0.18520911401127402,2021,30
ES,Index,1632700800,1633132800,1633298400,1633298400,1633356000,1,False,66.48,23342,0.792,4350.75,4349.0,-0.0402,True,4349.25,4305.7575,4305.5075,STOP,-1.0057481174915281,-1.0057481174915281,2021,5
6A,FX,1633305600,1633737600,1633903200,1633903200,1634508000,1,True,0.0,-3596,0.769,0.731,0.7309,-0.0137,True,0.731,0.7236899999999999,0.74195,TIME,1.4979480164158707,1.4979480164158707,2021,30
6E,FX,1633305600,1633737600,1633903200,1633903200,1634508000,-1,False,28.14,-23206,1.905,1.15875,1.1586,-0.0129,False,1.15865,1.1702365,1.16125,TIME,-0.2243990851421858,-0.2243990851421858,2021,30
ES,Index,1633910400,1634342400,1634508000,1634508000,1635112800,1,False,71.0,25999,0.888,4465.25,4465.5,0.0056,False,4465.5,4420.845,4528.5,TIME,1.41081625797783,1.41081625797783,2021,30
6A,FX,1634515200,1634947200,1635112800,1635112800,1635429600,-1,True,13.09,11550,2.322,0.7472,0.74675,-0.0602,False,0.7471,0.754571,0.754671,STOP,-1.0133850890108411,-1.0133850890108411,2021,23
ES,Index,1634515200,1634947200,1635112800,1635112800,1635199200,-1,False,65.5,-31164,1.056,4529.25,4528.75,-0.011,False,4529.0,4574.29,4574.54,STOP,-1.0055199823360557,-1.0055199823360557,2021,7
ES,Index,1635120000,1635552000,1635717600,1635746400,1636326000,1,False,75.78,28869,1.006,4602.5,4608.0,0.1195,False,4602.75,4556.7225,4678.25,TIME,1.640323719515507,1.640323719515507,2021,28
ES,Index,1635724800,1636156800,1636326000,1636326000,1636930800,-1,True,81.28,29014,1.018,4685.75,4678.5,-0.1547,False,4685.5,4732.3550000000005,4685.0,TIME,0.010671219720414044,0.010671219720414044,2021,30
6A,FX,1636329600,1636761600,1636930800,1636930800,1637175600,1,False,24.98,12072,2.374,0.7332,0.7331,-0.0136,True,0.7332,0.725868,0.725768,STOP,-1.0136388434260768,-1.0136388434260768,2021,18
6E,FX,1636329600,1636761600,1636930800,1636930800,1637060400,1,False,36.16,9911,0.804,1.14495,1.145,0.0044,False,1.14505,1.1335994999999999,1.1334994999999999,STOP,-1.008733243089823,-1.008733243089823,2021,10
ES,Index,1636329600,1636761600,1636930800,1636930800,1637535600,-1,False,75.98,-27942,0.992,4681.0,4684.75,0.0801,True,4684.5,4731.345,4701.25,TIME,-0.35756217312413274,-0.35756217312413274,2021,30
6E,FX,1637539200,1637971200,1638140400,1638241200,1638745200,-1,False,29.95,-12626,1.019,1.1309,1.13,-0.0796,False,1.1308,1.1421080000000001,1.13135,TIME,-0.04863813229572431,-0.04863813229572431,2021,23
ES,Index,1638144000,1638576000,1638745200,1638745200,1638802800,-1,True,94.05,55911,1.987,4533.25,4542.25,0.1985,True,4542.0,4587.42,4587.67,STOP,-1.0055041831792177,-1.0055041831792177,2021,5
6E,FX,1638748800,1639180800,1639350000,1639350000,1639954800,1,False,32.45,14941,1.211,1.13435,1.1341,-0.022,True,1.1342,1.1228580000000001,1.12625,TIME,-0.7009345794392632,-0.7009345794392632,2021,30
ES,Index,1639958400,1640390400,1640559600,1640559600,1641164400,1,True,91.03,-31393,1.102,4716.75,4717.0,0.0053,False,4717.0,4669.83,4770.75,TIME,1.139495442018232,1.139495442018232,2021,30
ES,Index,1640563200,1640995200,1641164400,1641207600,1641409200,1,True,84.18,-33087,1.145,4761.5,4771.0,0.1995,False,4761.75,4714.1325,4713.8825,STOP,-1.0052501706305517,-1.0052501706305517,2022,15
6A,FX,1641168000,1641600000,1641769200,1641769200,1642374000,1,True,0.58,-7625,1.392,0.7185,0.7182,-0.0418,True,0.7182999999999999,0.7111169999999999,0.72155,TIME,0.4524571905889025,0.4524571905889025,2022,30
ES,Index,1641772800,1642204800,1642374000,1642374000,1642978800,-1,False,78.82,-31626,1.083,4664.0,4666.0,0.0429,True,4665.75,4712.4075,4389.25,TIME,5.926164067941917,5.926164067941917,2022,29
6E,FX,1642377600,1642809600,1642978800,1642978800,1643238000,1,False,42.55,18579,1.491,1.13575,1.1355,-0.022,True,1.1356,1.124244,1.124144,STOP,-1.0088059175766038,-1.0088059175766038,2022,19
ES,Index,1642377600,1642809600,1642978800,1642978800,1643209200,-1,True,88.72,47823,1.603,4381.5,4389.0,0.1712,True,4388.75,4432.6375,4432.8875,STOP,-1.0056963827969199,-1.0056963827969199,2022,17
6A,FX,1642982400,1643414400,1643583600,1643583600,1643626800,-1,True,7.62,5181,0.965,0.69985,0.6996,-0.0357,False,0.69975,0.7067475,0.7068475,STOP,-1.0142908181493362,-1.0142908181493362,2022,4
ES,Index,1642982400,1643414400,1643583600,1643583600,1643641200,-1,True,100.0,101618,3.121,4419.75,4423.5,0.0848,True,4423.25,4467.4825,4467.7325,STOP,-1.0056519527496766,-1.0056519527496766,2022,5
ES,Index,1643587200,1644019200,1644188400,1644188400,1644591600,1,True,87.16,-68095,1.999,4485.5,4497.0,0.2564,False,4485.75,4440.8925,4440.6425,STOP,-1.0055732040350014,-1.0055732040350012,2022,29
6A,FX,1644192000,1644624000,1644793200,1644793200,1645398000,1,True,5.33,-5912,1.088,0.7142,0.71315,-0.147,True,0.7132499999999999,0.7061175,0.71725,TIME,0.5608131791097252,0.5608131791097252,2022,30
6E,FX,1644192000,1644624000,1644793200,1644793200,1645398000,1,False,46.92,9126,0.757,1.13545,1.13515,-0.0264,True,1.13525,1.1238975,1.13225,TIME,-0.2642589737943284,-0.2642589737943284,2022,30
6E,FX,1645401600,1645833600,1646002800,1646002800,1646319600,1,False,53.2,11725,0.954,1.1275,1.11635,-0.9889,True,1.11645,1.1052855,1.1051855,STOP,-1.008956961798559,-1.008956961798559,2022,23
ES,Index,1645401600,1645833600,1646002800,1646060400,1646607600,-1,True,100.0,41320,1.234,4380.5,4299.5,-1.8491,False,4380.25,4424.0525,4309.0,TIME,1.6266194851892017,1.6266194851892015,2022,26
6A,FX,1646006400,1646438400,1646607600,1646607600,1647208800,-1,True,12.2,5744,1.065,0.7378,0.73735,-0.061,False,0.7377,0.745077,0.7303,TIME,1.0031177985631115,1.0031177985631115,2022,30
ES,Index,1646006400,1646438400,1646607600,1646607600,1646607600,1,True,86.03,-75424,2.183,4320.25,4308.75,-0.2662,True,4309.0,4265.91,4265.66,STOP,-1.0058018101647748,-1.0058018101647748,2022,1
ES,Index,1646611200,1647043200,1647208800,1647208800,1647367200,-1,False,79.84,-33366,0.956,4205.75,4216.0,0.2437,True,4215.75,4257.9075,4258.1575,STOP,-1.0059301429164504,-1.0059301429164504,2022,12
6A,FX,1647216000,1647648000,1647813600,1647813600,1648418400,1,False,43.25,33339,4.603,0.74245,0.7417,-0.101,True,0.7418,0.734382,0.75225,TIME,1.4087355082232351,1.4087355082232351,2022,30
6E,FX,1647216000,1647648000,1647813600,1647813600,1648418400,-1,False,40.77,-40050,3.098,1.10825,1.10845,0.018,True,1.10835,1.1194335,1.1018,TIME,0.5909685568638117,0.5909685568638116,2022,30
6A,FX,1647820800,1648252800,1648418400,1648418400,1649023200,-1,False,37.37,-6333,0.87,0.75245,0.75235,-0.0133,False,0.75235,0.7598735,0.7502,TIME,0.2857712500830711,0.2857712500830711,2022,30
ES,Index,1647820800,1648252800,1648418400,1648418400,1648519200,-1,False,46.16,-156369,3.8,4536.0,4535.25,-0.0165,False,4535.75,4581.1075,4581.3575,STOP,-1.0055117676238785,-1.0055117676238785,2022,8
6A,FX,1649030400,1649462400,1649628000,1649628000,1650232800,1,False,50.06,12093,1.64,0.7467,0.7468,0.0134,False,0.7468,0.739332,0.74025,TIME,-0.877075522228181,-0.8770755222281809,2022,24
6A,FX,1649635200,1650067200,1650232800,1650232800,1650607200,1,False,58.22,8798,1.174,0.74225,0.74035,-0.256,True,0.7404499999999999,0.7330454999999999,0.7329454999999999,STOP,-1.0135053008305794,-1.0135053008305794,2022,27
6E,FX,1649635200,1650067200,1650232800,1650232800,1650837600,1,False,46.99,11690,0.912,1.08545,1.08315,-0.2119,True,1.08325,1.0724175,1.083,TIME,-0.023078698361420125,-0.02307869836142012,2022,30
ES,Index,1649635200,1650067200,1650232800,1650232800,1650636000,1,False,67.86,94623,2.193,4389.0,4390.0,0.0228,False,4389.25,4345.3575,4345.1075,STOP,-1.0056957338953108,-1.0056957338953108,2022,29
ES,Index,1650844800,1651276800,1651442400,1651442400,1651500000,1,False,78.94,54321,1.26,4137.0,4144.0,0.1692,False,4137.25,4095.8775,4095.6275,STOP,-1.0060426611879858,-1.0060426611879858,2022,5
6E,FX,1651449600,1651881600,1652047200,1652047200,1652652000,-1,False,33.04,-28579,2.153,1.05605,1.05595,-0.0095,False,1.05595,1.0665095,1.04145,TIME,1.373171078176046,1.373171078176046,2022,30
6A,FX,1652054400,1652486400,1652652000,1652652000,1652738400,-1,False,46.16,-13198,1.726,0.6942,0.69375,-0.0648,False,0.6941,0.701041,0.701141,STOP,-1.014407145944383,-1.014407145944383,2022,7
6E,FX,1652054400,1652486400,1652652000,1652652000,1653256800,1,False,40.07,22907,1.681,1.0428,1.04135,-0.139,True,1.04145,1.0310355,1.05745,TIME,1.5363195544673307,1.5363195544673305,2022,30
ES,Index,1652054400,1652486400,1652652000,1652652000,1652882400,1,False,78.76,69568,1.548,4014.0,4025.0,0.274,False,4014.25,3974.1075,3973.8575,STOP,-1.0062278134147082,-1.0062278134147082,2022,17
ES,Index,1652659200,1653091200,1653256800,1653256800,1653285600,-1,False,68.54,-55129,1.208,3902.0,3910.5,0.2178,True,3910.25,3949.3525,3949.6025,STOP,-1.0063934531040204,-1.0063934531040204,2022,3
6E,FX,1653264000,1653696000,1653861600,1653861600,1654092000,1,False,46.95,18591,1.34,1.07435,1.0741,-0.0233,True,1.0742,1.063458,1.063358,STOP,-1.0093092533978791,-1.0093092533978791,2022,17
6E,FX,1653868800,1654300800,1654466400,1654466400,1654797600,1,False,51.05,13342,0.954,1.0723,1.07215,-0.014,True,1.07225,1.0615275,1.0614275,STOP,-1.009326183259497,-1.009326183259497,2022,24
6E,FX,1655078400,1655510400,1655676000,1655676000,1655906400,-1,False,33.15,-56561,3.567,1.05615,1.0555,-0.0615,False,1.05605,1.0666105,1.0667105,STOP,-1.0094692486151187,-1.0094692486151187,2022,17
ES,Index,1655078400,1655510400,1655676000,1655676000,1656280800,1,False,62.54,51302,1.1,3683.75,3684.0,0.0068,False,3684.0,3647.16,3914.75,TIME,6.26357220412595,6.26357220412595,2022,29
ES,Index,1655683200,1656115200,1656280800,1656280800,1656885600,-1,False,35.01,-148597,2.98,3914.75,3915.0,0.0064,True,3914.75,3953.8975,3828.75,TIME,2.196819720288652,2.196819720288652,2022,30
6A,FX,1657497600,1657929600,1658095200,1658095200,1658700000,1,False,46.27,6021,0.796,0.67935,0.67955,0.0294,False,0.67945,0.6726555,0.6925,TIME,1.9206711310618894,1.9206711310618894,2022,30
6E,FX,1658102400,1658534400,1658700000,1658700000,1659304800,-1,False,21.88,-17501,1.138,1.02565,1.0255,-0.0146,False,1.02555,1.0358055,1.0259,TIME,-0.03412802886256862,-0.03412802886256862,2022,30
6A,FX,1659312000,1659744000,1659909600,1659909600,1659952800,-1,False,32.96,-8565,1.127,0.6917,0.69145,-0.0361,False,0.6916,0.698516,0.698616,STOP,-1.014459224985544,-1.014459224985544,2022,4
ES,Index,1660521600,1660953600,1661119200,1661119200,1661148000,1,True,2.84,-43723,0.867,4228.5,4221.0,-0.1774,True,4221.25,4179.0375,4178.7875,STOP,-1.0059224163458604,-1.0059224163458604,2022,3
6E,FX,1662336000,1662768000,1662933600,1663063200,1663538400,1,False,23.84,11327,0.802,1.0052,1.0092,0.3979,False,1.0053,0.9952470000000001,1.0077,TIME,0.23873470605788893,0.23873470605788893,2022,21
6E,FX,1662940800,1663372800,1663538400,1663538400,1663740000,1,False,31.37,24512,1.682,1.0078,1.0078,0.0,True,1.0079,0.997821,0.997721,STOP,-1.0099216192082596,-1.0099216192082596,2022,15
ES,Index,1662940800,1663372800,1663538400,1663538400,1663567200,1,True,4.13,-42284,0.834,3902.5,3889.5,-0.3331,True,3889.75,3850.8525,3850.6025,STOP,-1.0064271482743117,-1.0064271482743117,2022,3
6A,FX,1663545600,1663977600,1664143200,1664143200,1664200800,1,False,47.23,17294,2.321,0.65395,0.6534,-0.0841,True,0.6535,0.646965,0.646865,STOP,-1.0153022188217211,-1.0153022188217211,2022,5
6E,FX,1663545600,1663977600,1664143200,1664143200,1664143200,1,False,45.27,45286,2.875,0.97485,0.97325,-0.1641,True,0.9733499999999999,0.9636164999999999,0.9635164999999999,STOP,-1.010273796681569,-1.010273796681569,2022,1
ES,Index,1663545600,1663977600,1664143200,1664143200,1664388000,-1,True,15.54,61553,1.232,3711.5,3705.25,-0.1684,False,3711.25,3748.3625,3748.6125,STOP,-1.0067362748400184,-1.0067362748400184,2022,18
6A,FX,1664150400,1664582400,1664748000,1664748000,1665352800,1,False,52.71,5903,0.789,0.64105,0.64105,0.0,True,0.64115,0.6347385,0.63775,TIME,-0.5302971223582561,-0.530297122358256,2022,30
ES,Index,1664150400,1664582400,1664748000,1664748000,1665352800,1,False,28.37,69250,1.361,3604.25,3593.25,-0.3052,True,3593.5,3557.565,3638.5,TIME,1.2522610268540422,1.252261026854042,2022,30
6A,FX,1664755200,1665187200,1665352800,1665352800,1665381600,1,False,59.1,6889,0.919,0.63795,0.63785,-0.0157,True,0.63795,0.6315705,0.6314705,STOP,-1.0156752096559247,-1.0156752096559247,2022,3
ES,Index,1664755200,1665187200,1665352800,1665352800,1665410400,1,True,17.42,-59096,1.149,3650.75,3638.75,-0.3287,True,3639.0,3602.61,3602.36,STOP,-1.0068700192360505,-1.0068700192360505,2022,5
ES,Index,1665360000,1665792000,1665957600,1665957600,1666562400,1,False,25.8,45240,0.874,3596.5,3591.0,-0.1529,True,3591.25,3555.3375,3770.75,TIME,4.998259658893143,4.998259658893143,2022,30
ES,Index,1665964800,1666396800,1666562400,1666562400,1667167200,1,True,14.84,-59141,1.134,3772.0,3771.0,-0.0265,True,3771.25,3733.5375,3911.25,TIME,3.7122969837587005,3.7122969837587005,2022,30
6A,FX,1666569600,1667001600,1667167200,1667167200,1667412000,-1,False,37.13,-16087,2.071,0.64225,0.6418,-0.0701,False,0.64215,0.6485715,0.6486715,STOP,-1.0155726855096094,-1.0155726855096094,2022,18
6E,FX,1666569600,1667001600,1667167200,1667167200,1667311200,1,False,57.99,26759,1.691,1.00025,0.99995,-0.03,True,1.00005,0.9900495000000001,0.9899495000000001,STOP,-1.0099995000249944,-1.0099995000249942,2022,11
6E,FX,1667174400,1667606400,1667775600,1667775600,1668380400,1,False,67.47,30881,1.892,0.9997,0.99615,-0.3551,True,0.99625,0.9862875,1.03535,TIME,3.9247176913425372,3.9247176913425372,2022,30
ES,Index,1667174400,1667606400,1667775600,1667775600,1668380400,1,False,23.76,44039,0.844,3772.75,3750.0,-0.603,True,3750.25,3712.7475,3983.75,TIME,6.226251583227785,6.226251583227785,2022,30
6E,FX,1671408000,1671840000,1672095600,1672138800,1672700400,1,False,78.67,17557,1.09,1.0676,1.0696,0.1873,False,1.0677,1.057023,1.0722,TIME,0.4214667041303688,0.4214667041303688,2022,21
ES,Index,1671408000,1671840000,1672095600,1672138800,1672239600,1,False,26.6,70370,1.342,3868.25,3878.0,0.2521,False,3868.5,3829.815,3829.565,STOP,-1.0064624531472133,-1.0064624531472133,2022,8
6E,FX,1672617600,1673049600,1673218800,1673218800,1673276400,-1,False,74.88,-16247,0.995,1.06925,1.069,-0.0234,False,1.06915,1.0798415000000001,1.0799415,STOP,-1.0093532245241608,-1.0093532245241608,2023,5
ES,Index,1673222400,1673654400,1673823600,1673823600,1674054000,1,True,16.7,-45873,0.874,4019.0,4020.0,0.0249,False,4019.25,3979.0575,3978.8075,STOP,-1.0062200659327014,-1.0062200659327014,2023,16
6E,FX,1675036800,1675468800,1675638000,1675638000,1676242800,-1,True,81.2,16160,0.99,1.08185,1.08215,0.0277,True,1.08205,1.0928704999999999,1.0699,TIME,1.1228686289912557,1.1228686289912557,2023,30
6E,FX,1675641600,1676073600,1676242800,1676242800,1676372400,-1,True,85.66,14529,0.886,1.0696,1.0698,0.0187,True,1.0697,1.080397,1.080497,STOP,-1.0093484154435772,-1.009348415443577,2023,10
ES,Index,1677456000,1677888000,1678057200,1678057200,1678201200,1,False,22.12,50400,1.045,4052.5,4049.25,-0.0802,True,4049.5,4009.005,4008.755,STOP,-1.006173601679217,-1.0061736016792169,2023,11
6E,FX,1678060800,1678492800,1678658400,1678658400,1679263200,-1,False,75.6,-13751,0.837,1.0709,1.0744,0.3268,True,1.0743,1.085043,1.0735,TIME,0.07446709485247453,0.07446709485247453,2023,30
6A,FX,1678665600,1679097600,1679263200,1679263200,1679868000,-1,False,47.67,-15267,2.663,0.6723,0.6735,0.1785,True,0.6734,0.680134,0.66635,TIME,1.046926046926047,1.046926046926047,2023,30
ES,Index,1678665600,1679097600,1679263200,1679277600,1679292000,1,False,33.99,89663,1.797,3947.75,3963.75,0.4053,False,3948.0,3908.52,3908.27,STOP,-1.0063323201621077,-1.0063323201621077,2023,2
ES,Index,1679270400,1679702400,1679868000,1679868000,1680472800,1,True,18.68,-82661,1.781,4010.5,4008.0,-0.0623,True,4008.25,3968.1675,4126.75,TIME,2.956402420008732,2.956402420008732,2023,30
6A,FX,1680480000,1680912000,1681077600,1681077600,1681682400,1,False,59.59,8120,1.466,0.66855,0.6684,-0.0224,True,0.6685,0.6618149999999999,0.67225,TIME,0.5609573672400945,0.5609573672400945,2023,30
ES,Index,1680480000,1680912000,1681077600,1681077600,1681682400,1,True,0.0,-96803,2.011,4141.5,4139.0,-0.0604,True,4139.25,4097.8575,4174.0,TIME,0.8395240683698738,0.8395240683698738,2023,30
6A,FX,1681084800,1681516800,1681682400,1681682400,1682287200,-1,False,49.66,-10704,1.91,0.67255,0.67235,-0.0297,False,0.67245,0.6791745,0.6709499999999999,TIME,0.22306491188936825,0.22306491188936825,2023,30
6E,FX,1681084800,1681516800,1681682400,1681682400,1682287200,-1,True,81.34,19945,1.284,1.10325,1.10355,0.0272,True,1.10345,1.1144845,1.1025,TIME,0.08609361547872639,0.08609361547872639,2023,30
6A,FX,1681689600,1682121600,1682287200,1682287200,1682892000,-1,False,45.56,-4419,0.784,0.67085,0.67085,0.0,True,0.67075,0.6774574999999999,0.6631,TIME,1.1405143496086372,1.1405143496086372,2023,30
ES,Index,1681689600,1682121600,1682287200,1682287200,1682431200,1,True,0.0,-36645,0.792,4153.25,4150.0,-0.0783,True,4150.25,4108.7475,4108.4975,STOP,-1.00602373351002,-1.00602373351002,2023,11
6A,FX,1682899200,1683331200,1683496800,1683496800,1684101600,-1,False,43.1,-5548,0.974,0.67625,0.6763,0.0074,True,0.6762,0.6829620000000001,0.66565,TIME,1.5601892931085566,1.5601892931085566,2023,30
6A,FX,1683504000,1683936000,1684101600,1684101600,1684706400,-1,False,39.22,-4183,0.771,0.66485,0.66555,0.1053,True,0.66545,0.6721045,0.6658999999999999,TIME,-0.06762341272822157,-0.06762341272822157,2023,30
6A,FX,1684108800,1684540800,1684706400,1684706400,1685311200,-1,False,35.14,-4401,0.808,0.6658,0.6658,0.0,True,0.6657,0.672357,0.6527,TIME,1.952831605828453,1.952831605828453,2023,30
6E,FX,1684713600,1685145600,1685311200,1685311200,1685916000,1,True,85.35,-13353,0.92,1.07405,1.07385,-0.0186,True,1.07395,1.0632105,1.07155,TIME,-0.22347409097257395,-0.22347409097257395,2023,30
6A,FX,1684713600,1685145600,1685311200,1685412000,1685916000,1,False,39.33,4513,0.823,0.65225,0.6526,0.0537,False,0.65235,0.6458265,0.6605,TIME,1.2493293477427747,1.2493293477427747,2023,23
6A,FX,1685318400,1685750400,1685916000,1685916000,1686520800,1,False,43.92,4955,0.9,0.661,0.6606,-0.0605,True,0.6607,0.6540929999999999,0.6743,TIME,2.05842288481914,2.05842288481914,2023,30
6A,FX,1685923200,1686355200,1686520800,1686520800,1686736800,-1,False,32.48,-12342,2.139,0.67455,0.6744,-0.0222,False,0.67445,0.6811945,0.6812945,STOP,-1.0148268959893292,-1.0148268959893292,2023,16
ES,Index,1685923200,1686355200,1686520800,1686520800,1686607200,-1,True,13.37,89639,2.003,4304.75,4306.5,0.0407,True,4306.25,4349.3125,4349.5625,STOP,-1.0058055152394776,-1.0058055152394776,2023,7
6A,FX,1686528000,1686960000,1687125600,1687125600,1687730400,-1,False,27.58,-5277,0.914,0.68945,0.68965,0.029,True,0.68955,0.6964455,0.6691,TIME,2.965702269596109,2.965702269596109,2023,30
6A,FX,1687132800,1687564800,1687730400,1687730400,1687946400,1,False,38.83,12129,2.017,0.66895,0.669,0.0075,False,0.66905,0.6623595,0.6622595,STOP,-1.0149465660264603,-1.0149465660264603,2023,16
ES,Index,1687132800,1687564800,1687730400,1687730400,1688335200,1,False,29.05,92082,2.219,4388.5,4390.0,0.0342,False,4388.75,4344.8625,4485.25,TIME,2.198803759612646,2.198803759612646,2023,30
6A,FX,1687737600,1688169600,1688335200,1688335200,1688940000,1,False,48.28,10192,1.651,0.6678,0.6677,-0.015,True,0.6678,0.661122,0.6705,TIME,0.40431266846361724,0.40431266846361724,2023,30
