instrument,ts,side,fcode,r,bars,reason,klass
AUDUSD,2019-03-06 00:00:00+00:00,long,2,-1.0026108067940551,300,SL,fx_major
EURCAD,2019-03-06 00:00:00+00:00,short,4,2.4682868205510053,1,TP,fx_cross
CADCHF,2019-03-07 00:00:00+00:00,short,4,-1.0208263888888887,3,SL,fx_cross
YM,2019-03-07 00:00:00+00:00,long,1,-1.0076443111527649,1,SL,indices
ES,2019-03-07 00:00:00+00:00,long,1,-1.00738750524109,1,SL,indices
CHFJPY,2019-03-07 00:00:00+00:00,long,2,-1.0240141686001545,0,SAME_BAR_SL,fx_cross
EURJPY,2019-03-07 00:00:00+00:00,long,2,-1.017296681350954,0,SAME_BAR_SL,fx_cross
CHFJPY,2019-03-08 00:00:00+00:00,long,2,-1.019365172630257,41,SL,fx_cross
GBPJPY,2019-03-08 00:00:00+00:00,long,2,2.4813164575645756,2,TP,fx_cross
NZDCAD,2019-03-08 00:00:00+00:00,short,3,-1.0358780925666207,3,SL,fx_cross
GBPCHF,2019-03-10 00:00:00+00:00,long,1,2.4835151417004053,1,TP,fx_cross
GBPUSD,2019-03-11 00:00:00+00:00,short,4,-1.0295474157303373,0,SAME_BAR_SL,fx_major
PL,2019-03-11 00:00:00+00:00,long,1,2.4929816216216216,1,TP,metals
EURGBP,2019-03-11 00:00:00+00:00,long,1,-1.0136322624434388,0,SAME_BAR_SL,fx_cross
GBPAUD,2019-03-11 00:00:00+00:00,short,3,-1.0265941518084567,0,SAME_BAR_SL,fx_cross
YM,2019-03-12 00:00:00+00:00,long,2,-1.0038842424242425,66,SL,indices
EURGBP,2019-03-12 00:00:00+00:00,short,3,2.479578224852071,1,TP,fx_cross
GBPAUD,2019-03-12 00:00:00+00:00,long,2,2.4753415824594853,1,TP,fx_cross
EURAUD,2019-03-13 00:00:00+00:00,short,3,-1.0155316305666262,52,SL,fx_cross
EURJPY,2019-03-14 00:00:00+00:00,short,4,-1.0432000977995088,3,SL,fx_cross
NZDCHF,2019-03-14 00:00:00+00:00,long,1,-1.0194492307692304,5,SL,fx_cross
PL,2019-03-15 00:00:00+00:00,short,3,-1.00355968,3,SL,metals
SI,2019-03-18 00:00:00+00:00,short,3,-1.0055872727272728,3,SL,metals
NQ,2019-03-19 00:00:00+00:00,short,4,-1.003153980647314,13,SL,indices
RTY,2019-03-19 00:00:00+00:00,long,1,-1.0092233210332102,1,SL,indices
CL,2019-03-20 00:00:00+00:00,short,4,-1.0026706834030683,10,SL,commodities
AUDCAD,2019-03-20 00:00:00+00:00,short,4,-1.0146118691070436,0,SAME_BAR_SL,fx_cross
USDCAD,2019-03-21 00:00:00+00:00,short,4,-1.0318597438087107,0,SAME_BAR_SL,fx_major
GBPCHF,2019-03-21 00:00:00+00:00,long,1,-1.0580739248601088,0,SAME_BAR_SL,fx_cross
RTY,2019-03-22 00:00:00+00:00,long,1,-1.018443969465649,1,SL,indices
NKD,2019-03-22 00:00:00+00:00,long,2,2.495825093167702,18,TP,indices
SI,2019-03-22 00:00:00+00:00,long,1,-1.0069968794326243,5,SL,metals
PA,2019-03-22 00:00:00+00:00,long,1,-1.00687409929078,4,SL,metals
EURGBP,2019-03-22 00:00:00+00:00,long,2,-1.0176261080485114,4,SL,fx_cross
ES,2019-03-24 00:00:00+00:00,long,1,2.4855002429149797,5,TP,indices
GBPAUD,2019-03-26 00:00:00+00:00,long,2,-1.0142755592332093,3,SL,fx_cross
NZDJPY,2019-03-27 00:00:00+00:00,long,2,-1.0447786892177577,0,SAME_BAR_SL,fx_cross
NZDCHF,2019-03-27 00:00:00+00:00,long,2,-1.018286859344894,8,SL,fx_cross
EURJPY,2019-03-27 00:00:00+00:00,long,2,-1.0368970519618224,1,SL,fx_cross
RTY,2019-03-27 00:00:00+00:00,long,2,2.4932527754532776,4,TP,indices
NZDCAD,2019-03-27 00:00:00+00:00,long,2,-1.02832992248062,2,SL,fx_cross
EURGBP,2019-03-29 00:00:00+00:00,short,3,-1.0125552697095437,41,SL,fx_cross
AUDCAD,2019-03-31 00:00:00+00:00,short,4,-1.028732447325769,5,SL,fx_cross
GBPCHF,2019-04-01 00:00:00+00:00,short,3,-1.0130194281655123,19,SL,fx_cross
DAX,2019-04-01 00:00:00+00:00,short,4,-1.012972867132867,0,SAME_BAR_SL,indices
CADCHF,2019-04-01 00:00:00+00:00,short,3,-1.01474063246662,14,SL,fx_cross
EURCAD,2019-04-02 00:00:00+00:00,short,4,-1.0317465505490353,3,SL,fx_cross
PA,2019-04-03 00:00:00+00:00,long,2,-1.0018643268817204,2,SL,metals
GBPUSD,2019-04-03 00:00:00+00:00,short,3,2.4835332262382868,18,TP,fx_major
DAX,2019-04-03 00:00:00+00:00,short,4,-1.0123773095623987,1,SL,indices
PL,2019-04-04 00:00:00+00:00,short,4,-1.0035496296296296,3,SL,metals
ES,2019-04-05 00:00:00+00:00,short,4,-1.0071526499032881,10,SL,indices
USDCAD,2019-04-09 00:00:00+00:00,short,4,-1.019551291590254,12,SL,fx_major
RTY,2019-04-10 00:00:00+00:00,short,3,-1.012737934508816,2,SL,indices
CADJPY,2019-04-10 00:00:00+00:00,long,1,2.4637663452566114,2,TP,fx_cross
EURJPY,2019-04-12 00:00:00+00:00,short,3,2.4523336742934085,9,TP,fx_cross
NZDJPY,2019-04-16 00:00:00+00:00,long,2,-1.0204819455252914,0,SAME_BAR_SL,fx_cross
PA,2019-04-17 00:00:00+00:00,short,3,-1.002447911111111,7,SL,metals
NZDCAD,2019-04-17 00:00:00+00:00,short,4,2.4843442039800996,25,TP,fx_cross
CL,2019-04-17 00:00:00+00:00,long,2,2.4950431067961163,4,TP,commodities
ES,2019-04-18 00:00:00+00:00,short,3,-1.0142180152671756,3,SL,indices
HG,2019-04-21 00:00:00+00:00,short,3,2.497383160839161,27,TP,metals
EURCHF,2019-04-22 00:00:00+00:00,short,3,2.465411301998918,18,TP,fx_cross
AUDJPY,2019-04-22 00:00:00+00:00,long,1,-1.0320906973400414,1,SL,fx_cross
NZDJPY,2019-04-23 00:00:00+00:00,long,2,-1.0149804530744335,1,SL,fx_cross
AUDCAD,2019-04-23 00:00:00+00:00,long,1,-1.0311358036236116,1,SL,fx_cross
PL,2019-04-23 00:00:00+00:00,long,2,-1.0035868,7,SL,metals
EURJPY,2019-04-24 00:00:00+00:00,long,1,-1.0207501004134671,1,SL,fx_cross
SI,2019-04-24 00:00:00+00:00,short,4,-1.0051131182795698,3,SL,metals
NG,2019-04-25 00:00:00+00:00,short,4,-1.0035087224669603,1,SL,commodities
RTY,2019-04-25 00:00:00+00:00,long,2,2.4919269453376205,7,TP,indices
NQ,2019-04-26 00:00:00+00:00,short,3,2.4890655616139585,5,TP,indices
CHFJPY,2019-04-26 00:00:00+00:00,short,4,2.477563976608187,10,TP,fx_cross
NZDCHF,2019-04-26 00:00:00+00:00,short,3,-1.037729304174948,0,SAME_BAR_SL,fx_cross
CL,2019-04-26 00:00:00+00:00,long,1,-1.003890754352031,5,SL,commodities
SI,2019-04-29 00:00:00+00:00,short,4,-1.003549520295203,45,SL,metals
PA,2019-04-29 00:00:00+00:00,long,1,-1.007516,0,SAME_BAR_SL,metals
EURNZD,2019-04-30 00:00:00+00:00,short,3,-1.0130233494675702,7,SL,fx_cross
USDCAD,2019-04-30 00:00:00+00:00,long,1,-1.0261152646239555,33,SL,fx_major
EURUSD,2019-04-30 00:00:00+00:00,short,4,-1.0275239263803666,30,SL,fx_major
ES,2019-05-01 00:00:00+00:00,long,1,-1.0118793690851735,0,SAME_BAR_SL,indices
CADCHF,2019-05-01 00:00:00+00:00,long,2,-1.0256396135265706,3,SL,fx_cross
ES,2019-05-02 00:00:00+00:00,long,1,-1.0147898412698413,2,SL,indices
PL,2019-05-02 00:00:00+00:00,long,2,-1.0035484903225806,12,SL,metals
AUDJPY,2019-05-03 00:00:00+00:00,long,2,-1.0264159903089036,1,SL,fx_cross
CL,2019-05-05 00:00:00+00:00,long,1,-1.0112520930232558,0,SAME_BAR_SL,commodities
GBPJPY,2019-05-05 00:00:00+00:00,long,1,-1.0192568083097266,2,SL,fx_cross
CADJPY,2019-05-05 00:00:00+00:00,long,2,-1.0156722195865806,0,SAME_BAR_SL,fx_cross
CL,2019-05-06 00:00:00+00:00,short,4,2.4978410300429186,20,TP,commodities
GBPUSD,2019-05-07 00:00:00+00:00,long,1,-1.0213388269623576,2,SL,fx_major
AUDJPY,2019-05-07 00:00:00+00:00,short,4,2.461231190053287,1,TP,fx_cross
GBPAUD,2019-05-07 00:00:00+00:00,long,1,-1.027234184286087,1,SL,fx_cross
GBPCHF,2019-05-08 00:00:00+00:00,long,1,-1.041911081081081,0,SAME_BAR_SL,fx_cross
GBPCHF,2019-05-09 00:00:00+00:00,long,0,-1.0264684772482986,2,SL,fx_cross
AUDCAD,2019-05-09 00:00:00+00:00,long,2,-1.0367979874213824,3,SL,fx_cross
CADCHF,2019-05-09 00:00:00+00:00,long,1,-1.0234707349665924,3,SL,fx_cross
GBPJPY,2019-05-09 00:00:00+00:00,long,1,-1.0447542217245283,0,SAME_BAR_SL,fx_cross
CHFJPY,2019-05-10 00:00:00+00:00,short,4,-1.0214336248236948,9,SL,fx_cross
NG,2019-05-10 00:00:00+00:00,short,3,2.498042962962963,22,TP,commodities
GBPNZD,2019-05-10 00:00:00+00:00,long,1,-1.0309777028924458,4,SL,fx_cross
PA,2019-05-12 00:00:00+00:00,long,1,2.499010577675489,106,TP,metals
NZDCHF,2019-05-13 00:00:00+00:00,long,1,-1.0119317141941684,7,SL,fx_cross
DAX,2019-05-15 00:00:00+00:00,short,3,-1.0059861300309598,1,SL,indices
GBPCHF,2019-05-15 00:00:00+00:00,long,2,-1.0189528143712576,2,SL,fx_cross
ES,2019-05-15 00:00:00+00:00,short,4,2.494789287749288,15,TP,indices
NQ,2019-05-15 00:00:00+00:00,short,4,2.496171442193087,14,TP,indices
EURAUD,2019-05-16 00:00:00+00:00,short,3,-1.003849522275444,247,SL,fx_cross
RTY,2019-05-16 00:00:00+00:00,short,4,2.4954262271062273,11,TP,indices
CADCHF,2019-05-16 00:00:00+00:00,short,3,-1.0151712391930834,45,SL,fx_cross
EURGBP,2019-05-17 00:00:00+00:00,short,4,-1.082962436548216,0,SAME_BAR_SL,fx_cross
USDCHF,2019-05-17 00:00:00+00:00,short,4,2.409724784688992,4,TP,fx_major
DAX,2019-05-20 00:00:00+00:00,long,1,-1.0031789905621666,9,SL,indices
GBPAUD,2019-05-20 00:00:00+00:00,long,1,-1.0222223123382221,7,SL,fx_cross
EURCHF,2019-05-20 00:00:00+00:00,long,1,-1.0749987158145102,3,SL,fx_cross
GBPJPY,2019-05-21 00:00:00+00:00,short,4,2.4775958823529414,2,TP,fx_cross
PL,2019-05-21 00:00:00+00:00,long,1,-1.0070183783783784,1,SL,metals
NZDCAD,2019-05-21 00:00:00+00:00,long,1,2.4770565556076956,11,TP,fx_cross
GBPNZD,2019-05-22 00:00:00+00:00,long,2,-1.0211010734353807,2,SL,fx_cross
HG,2019-05-23 00:00:00+00:00,long,2,-1.0041771707317073,8,SL,metals
USDCHF,2019-05-23 00:00:00+00:00,long,1,-1.0258891712707185,9,SL,fx_major
AUDCAD,2019-05-23 00:00:00+00:00,short,3,-1.0398183154670742,3,SL,fx_cross
GBPUSD,2019-05-24 00:00:00+00:00,short,4,2.4858515421303657,45,TP,fx_major
EURNZD,2019-05-28 00:00:00+00:00,long,2,-1.0610754022988522,5,SL,fx_cross
NKD,2019-05-29 00:00:00+00:00,short,4,-1.004855451263538,18,SL,indices
EURCAD,2019-05-30 00:00:00+00:00,long,2,-1.0169431010873942,18,SL,fx_cross
RTY,2019-05-30 00:00:00+00:00,long,1,-1.005226901874311,2,SL,indices
CADJPY,2019-05-30 00:00:00+00:00,short,4,2.467498815132049,1,TP,fx_cross
PL,2019-06-02 00:00:00+00:00,short,4,-1.0028926553672317,1,SL,metals
CADJPY,2019-06-02 00:00:00+00:00,long,2,-1.002443570072161,241,SL,fx_cross
NQ,2019-06-03 00:00:00+00:00,long,2,2.4951400431965443,4,TP,indices
NZDUSD,2019-06-03 00:00:00+00:00,short,3,-1.0619320270270254,0,SAME_BAR_SL,fx_major
EURJPY,2019-06-04 00:00:00+00:00,short,4,-1.0220726377187297,3,SL,fx_cross
DAX,2019-06-04 00:00:00+00:00,short,4,-1.007176234626301,0,SAME_BAR_SL,indices
EURUSD,2019-06-05 00:00:00+00:00,short,3,-1.032709565217392,2,SL,fx_major
GBPJPY,2019-06-05 00:00:00+00:00,short,4,2.484372414910859,35,TP,fx_cross
EURGBP,2019-06-05 00:00:00+00:00,long,1,2.4786579922447225,20,TP,fx_cross
ES,2019-06-05 00:00:00+00:00,short,4,-1.0080944966442953,2,SL,indices
YM,2019-06-05 00:00:00+00:00,short,4,-1.0087185485592316,1,SL,indices
GBPCHF,2019-06-06 00:00:00+00:00,short,4,2.448965656565661,3,TP,fx_cross
GBPCAD,2019-06-07 00:00:00+00:00,short,4,2.4715454393305447,9,TP,fx_cross
HG,2019-06-07 00:00:00+00:00,long,2,-1.0022490201342282,66,SL,metals
AUDCAD,2019-06-10 00:00:00+00:00,long,2,-1.0261913360323884,3,SL,fx_cross
NZDUSD,2019-06-10 00:00:00+00:00,long,1,-1.0648464335664367,0,SAME_BAR_SL,fx_major
GBPNZD,2019-06-11 00:00:00+00:00,short,4,2.4839489927310487,14,TP,fx_cross
DAX,2019-06-11 00:00:00+00:00,short,3,-1.0079950870010235,5,SL,indices
NQ,2019-06-12 00:00:00+00:00,long,1,-1.012465814863103,1,SL,indices
AUDJPY,2019-06-12 00:00:00+00:00,long,2,-1.030848784773059,1,SL,fx_cross
EURCHF,2019-06-13 00:00:00+00:00,long,2,-1.0236773745756318,6,SL,fx_cross
EURUSD,2019-06-13 00:00:00+00:00,long,1,-1.0169436436812451,4,SL,fx_major
NZDJPY,2019-06-13 00:00:00+00:00,long,2,-1.017391043212571,1,SL,fx_cross
NZDUSD,2019-06-14 00:00:00+00:00,long,1,-1.040197192982457,0,SAME_BAR_SL,fx_major
USDCHF,2019-06-14 00:00:00+00:00,short,4,2.465621782421633,5,TP,fx_major
EURNZD,2019-06-18 00:00:00+00:00,short,4,2.4713817838157115,6,TP,fx_cross
USDCAD,2019-06-19 00:00:00+00:00,long,1,-1.048234811932553,1,SL,fx_major
NZDCHF,2019-06-19 00:00:00+00:00,long,2,-1.0228238596491226,1,SL,fx_cross
CHFJPY,2019-06-20 00:00:00+00:00,short,4,-1.0341631354983203,0,SAME_BAR_SL,fx_cross
EURUSD,2019-06-20 00:00:00+00:00,short,3,-1.0421789613848207,1,SL,fx_major
AUDCAD,2019-06-24 00:00:00+00:00,short,4,2.4548981595092014,12,TP,fx_cross
RTY,2019-06-24 00:00:00+00:00,long,2,-1.0092336842105265,1,SL,indices
CHFJPY,2019-06-25 00:00:00+00:00,long,1,-1.069522167042892,0,SAME_BAR_SL,fx_cross
NG,2019-06-25 00:00:00+00:00,long,2,-1.0011488854003139,29,SL,commodities
CL,2019-06-25 00:00:00+00:00,short,4,-1.0032755244755245,4,SL,commodities
NZDUSD,2019-06-25 00:00:00+00:00,short,3,-1.0640131958762942,1,SL,fx_major
DAX,2019-06-25 00:00:00+00:00,long,1,-1.0039734148827726,28,SL,indices
NZDJPY,2019-06-26 00:00:00+00:00,long,1,2.4838224755700327,2,TP,fx_cross
SI,2019-06-26 00:00:00+00:00,short,3,-1.003899920318725,17,SL,metals
EURNZD,2019-06-26 00:00:00+00:00,long,1,-1.029446911447084,1,SL,fx_cross
RTY,2019-06-27 00:00:00+00:00,short,4,-1.011757345971564,1,SL,indices
ES,2019-06-28 00:00:00+00:00,short,3,-1.0070131843575418,1,SL,indices
NZDCHF,2019-06-30 00:00:00+00:00,short,3,-1.052560912981457,1,SL,fx_cross
USDJPY,2019-06-30 00:00:00+00:00,short,0,-1.0299973887240357,7,SL,fx_major
NQ,2019-06-30 00:00:00+00:00,short,3,-1.0064280155642022,1,SL,indices
EURJPY,2019-07-02 00:00:00+00:00,short,3,2.485678696197242,26,TP,fx_cross
EURGBP,2019-07-03 00:00:00+00:00,long,1,-1.0196587167449138,18,SL,fx_cross
NZDCHF,2019-07-04 00:00:00+00:00,long,1,-1.0115683610153556,23,SL,fx_cross
ES,2019-07-05 00:00:00+00:00,long,1,-1.009475024875622,23,SL,indices
EURUSD,2019-07-05 00:00:00+00:00,long,2,-1.0277945181255517,15,SL,fx_major
PL,2019-07-05 00:00:00+00:00,long,1,2.4967879024390243,16,TP,metals
EURNZD,2019-07-05 00:00:00+00:00,short,4,-1.021096495764601,4,SL,fx_cross
EURCAD,2019-07-09 00:00:00+00:00,short,4,-1.0466975311438271,1,SL,fx_cross
CL,2019-07-09 00:00:00+00:00,short,4,-1.0027232369942196,1,SL,commodities
NZDUSD,2019-07-10 00:00:00+00:00,long,1,2.4824667109634553,4,TP,fx_major
GBPCHF,2019-07-10 00:00:00+00:00,short,4,2.477184557711279,16,TP,fx_cross
USDCHF,2019-07-11 00:00:00+00:00,long,2,-1.0362991852825234,3,SL,fx_major
AUDJPY,2019-07-11 00:00:00+00:00,short,3,-1.0354363879598654,3,SL,fx_cross
NZDJPY,2019-07-12 00:00:00+00:00,long,1,-1.012762552116235,16,SL,fx_cross
GBPNZD,2019-07-16 00:00:00+00:00,long,1,-1.0104306174819566,12,SL,fx_cross
NZDCAD,2019-07-16 00:00:00+00:00,long,2,-1.008622381959126,17,SL,fx_cross
USDCHF,2019-07-16 00:00:00+00:00,short,4,-1.0349607079646024,8,SL,fx_major
AUDCAD,2019-07-18 00:00:00+00:00,short,4,2.4722033620689654,7,TP,fx_cross
YM,2019-07-18 00:00:00+00:00,short,3,2.484870155979203,11,TP,indices
NKD,2019-07-19 00:00:00+00:00,short,4,-1.0048578723404256,4,SL,indices
CADCHF,2019-07-19 00:00:00+00:00,long,1,-1.057209782608697,0,SAME_BAR_SL,fx_cross
SI,2019-07-19 00:00:00+00:00,short,4,-1.0077599999999998,4,SL,metals
CHFJPY,2019-07-22 00:00:00+00:00,short,4,2.4849260499265786,34,TP,fx_cross
EURCAD,2019-07-23 00:00:00+00:00,long,0,-1.0321006169465048,2,SL,fx_cross
GBPUSD,2019-07-23 00:00:00+00:00,long,2,-1.0265082299200607,5,SL,fx_major
GBPJPY,2019-07-24 00:00:00+00:00,short,3,2.484029358108108,5,TP,fx_cross
AUDJPY,2019-07-24 00:00:00+00:00,long,2,-1.0283530516431918,2,SL,fx_cross
EURUSD,2019-07-24 00:00:00+00:00,long,2,-1.049635958631662,1,SL,fx_major
GBPAUD,2019-07-24 00:00:00+00:00,short,4,-1.0146452351738242,12,SL,fx_cross
CADCHF,2019-07-25 00:00:00+00:00,short,4,2.488490590809628,11,TP,fx_cross
EURGBP,2019-07-26 00:00:00+00:00,short,4,-1.0217550043365133,2,SL,fx_cross
USDCHF,2019-07-26 00:00:00+00:00,short,3,2.417185000000001,3,TP,fx_major
USDCAD,2019-07-26 00:00:00+00:00,short,3,-1.0315703893881034,5,SL,fx_major
GBPCAD,2019-07-29 00:00:00+00:00,long,2,-1.0267912838633684,0,SAME_BAR_SL,fx_cross
USDJPY,2019-07-29 00:00:00+00:00,short,3,-1.0844203878116367,2,SL,fx_major
EURNZD,2019-07-29 00:00:00+00:00,short,4,-1.0252733440687065,2,SL,fx_cross
RTY,2019-07-30 00:00:00+00:00,long,2,2.4924693655589123,1,TP,indices
AUDJPY,2019-07-30 00:00:00+00:00,long,1,-1.0203127025715668,2,SL,fx_cross
NKD,2019-07-31 00:00:00+00:00,long,1,-1.011215737704918,1,SL,indices
NQ,2019-07-31 00:00:00+00:00,long,2,-1.044195242290749,0,SAME_BAR_SL,indices
RTY,2019-08-01 00:00:00+00:00,long,2,-1.0075306344410877,1,SL,indices
EURCAD,2019-08-01 00:00:00+00:00,short,4,-1.0311199393019732,3,SL,fx_cross
NZDJPY,2019-08-01 00:00:00+00:00,long,1,-1.0161775244299673,0,SAME_BAR_SL,fx_cross
CL,2019-08-01 00:00:00+00:00,long,1,-1.0028616993464052,4,SL,commodities
PL,2019-08-01 00:00:00+00:00,long,2,-1.010297962264151,0,SAME_BAR_SL,metals
USDJPY,2019-08-01 00:00:00+00:00,short,4,2.4818561328588378,1,TP,fx_major
USDCHF,2019-08-01 00:00:00+00:00,long,1,-1.0222384012789771,1,SL,fx_major
NG,2019-08-01 00:00:00+00:00,short,3,2.4967830837004406,1,TP,commodities
GBPNZD,2019-08-01 00:00:00+00:00,long,2,2.4851499222574143,5,TP,fx_cross
NZDCHF,2019-08-02 00:00:00+00:00,long,2,-1.0148850574712645,0,SAME_BAR_SL,fx_cross
EURUSD,2019-08-04 00:00:00+00:00,short,4,-1.0349644893378218,1,SL,fx_major
ES,2019-08-05 00:00:00+00:00,long,1,-1.0092362189054727,0,SAME_BAR_SL,indices
SI,2019-08-05 00:00:00+00:00,short,4,-1.0039374436090225,1,SL,metals
YM,2019-08-05 00:00:00+00:00,long,1,-1.0053012389380531,0,SAME_BAR_SL,indices
NQ,2019-08-05 00:00:00+00:00,long,1,2.4963774805598757,3,TP,indices
GBPCHF,2019-08-06 00:00:00+00:00,short,4,2.436984429783222,1,TP,fx_cross
AUDCAD,2019-08-07 00:00:00+00:00,long,2,-1.0084592676809898,47,SL,fx_cross
EURNZD,2019-08-07 00:00:00+00:00,short,4,-1.0111621794871795,60,SL,fx_cross
CL,2019-08-07 00:00:00+00:00,long,2,2.498109058295964,28,TP,commodities
GBPCAD,2019-08-08 00:00:00+00:00,long,2,-1.01737696969697,1,SL,fx_cross
RTY,2019-08-08 00:00:00+00:00,short,4,-1.003453371104816,29,SL,indices
AUDCHF,2019-08-09 00:00:00+00:00,long,2,-1.007481763040841,150,SL,fx_cross
EURCAD,2019-08-09 00:00:00+00:00,short,3,2.488587252264617,161,TP,fx_cross
USDCAD,2019-08-09 00:00:00+00:00,long,1,2.46606738771769,20,TP,fx_major
AUDJPY,2019-08-09 00:00:00+00:00,long,2,-1.0066491338063026,13,SL,fx_cross
GBPAUD,2019-08-12 00:00:00+00:00,short,3,-1.0061696605261536,11,SL,fx_cross
EURGBP,2019-08-12 00:00:00+00:00,long,1,-1.0108705329416703,4,SL,fx_cross
ES,2019-08-12 00:00:00+00:00,long,1,2.4973397701149427,81,TP,indices
SI,2019-08-13 00:00:00+00:00,short,3,-1.003162621082621,12,SL,metals
GBPJPY,2019-08-13 00:00:00+00:00,short,3,-1.015704177932839,8,SL,fx_cross
YM,2019-08-13 00:00:00+00:00,short,3,2.487401499250375,1,TP,indices
CADCHF,2019-08-15 00:00:00+00:00,short,3,-1.010336701966717,10,SL,fx_cross
GBPCHF,2019-08-15 00:00:00+00:00,short,3,-1.016610055193176,1,SL,fx_cross
EURUSD,2019-08-15 00:00:00+00:00,long,1,-1.021697465181058,7,SL,fx_major
GBPUSD,2019-08-15 00:00:00+00:00,short,4,-1.0191371171171175,6,SL,fx_major
EURCHF,2019-08-15 00:00:00+00:00,short,4,-1.0215692307692303,21,SL,fx_cross
GBPCAD,2019-08-15 00:00:00+00:00,short,3,-1.0267298287064384,6,SL,fx_cross
USDCHF,2019-08-16 00:00:00+00:00,short,4,-1.0310719185059425,6,SL,fx_major
DAX,2019-08-19 00:00:00+00:00,short,3,-1.003260157756354,9,SL,indices
GBPCHF,2019-08-22 00:00:00+00:00,short,4,-1.0142267905405404,12,SL,fx_cross
GBPJPY,2019-08-23 00:00:00+00:00,long,1,-1.0133266813833701,8,SL,fx_cross
NKD,2019-08-26 00:00:00+00:00,short,3,-1.0053104453441295,8,SL,indices
USDJPY,2019-08-26 00:00:00+00:00,short,3,-1.028055947219604,9,SL,fx_major
AUDJPY,2019-08-26 00:00:00+00:00,short,4,-1.0199988888888887,9,SL,fx_cross
GBPAUD,2019-08-27 00:00:00+00:00,short,3,-1.0152463057134313,20,SL,fx_cross
GBPCAD,2019-08-27 00:00:00+00:00,short,3,2.4733746643315824,5,TP,fx_cross
EURUSD,2019-08-27 00:00:00+00:00,long,2,-1.0295563843958135,3,SL,fx_major
USDCHF,2019-08-27 00:00:00+00:00,short,3,-1.0219946602717829,3,SL,fx_major
EURGBP,2019-08-28 00:00:00+00:00,short,4,2.484696690647482,10,TP,fx_cross
PL,2019-08-28 00:00:00+00:00,short,3,-1.0069396543209876,0,SAME_BAR_SL,metals
NQ,2019-08-29 00:00:00+00:00,short,4,-1.0037938962044926,5,SL,indices
CADCHF,2019-08-29 00:00:00+00:00,short,4,-1.0397589292543015,1,SL,fx_cross
GBPCAD,2019-09-03 00:00:00+00:00,long,1,2.472748143639683,1,TP,fx_cross
CADCHF,2019-09-03 00:00:00+00:00,long,1,2.4721484791386272,3,TP,fx_cross
EURJPY,2019-09-04 00:00:00+00:00,short,4,-1.0120638999264164,1,SL,fx_cross
NZDCHF,2019-09-04 00:00:00+00:00,short,3,-1.0196614557670765,2,SL,fx_cross
USDCHF,2019-09-04 00:00:00+00:00,long,1,2.4724739108662988,6,TP,fx_major
GBPUSD,2019-09-04 00:00:00+00:00,short,3,-1.0097216864370444,1,SL,fx_major
DAX,2019-09-04 00:00:00+00:00,short,4,-1.0040396652719665,4,SL,indices
GBPJPY,2019-09-05 00:00:00+00:00,short,4,-1.0148250621740875,5,SL,fx_cross
NZDJPY,2019-09-05 00:00:00+00:00,short,4,-1.0181040075973404,1,SL,fx_cross
GBPNZD,2019-09-05 00:00:00+00:00,long,2,2.4866332618988287,10,TP,fx_cross
USDCAD,2019-09-06 00:00:00+00:00,long,1,-1.023470808402291,38,SL,fx_major
SI,2019-09-06 00:00:00+00:00,long,1,-1.0062207329842932,0,SAME_BAR_SL,metals
PL,2019-09-06 00:00:00+00:00,long,1,-1.004668527131783,10,SL,metals
GBPCHF,2019-09-09 00:00:00+00:00,short,4,-1.012630080941869,7,SL,fx_cross
GBPUSD,2019-09-09 00:00:00+00:00,short,4,-1.2186490851734475,0,SAME_BAR_SL,fx_major
NKD,2019-09-11 00:00:00+00:00,short,4,-1.0117333333333334,0,SAME_BAR_SL,indices
DAX,2019-09-11 00:00:00+00:00,short,4,-1.0072419047619048,2,SL,indices
EURJPY,2019-09-12 00:00:00+00:00,long,1,-1.0161865491923643,18,SL,fx_cross
EURCHF,2019-09-12 00:00:00+00:00,long,1,-1.054953087308729,0,SAME_BAR_SL,fx_cross
NG,2019-09-12 00:00:00+00:00,long,1,2.4951520958083835,1,TP,commodities
EURUSD,2019-09-12 00:00:00+00:00,long,2,-1.0247149819059107,12,SL,fx_major
SI,2019-09-13 00:00:00+00:00,long,1,2.495189152542373,8,TP,metals
GBPJPY,2019-09-13 00:00:00+00:00,short,4,-1.0433019354838713,0,SAME_BAR_SL,fx_cross
GBPCAD,2019-09-13 00:00:00+00:00,short,4,2.4836870505617976,15,TP,fx_cross
NZDUSD,2019-09-13 00:00:00+00:00,long,1,-1.048128301886794,2,SL,fx_major
NQ,2019-09-15 00:00:00+00:00,long,1,-1.0038446376811594,8,SL,indices
HG,2019-09-16 00:00:00+00:00,long,2,-1.0026545,6,SL,metals
USDCHF,2019-09-16 00:00:00+00:00,short,3,-1.0401919536903053,1,SL,fx_major
PA,2019-09-18 00:00:00+00:00,long,1,2.4945445217391304,2,TP,metals
EURCHF,2019-09-20 00:00:00+00:00,long,2,-1.0499596737357244,2,SL,fx_cross
GBPCHF,2019-09-23 00:00:00+00:00,long,2,-1.0467880758807593,0,SAME_BAR_SL,fx_cross
NZDUSD,2019-09-23 00:00:00+00:00,short,4,-1.022840881971466,1,SL,fx_major
GBPJPY,2019-09-23 00:00:00+00:00,long,1,-1.0101903816793893,8,SL,fx_cross
YM,2019-09-23 00:00:00+00:00,long,1,-1.0116628493894166,7,SL,indices
