instrument,ts,side,fcode,r,bars,reason,klass
AUDJPY,2016-12-09 00:00:00+00:00,short,3,-1.0134695068146689,2,SL,fx_cross
NZDJPY,2016-12-09 00:00:00+00:00,short,4,-1.0173013353394769,2,SL,fx_cross
CL,2016-12-14 00:00:00+00:00,long,1,-1.00511900621118,0,SAME_BAR_SL,commodities
USDJPY,2016-12-14 00:00:00+00:00,short,4,-1.019406026097272,0,SAME_BAR_SL,fx_major
USDCAD,2016-12-15 00:00:00+00:00,short,4,-1.0212767474146476,6,SL,fx_major
HG,2016-12-16 00:00:00+00:00,long,1,-1.0045448888888888,2,SL,metals
AUDJPY,2016-12-16 00:00:00+00:00,long,1,-1.015672378483474,2,SL,fx_cross
PL,2016-12-16 00:00:00+00:00,short,3,-1.0034445317919076,14,SL,metals
EURAUD,2016-12-19 00:00:00+00:00,short,3,-1.0121736517533253,4,SL,fx_cross
GBPJPY,2016-12-19 00:00:00+00:00,long,1,-1.0157605553413038,0,SAME_BAR_SL,fx_cross
AUDUSD,2016-12-19 00:00:00+00:00,long,1,-1.0183242266877401,4,SL,fx_major
CADJPY,2016-12-20 00:00:00+00:00,short,3,2.48636080640707,23,TP,fx_cross
PA,2016-12-20 00:00:00+00:00,long,2,-1.0059942222222222,0,SAME_BAR_SL,metals
NQ,2016-12-28 00:00:00+00:00,long,1,-1.0076745828295042,1,SL,indices
GBPUSD,2016-12-28 00:00:00+00:00,long,1,-1.010838826784726,11,SL,fx_major
EURUSD,2016-12-29 00:00:00+00:00,short,3,2.4689426395409493,1,TP,fx_major
CADCHF,2016-12-29 00:00:00+00:00,long,2,-1.0337204494382024,0,SAME_BAR_SL,fx_cross
NG,2016-12-29 00:00:00+00:00,long,1,-1.0024513821138212,2,SL,commodities
USDCHF,2016-12-29 00:00:00+00:00,long,2,-1.0220251455180431,0,SAME_BAR_SL,fx_major
NQ,2016-12-30 00:00:00+00:00,long,2,2.4880367816091953,4,TP,indices
CADCHF,2016-12-30 00:00:00+00:00,short,4,-1.021697240849757,1,SL,fx_cross
EURGBP,2016-12-30 00:00:00+00:00,long,1,-1.025089971105858,2,SL,fx_cross
GBPJPY,2016-12-30 00:00:00+00:00,short,4,-1.0249293448702101,2,SL,fx_cross
EURAUD,2016-12-30 00:00:00+00:00,long,1,-1.0138432835820896,2,SL,fx_cross
NZDCHF,2016-12-30 00:00:00+00:00,short,4,-1.0102533298755187,9,SL,fx_cross
SI,2017-01-02 00:00:00+00:00,short,3,-1.003047619047619,1,SL,metals
EURUSD,2017-01-02 00:00:00+00:00,long,1,-1.0118716145358844,1,SL,fx_major
YM,2017-01-03 00:00:00+00:00,short,4,2.48086265060241,14,TP,indices
CL,2017-01-03 00:00:00+00:00,short,4,2.4924317241379312,1,TP,commodities
GBPAUD,2017-01-03 00:00:00+00:00,long,2,-1.0250313084603253,0,SAME_BAR_SL,fx_cross
USDCHF,2017-01-03 00:00:00+00:00,short,4,2.4840212917594657,12,TP,fx_major
NKD,2017-01-03 00:00:00+00:00,short,3,-1.0172977777777779,0,SAME_BAR_SL,indices
ES,2017-01-03 00:00:00+00:00,short,4,-1.0116961943319838,3,SL,indices
PA,2017-01-04 00:00:00+00:00,short,4,-1.0048099481865285,0,SAME_BAR_SL,metals
AUDCAD,2017-01-04 00:00:00+00:00,short,3,-1.0201012861617837,6,SL,fx_cross
USDJPY,2017-01-05 00:00:00+00:00,long,1,-1.0183562975582052,5,SL,fx_major
GBPJPY,2017-01-05 00:00:00+00:00,long,2,-1.0208691970802926,3,SL,fx_cross
NZDUSD,2017-01-09 00:00:00+00:00,short,3,-1.0113158285052144,2,SL,fx_major
NZDCAD,2017-01-09 00:00:00+00:00,short,4,-1.022609024390244,3,SL,fx_cross
SI,2017-01-10 00:00:00+00:00,short,4,-1.0022594957983193,18,SL,metals
GBPJPY,2017-01-11 00:00:00+00:00,long,2,-1.0094735022930243,3,SL,fx_cross
USDCAD,2017-01-11 00:00:00+00:00,long,2,-1.026974873487349,1,SL,fx_major
NKD,2017-01-11 00:00:00+00:00,long,2,-1.006956836158192,1,SL,indices
AUDUSD,2017-01-12 00:00:00+00:00,short,3,-1.0196520075046906,4,SL,fx_major
DAX,2017-01-13 00:00:00+00:00,short,3,-1.0062401347935972,8,SL,indices
GBPNZD,2017-01-15 00:00:00+00:00,long,2,2.490879645676873,45,TP,fx_cross
NZDJPY,2017-01-15 00:00:00+00:00,long,2,-1.0257691959229895,1,SL,fx_cross
GBPAUD,2017-01-15 00:00:00+00:00,long,2,2.4936120097261867,80,TP,fx_cross
EURGBP,2017-01-17 00:00:00+00:00,long,1,-1.0107420193151886,2,SL,fx_cross
GBPCHF,2017-01-17 00:00:00+00:00,short,4,-1.0118929830625647,0,SAME_BAR_SL,fx_cross
NZDUSD,2017-01-17 00:00:00+00:00,short,3,-1.0180499641577063,5,SL,fx_major
GBPJPY,2017-01-17 00:00:00+00:00,short,4,-1.0143694186902132,2,SL,fx_cross
GBPUSD,2017-01-17 00:00:00+00:00,short,3,-1.0130251910557597,5,SL,fx_major
AUDUSD,2017-01-18 00:00:00+00:00,long,1,2.4850919241000176,13,TP,fx_major
AUDJPY,2017-01-19 00:00:00+00:00,short,3,-1.0146251593505715,22,SL,fx_cross
GBPCAD,2017-01-19 00:00:00+00:00,short,4,-1.0116841064832505,3,SL,fx_cross
AUDCAD,2017-01-19 00:00:00+00:00,short,3,2.4782319643893933,5,TP,fx_cross
EURAUD,2017-01-20 00:00:00+00:00,short,4,-1.01447698775361,10,SL,fx_cross
EURGBP,2017-01-23 00:00:00+00:00,long,1,-1.0437217075386005,1,SL,fx_cross
PA,2017-01-24 00:00:00+00:00,short,3,2.4945165217391305,1,TP,metals
PL,2017-01-24 00:00:00+00:00,short,3,-1.0031768712871287,14,SL,metals
GBPUSD,2017-01-25 00:00:00+00:00,short,3,-1.0077123179098744,71,SL,fx_major
NZDCAD,2017-01-25 00:00:00+00:00,short,4,-1.0134141495233315,11,SL,fx_cross
GBPJPY,2017-01-25 00:00:00+00:00,short,4,-1.0316978548895905,1,SL,fx_cross
AUDCAD,2017-01-26 00:00:00+00:00,long,1,2.4829788293284043,11,TP,fx_cross
HG,2017-01-26 00:00:00+00:00,long,1,2.4955233684210527,13,TP,metals
NZDJPY,2017-01-27 00:00:00+00:00,short,4,2.4909304053400407,30,TP,fx_cross
USDJPY,2017-01-30 00:00:00+00:00,long,2,-1.0113213233724654,1,SL,fx_major
YM,2017-01-31 00:00:00+00:00,long,1,2.4846609708737866,3,TP,indices
NQ,2017-02-01 00:00:00+00:00,short,3,-1.037210395480226,0,SAME_BAR_SL,indices
EURUSD,2017-02-01 00:00:00+00:00,long,1,-1.0101891155540494,11,SL,fx_major
USDCHF,2017-02-01 00:00:00+00:00,short,3,-1.0122721620431527,10,SL,fx_major
GBPJPY,2017-02-01 00:00:00+00:00,short,3,2.478115637547476,1,TP,fx_cross
GBPCHF,2017-02-01 00:00:00+00:00,short,4,-1.0389764353137139,0,SAME_BAR_SL,fx_cross
GBPCAD,2017-02-01 00:00:00+00:00,short,3,-1.0111742091867653,41,SL,fx_cross
GBPCHF,2017-02-02 00:00:00+00:00,long,2,-1.013012035068084,29,SL,fx_cross
USDJPY,2017-02-02 00:00:00+00:00,long,2,2.486247664041995,30,TP,fx_major
EURGBP,2017-02-02 00:00:00+00:00,short,3,-1.0085277912794852,27,SL,fx_cross
NG,2017-02-03 00:00:00+00:00,long,1,-1.0012265336658355,11,SL,commodities
CADJPY,2017-02-06 00:00:00+00:00,long,2,-1.013085430210325,19,SL,fx_cross
DAX,2017-02-07 00:00:00+00:00,short,4,-1.0051623103688239,4,SL,indices
NZDCHF,2017-02-08 00:00:00+00:00,long,1,-1.027386487213997,0,SAME_BAR_SL,fx_cross
NZDCAD,2017-02-09 00:00:00+00:00,long,1,-1.0198756373193165,3,SL,fx_cross
EURJPY,2017-02-09 00:00:00+00:00,short,4,2.4764850450450453,11,TP,fx_cross
CADCHF,2017-02-10 00:00:00+00:00,long,1,-1.0104130504754938,20,SL,fx_cross
USDCAD,2017-02-14 00:00:00+00:00,long,2,2.469177524292352,7,TP,fx_major
AUDJPY,2017-02-15 00:00:00+00:00,short,3,2.4828312051775407,29,TP,fx_cross
EURNZD,2017-02-15 00:00:00+00:00,long,2,2.487657704326923,14,TP,fx_cross
AUDCAD,2017-02-16 00:00:00+00:00,long,1,2.485575483870968,27,TP,fx_cross
NZDUSD,2017-02-16 00:00:00+00:00,long,2,-1.0117368635437882,11,SL,fx_major
EURAUD,2017-02-17 00:00:00+00:00,long,2,-1.0112869898960528,4,SL,fx_cross
AUDUSD,2017-02-17 00:00:00+00:00,long,1,-1.0141600526835695,11,SL,fx_major
NKD,2017-02-17 00:00:00+00:00,long,1,-1.0048457142857143,39,SL,indices
GBPJPY,2017-02-21 00:00:00+00:00,short,4,2.470433000744602,3,TP,fx_cross
PA,2017-02-22 00:00:00+00:00,long,2,-1.0034557777777777,8,SL,metals
NG,2017-02-23 00:00:00+00:00,short,4,-1.0012206094182825,9,SL,commodities
DAX,2017-02-24 00:00:00+00:00,long,1,2.49432,23,TP,indices
NQ,2017-02-24 00:00:00+00:00,short,3,-1.0140267761806983,4,SL,indices
SI,2017-02-27 00:00:00+00:00,short,3,2.497707906976744,10,TP,metals
EURJPY,2017-02-27 00:00:00+00:00,short,4,-1.0248760089352194,2,SL,fx_cross
USDCHF,2017-03-01 00:00:00+00:00,short,4,-1.035420703517585,0,SAME_BAR_SL,fx_major
CADJPY,2017-03-01 00:00:00+00:00,short,4,2.480308359439407,17,TP,fx_cross
NZDUSD,2017-03-02 00:00:00+00:00,long,2,-1.0264974700399463,0,SAME_BAR_SL,fx_major
NZDUSD,2017-03-03 00:00:00+00:00,long,2,-1.0123810844892813,4,SL,fx_major
NQ,2017-03-03 00:00:00+00:00,long,2,2.493063748733536,43,TP,indices
USDCAD,2017-03-03 00:00:00+00:00,short,4,-1.0212413165701373,5,SL,fx_major
AUDUSD,2017-03-03 00:00:00+00:00,long,2,-1.016125314046441,5,SL,fx_major
ES,2017-03-06 00:00:00+00:00,long,1,-1.0080415915119363,13,SL,indices
PL,2017-03-07 00:00:00+00:00,long,2,-1.004540705882353,1,SL,metals
NZDJPY,2017-03-07 00:00:00+00:00,long,2,-1.0192383105912928,12,SL,fx_cross
AUDCHF,2017-03-07 00:00:00+00:00,short,4,2.4764659694989106,2,TP,fx_cross
YM,2017-03-08 00:00:00+00:00,long,1,-1.0090498778833108,11,SL,indices
NG,2017-03-09 00:00:00+00:00,long,1,-1.0010168811341331,237,SL,commodities
AUDUSD,2017-03-13 00:00:00+00:00,short,3,-1.0143668834688349,2,SL,fx_major
NZDCAD,2017-03-14 00:00:00+00:00,long,1,-1.0140244462409054,25,SL,fx_cross
EURGBP,2017-03-14 00:00:00+00:00,short,3,2.440178221680877,1,TP,fx_cross
EURAUD,2017-03-15 00:00:00+00:00,long,2,2.475068284893005,7,TP,fx_cross
GBPJPY,2017-03-17 00:00:00+00:00,long,2,-1.0147928566023459,4,SL,fx_cross
NZDCHF,2017-03-17 00:00:00+00:00,short,3,2.487346642961047,36,TP,fx_cross
EURCAD,2017-03-17 00:00:00+00:00,long,2,-1.017802559609626,11,SL,fx_cross
EURNZD,2017-03-17 00:00:00+00:00,long,2,-1.0147871939346946,23,SL,fx_cross
EURJPY,2017-03-20 00:00:00+00:00,long,2,-1.0202603836930455,2,SL,fx_cross
GBPNZD,2017-03-20 00:00:00+00:00,long,2,2.4834024546298643,7,TP,fx_cross
AUDNZD,2017-03-21 00:00:00+00:00,long,1,-1.0199659605026934,2,SL,fx_cross
CADJPY,2017-03-22 00:00:00+00:00,long,1,-1.0138446861924686,19,SL,fx_cross
AUDCAD,2017-03-23 00:00:00+00:00,long,2,-1.0194138097668881,12,SL,fx_cross
PA,2017-03-27 00:00:00+00:00,long,1,-1.003193924050633,18,SL,metals
GBPCAD,2017-03-28 00:00:00+00:00,long,1,-1.0465070114370962,0,SAME_BAR_SL,fx_cross
CADCHF,2017-03-28 00:00:00+00:00,short,4,-1.0610936477523927,0,SAME_BAR_SL,fx_cross
HG,2017-03-28 00:00:00+00:00,short,3,-1.006580923076923,2,SL,metals
GBPCHF,2017-03-29 00:00:00+00:00,short,4,-1.0255601698357029,1,SL,fx_cross
GBPJPY,2017-03-29 00:00:00+00:00,long,2,-1.0135532606401687,14,SL,fx_cross
CADCHF,2017-03-29 00:00:00+00:00,short,4,-1.0329746629877812,1,SL,fx_cross
GBPCAD,2017-03-30 00:00:00+00:00,long,1,2.4741550474065814,5,TP,fx_cross
EURAUD,2017-03-30 00:00:00+00:00,long,2,2.4813482987353854,17,TP,fx_cross
PL,2017-03-31 00:00:00+00:00,long,2,2.4953427692307693,13,TP,metals
YM,2017-04-03 00:00:00+00:00,long,2,-1.0080863054187192,13,SL,indices
AUDNZD,2017-04-03 00:00:00+00:00,long,2,-1.0285781963739122,4,SL,fx_cross
USDCAD,2017-04-04 00:00:00+00:00,short,4,2.4699068265387694,7,TP,fx_major
ES,2017-04-05 00:00:00+00:00,short,3,-1.0075414925373134,17,SL,indices
CHFJPY,2017-04-06 00:00:00+00:00,long,1,-1.0150627116984823,4,SL,fx_cross
EURUSD,2017-04-07 00:00:00+00:00,long,2,2.481407982442389,13,TP,fx_major
NZDUSD,2017-04-10 00:00:00+00:00,long,2,2.479653235448348,7,TP,fx_major
GBPCAD,2017-04-10 00:00:00+00:00,long,1,2.4741550474065814,7,TP,fx_cross
AUDCHF,2017-04-11 00:00:00+00:00,long,2,-1.0147455574973785,13,SL,fx_cross
EURCAD,2017-04-12 00:00:00+00:00,long,1,2.47967593919093,5,TP,fx_cross
SI,2017-04-12 00:00:00+00:00,short,3,2.497707906976744,15,TP,metals
HG,2017-04-12 00:00:00+00:00,long,1,-1.0034859574468085,5,SL,metals
NZDCAD,2017-04-13 00:00:00+00:00,short,4,-1.0613100709219865,0,SAME_BAR_SL,fx_cross
EURJPY,2017-04-14 00:00:00+00:00,long,1,2.492916392294221,9,TP,fx_cross
NZDCAD,2017-04-16 00:00:00+00:00,short,4,-1.0298582035928143,2,SL,fx_cross
GBPCHF,2017-04-18 00:00:00+00:00,short,3,-1.063139014084508,0,SAME_BAR_SL,fx_cross
CADCHF,2017-04-19 00:00:00+00:00,long,2,-1.0100451143099067,5,SL,fx_cross
EURCAD,2017-04-19 00:00:00+00:00,short,3,-1.0102947046843176,3,SL,fx_cross
NZDCAD,2017-04-19 00:00:00+00:00,short,3,-1.0078238961805044,38,SL,fx_cross
CL,2017-04-19 00:00:00+00:00,long,1,-1.0038921822541966,2,SL,commodities
EURNZD,2017-04-21 00:00:00+00:00,long,1,2.4346660949464027,1,TP,fx_cross
NZDUSD,2017-04-21 00:00:00+00:00,short,3,2.459478930041151,3,TP,fx_major
NZDJPY,2017-04-23 00:00:00+00:00,short,3,-1.020355742270474,0,SAME_BAR_SL,fx_cross
EURGBP,2017-04-23 00:00:00+00:00,short,4,-1.019865448449288,2,SL,fx_cross
CADJPY,2017-04-24 00:00:00+00:00,long,1,2.483484376590331,13,TP,fx_cross
AUDCAD,2017-04-26 00:00:00+00:00,long,1,-1.027393288590604,0,SAME_BAR_SL,fx_cross
AUDCAD,2017-04-28 00:00:00+00:00,short,3,-1.0290213934633914,2,SL,fx_cross
GBPJPY,2017-04-28 00:00:00+00:00,short,3,-1.0218843624525242,3,SL,fx_cross
NKD,2017-05-01 00:00:00+00:00,short,4,-1.011573831775701,1,SL,indices
AUDUSD,2017-05-01 00:00:00+00:00,short,3,2.4832793028322437,4,TP,fx_major
PL,2017-05-01 00:00:00+00:00,long,1,-1.002340894117647,2,SL,metals
GBPAUD,2017-05-02 00:00:00+00:00,short,3,-1.010287028125334,2,SL,fx_cross
GBPCAD,2017-05-03 00:00:00+00:00,long,1,-1.0187697649734646,11,SL,fx_cross
HG,2017-05-03 00:00:00+00:00,long,1,-1.0237851428571416,0,SAME_BAR_SL,metals
USDCHF,2017-05-04 00:00:00+00:00,long,2,2.483319529695508,4,TP,fx_major
NZDJPY,2017-05-07 00:00:00+00:00,long,1,-1.0088911260435756,10,SL,fx_cross
AUDUSD,2017-05-09 00:00:00+00:00,long,1,2.4872259482892085,31,TP,fx_major
GBPCHF,2017-05-09 00:00:00+00:00,short,4,-1.025065840401592,0,SAME_BAR_SL,fx_cross
GBPAUD,2017-05-09 00:00:00+00:00,short,3,2.488514918566775,25,TP,fx_cross
GBPJPY,2017-05-09 00:00:00+00:00,short,3,-1.0295127638190973,0,SAME_BAR_SL,fx_cross
NZDCHF,2017-05-10 00:00:00+00:00,short,4,2.480323303121853,2,TP,fx_cross
CL,2017-05-10 00:00:00+00:00,short,4,-1.0018659485924113,7,SL,commodities
CADJPY,2017-05-10 00:00:00+00:00,short,4,2.457698227848103,1,TP,fx_cross
GBPUSD,2017-05-15 00:00:00+00:00,short,4,-1.0269552363230363,3,SL,fx_major
NZDUSD,2017-05-15 00:00:00+00:00,short,4,-1.0142670705578132,6,SL,fx_major
GBPCHF,2017-05-16 00:00:00+00:00,long,1,-1.1433778842315254,0,SAME_BAR_SL,fx_cross
USDJPY,2017-05-16 00:00:00+00:00,long,1,-1.0155276227897838,1,SL,fx_major
NZDCHF,2017-05-16 00:00:00+00:00,long,1,-1.0371430455868071,0,SAME_BAR_SL,fx_cross
SI,2017-05-16 00:00:00+00:00,short,4,-1.0028655319148936,6,SL,metals
NKD,2017-05-17 00:00:00+00:00,long,1,-1.0057835944700462,1,SL,indices
ES,2017-05-17 00:00:00+00:00,short,3,-1.0088050720461095,6,SL,indices
CHFJPY,2017-05-17 00:00:00+00:00,long,2,2.4809767865707433,35,TP,fx_cross
CADJPY,2017-05-17 00:00:00+00:00,long,1,-1.0096869638351553,1,SL,fx_cross
AUDJPY,2017-05-17 00:00:00+00:00,long,1,-1.0261845315161837,1,SL,fx_cross
EURGBP,2017-05-19 00:00:00+00:00,short,3,-1.0315016513761466,1,SL,fx_cross
EURJPY,2017-05-19 00:00:00+00:00,short,3,-1.0144569396195202,33,SL,fx_cross
YM,2017-05-19 00:00:00+00:00,short,3,-1.007962532855436,4,SL,indices
NQ,2017-05-22 00:00:00+00:00,short,3,-1.0094936114732724,2,SL,indices
EURNZD,2017-05-23 00:00:00+00:00,long,2,-1.0058718188997104,14,SL,fx_cross
NKD,2017-05-24 00:00:00+00:00,short,3,-1.0069696703296702,7,SL,indices
USDCAD,2017-05-25 00:00:00+00:00,short,4,2.4702250847457634,15,TP,fx_major
GBPNZD,2017-05-26 00:00:00+00:00,long,2,-1.0316099288146086,0,SAME_BAR_SL,fx_cross
AUDCAD,2017-05-29 00:00:00+00:00,long,2,-1.0145564349746656,31,SL,fx_cross
PA,2017-05-29 00:00:00+00:00,short,3,-1.002436276849642,3,SL,metals
PL,2017-05-30 00:00:00+00:00,long,1,-1.0056367407407407,2,SL,metals
NZDUSD,2017-06-02 00:00:00+00:00,short,4,-1.0079701027021637,10,SL,fx_major
HG,2017-06-02 00:00:00+00:00,long,2,2.496963289719626,23,TP,metals
DAX,2017-06-02 00:00:00+00:00,short,3,-1.0187452631578948,0,SAME_BAR_SL,indices
GBPCHF,2017-06-05 00:00:00+00:00,short,4,2.4798697880928353,4,TP,fx_cross
EURAUD,2017-06-05 00:00:00+00:00,long,1,-1.0150796992481206,2,SL,fx_cross
PL,2017-06-05 00:00:00+00:00,short,3,-1.0091510447761194,1,SL,metals
AUDCHF,2017-06-06 00:00:00+00:00,long,2,2.4834733975804797,7,TP,fx_cross
USDJPY,2017-06-06 00:00:00+00:00,long,1,2.4783127994330263,8,TP,fx_major
GBPCAD,2017-06-07 00:00:00+00:00,short,4,2.467809743926461,1,TP,fx_cross
SI,2017-06-08 00:00:00+00:00,long,2,-1.0029186351706036,3,SL,metals
GBPJPY,2017-06-08 00:00:00+00:00,long,1,-1.0209766167023555,3,SL,fx_cross
NQ,2017-06-09 00:00:00+00:00,long,1,-1.0098748936170212,0,SAME_BAR_SL,indices
EURCAD,2017-06-09 00:00:00+00:00,long,2,-1.0246894165933749,2,SL,fx_cross
ES,2017-06-09 00:00:00+00:00,long,1,2.489029219858156,30,TP,indices
CADCHF,2017-06-12 00:00:00+00:00,short,3,-1.0218195103578152,0,SAME_BAR_SL,fx_cross
NZDCAD,2017-06-13 00:00:00+00:00,long,1,2.473608498890806,7,TP,fx_cross
PL,2017-06-14 00:00:00+00:00,short,4,-1.0031223333333332,43,SL,metals
NZDUSD,2017-06-15 00:00:00+00:00,long,1,2.4849146607009693,30,TP,fx_major
SI,2017-06-15 00:00:00+00:00,long,2,-1.0045966101694914,0,SAME_BAR_SL,metals
AUDCHF,2017-06-15 00:00:00+00:00,short,3,-1.0092881151596942,24,SL,fx_cross
EURUSD,2017-06-15 00:00:00+00:00,long,2,-1.0257196396396395,0,SAME_BAR_SL,fx_major
USDCHF,2017-06-15 00:00:00+00:00,short,3,2.4785487239890065,10,TP,fx_major
CADJPY,2017-06-19 00:00:00+00:00,short,4,-1.0190842611683844,7,SL,fx_cross
DAX,2017-06-19 00:00:00+00:00,short,3,2.49426847932726,9,TP,indices
AUDJPY,2017-06-21 00:00:00+00:00,short,3,-1.0119318503538928,5,SL,fx_cross
GBPJPY,2017-06-21 00:00:00+00:00,long,1,2.4867637735849053,5,TP,fx_cross
NZDCAD,2017-06-23 00:00:00+00:00,short,3,2.484810215625875,8,TP,fx_cross
USDCAD,2017-06-23 00:00:00+00:00,short,3,2.477662315663012,4,TP,fx_major
NKD,2017-06-25 00:00:00+00:00,long,1,-1.007691497005988,38,SL,indices
NZDCHF,2017-06-27 00:00:00+00:00,long,1,2.485341866467178,26,TP,fx_cross
GBPNZD,2017-06-27 00:00:00+00:00,long,2,2.4910943407977286,56,TP,fx_cross
GBPJPY,2017-06-28 00:00:00+00:00,short,3,-1.0138441672378344,1,SL,fx_cross
EURCAD,2017-06-28 00:00:00+00:00,long,1,-1.0250492502258346,4,SL,fx_cross
CADCHF,2017-06-28 00:00:00+00:00,short,4,-1.0148486943889596,0,SAME_BAR_SL,fx_cross
EURGBP,2017-06-28 00:00:00+00:00,long,1,-1.0160677763329,14,SL,fx_cross
CL,2017-06-28 00:00:00+00:00,short,4,-1.0035399004975125,2,SL,commodities
SI,2017-06-28 00:00:00+00:00,short,4,-1.0019892051756008,52,SL,metals
CADJPY,2017-06-28 00:00:00+00:00,short,3,-1.0125934918119386,0,SAME_BAR_SL,fx_cross
GBPAUD,2017-06-30 00:00:00+00:00,long,2,-1.0111835001774936,12,SL,fx_cross
USDJPY,2017-07-03 00:00:00+00:00,short,4,-1.0237501197604792,4,SL,fx_major
AUDUSD,2017-07-04 00:00:00+00:00,long,1,2.4733249294449675,8,TP,fx_major
NQ,2017-07-05 00:00:00+00:00,short,4,-1.0076276240760296,4,SL,indices
PA,2017-07-05 00:00:00+00:00,long,2,-1.0044144326530613,1,SL,metals
EURCAD,2017-07-07 00:00:00+00:00,long,2,-1.0311948201438834,4,SL,fx_cross
GBPJPY,2017-07-07 00:00:00+00:00,short,3,2.4787678435409157,11,TP,fx_cross
EURJPY,2017-07-10 00:00:00+00:00,short,4,2.4738018090452254,3,TP,fx_cross
EURNZD,2017-07-11 00:00:00+00:00,short,4,-1.0337258450972902,0,SAME_BAR_SL,fx_cross
USDCAD,2017-07-11 00:00:00+00:00,short,4,2.4821254689042447,3,TP,fx_major
CADCHF,2017-07-11 00:00:00+00:00,long,1,2.486939840550258,13,TP,fx_cross
PA,2017-07-11 00:00:00+00:00,short,3,-1.0099095272727274,1,SL,metals
NQ,2017-07-12 00:00:00+00:00,short,3,-1.0051667039106145,5,SL,indices
CL,2017-07-12 00:00:00+00:00,long,2,2.498305904317386,58,TP,commodities
NZDCAD,2017-07-12 00:00:00+00:00,long,2,-1.0100988898609895,35,SL,fx_cross
EURUSD,2017-07-12 00:00:00+00:00,long,1,-1.0342457846813065,1,SL,fx_major
EURNZD,2017-07-12 00:00:00+00:00,long,1,-1.0101869306013775,1,SL,fx_cross
GBPCAD,2017-07-14 00:00:00+00:00,short,4,2.4815505798252584,6,TP,fx_cross
USDJPY,2017-07-14 00:00:00+00:00,long,1,-1.0134735616438355,6,SL,fx_major
NZDJPY,2017-07-17 00:00:00+00:00,long,2,-1.023662119579163,0,SAME_BAR_SL,fx_cross
CHFJPY,2017-07-18 00:00:00+00:00,short,4,-1.0401536430317841,2,SL,fx_cross
AUDCAD,2017-07-18 00:00:00+00:00,short,4,-1.0450294711344366,0,SAME_BAR_SL,fx_cross
AUDJPY,2017-07-18 00:00:00+00:00,short,4,-1.0167452482269503,2,SL,fx_cross
NZDJPY,2017-07-19 00:00:00+00:00,short,4,-1.0490369475357726,1,SL,fx_cross
AUDCHF,2017-07-20 00:00:00+00:00,short,3,2.453838960476448,1,TP,fx_cross
EURUSD,2017-07-20 00:00:00+00:00,long,1,2.4751344414379592,1,TP,fx_major
USDCHF,2017-07-20 00:00:00+00:00,short,4,2.471372157279489,1,TP,fx_major
USDCAD,2017-07-20 00:00:00+00:00,long,2,-1.014874770467527,5,SL,fx_major
CHFJPY,2017-07-21 00:00:00+00:00,long,2,-1.018066622662266,5,SL,fx_cross
EURCHF,2017-07-21 00:00:00+00:00,short,3,2.4322632314410453,2,TP,fx_cross
PA,2017-07-21 00:00:00+00:00,short,4,-1.0031139373219373,5,SL,metals
AUDCAD,2017-07-25 00:00:00+00:00,long,1,-1.0189868948990073,37,SL,fx_cross
AUDJPY,2017-07-25 00:00:00+00:00,short,3,2.4828834027897364,12,TP,fx_cross
USDJPY,2017-07-25 00:00:00+00:00,short,4,2.4796194270833336,8,TP,fx_major
YM,2017-07-26 00:00:00+00:00,long,1,2.490365188284519,8,TP,indices
AUDUSD,2017-07-27 00:00:00+00:00,long,1,-1.0107468145647456,13,SL,fx_major
NQ,2017-07-27 00:00:00+00:00,long,1,2.4875603986710964,5,TP,indices
EURJPY,2017-07-27 00:00:00+00:00,long,2,-1.018448130081301,11,SL,fx_cross
USDCHF,2017-07-27 00:00:00+00:00,short,4,-1.028627842720511,0,SAME_BAR_SL,fx_major
ES,2017-07-28 00:00:00+00:00,short,4,-1.0102775244299673,9,SL,indices
USDCAD,2017-07-28 00:00:00+00:00,long,2,-1.0105671524174749,30,SL,fx_major
CADJPY,2017-07-28 00:00:00+00:00,short,3,2.4835353348729794,8,TP,fx_cross
GBPUSD,2017-08-01 00:00:00+00:00,short,3,2.4642162841266004,3,TP,fx_major
NZDUSD,2017-08-01 00:00:00+00:00,long,1,-1.0153409551800145,5,SL,fx_major
EURNZD,2017-08-02 00:00:00+00:00,short,4,-1.0253445725646129,1,SL,fx_cross
GBPAUD,2017-08-03 00:00:00+00:00,short,4,2.47073932155698,1,TP,fx_cross
EURUSD,2017-08-04 00:00:00+00:00,long,1,-1.0466069121813026,3,SL,fx_major
GBPUSD,2017-08-07 00:00:00+00:00,long,1,-1.0423551219512173,1,SL,fx_major
AUDNZD,2017-08-08 00:00:00+00:00,short,3,-1.0173977800201814,7,SL,fx_cross
CADCHF,2017-08-09 00:00:00+00:00,long,1,-1.0257382867448146,0,SAME_BAR_SL,fx_cross
NQ,2017-08-10 00:00:00+00:00,long,1,-1.0124396013289036,0,SAME_BAR_SL,indices
HG,2017-08-11 00:00:00+00:00,short,3,-1.0043333953488371,4,SL,metals
EURAUD,2017-08-11 00:00:00+00:00,short,4,2.472623796311408,5,TP,fx_cross
ES,2017-08-14 00:00:00+00:00,short,3,-1.0063446277665995,25,SL,indices
YM,2017-08-14 00:00:00+00:00,short,3,-1.009480539083558,27,SL,indices
DAX,2017-08-14 00:00:00+00:00,short,3,-1.0049086830497795,20,SL,indices
NZDCHF,2017-08-14 00:00:00+00:00,short,4,2.4759451380042465,8,TP,fx_cross
