instrument,ts,side,fcode,r,bars,reason,klass
CADCHF,2017-05-25 05:00:00+00:00,long,1,-1.0445858007704998,2,SL,fx_cross
CL,2017-05-25 06:00:00+00:00,long,1,-1.0055628282828284,0,SAME_BAR_SL,commodities
AUDNZD,2017-05-25 09:00:00+00:00,long,2,-1.0854933333333296,1,SL,fx_cross
HG,2017-05-25 10:00:00+00:00,short,4,-1.0371626666666682,0,SAME_BAR_SL,metals
EURNZD,2017-05-25 13:00:00+00:00,short,4,2.481055426809822,53,TP,fx_cross
USDCAD,2017-05-25 13:00:00+00:00,short,4,2.477635539739027,77,TP,fx_major
PA,2017-05-25 14:00:00+00:00,short,3,-1.006111403726708,5,SL,metals
CADJPY,2017-05-26 01:00:00+00:00,long,1,-1.061359999999993,1,SL,fx_cross
NKD,2017-05-26 02:00:00+00:00,long,2,-1.0175733333333334,1,SL,indices
GBPAUD,2017-05-26 09:00:00+00:00,long,1,2.46228218523595,19,TP,fx_cross
USDCHF,2017-05-26 09:00:00+00:00,short,3,-1.0392314924297048,1,SL,fx_major
EURCHF,2017-05-26 13:00:00+00:00,short,4,-1.0675114554510179,8,SL,fx_cross
GBPNZD,2017-05-29 01:00:00+00:00,long,2,-1.059300029180039,9,SL,fx_cross
AUDNZD,2017-05-29 01:00:00+00:00,long,2,-1.033828195596224,0,SAME_BAR_SL,fx_cross
EURAUD,2017-05-29 21:00:00+00:00,long,1,-1.0511268738574053,2,SL,fx_cross
NZDJPY,2017-05-29 21:00:00+00:00,long,2,-1.051685327047731,1,SL,fx_cross
NKD,2017-05-30 02:00:00+00:00,short,4,-1.0174844444444444,11,SL,indices
GBPCHF,2017-05-30 05:00:00+00:00,short,4,2.444087930214114,4,TP,fx_cross
GBPUSD,2017-05-30 05:00:00+00:00,short,3,-1.0522417460894866,0,SAME_BAR_SL,fx_major
AUDCHF,2017-05-30 05:00:00+00:00,short,3,2.458289013796629,8,TP,fx_cross
EURGBP,2017-05-30 05:00:00+00:00,long,2,2.4529322987390905,4,TP,fx_cross
GBPJPY,2017-05-30 05:00:00+00:00,short,3,2.453956129032258,6,TP,fx_cross
EURCAD,2017-05-30 05:00:00+00:00,long,1,2.4151420131512444,1,TP,fx_cross
HG,2017-05-30 06:00:00+00:00,long,1,-1.0071012173913043,30,SL,metals
NZDJPY,2017-05-30 09:00:00+00:00,short,4,-1.051325046728969,1,SL,fx_cross
GBPUSD,2017-05-30 09:00:00+00:00,short,4,2.4230744076841026,3,TP,fx_major
EURCHF,2017-05-30 09:00:00+00:00,short,3,2.3787002184707133,7,TP,fx_cross
EURUSD,2017-05-30 09:00:00+00:00,short,3,-1.044187345351717,1,SL,fx_major
EURJPY,2017-05-30 09:00:00+00:00,short,4,-1.0640318232044157,6,SL,fx_cross
AUDJPY,2017-05-30 09:00:00+00:00,short,3,2.457914550408719,10,TP,fx_cross
NZDCAD,2017-05-30 13:00:00+00:00,short,3,-1.1511152475247401,0,SAME_BAR_SL,fx_cross
PA,2017-05-30 18:00:00+00:00,short,3,-1.0051480199004974,5,SL,metals
GBPCAD,2017-05-30 21:00:00+00:00,long,2,-1.0640104831237631,0,SAME_BAR_SL,fx_cross
GBPNZD,2017-05-31 09:00:00+00:00,short,4,-1.0291881823427584,1,SL,fx_cross
GBPCAD,2017-05-31 09:00:00+00:00,short,4,-1.0796351315789492,1,SL,fx_cross
GBPJPY,2017-05-31 13:00:00+00:00,short,3,-1.031485867507887,4,SL,fx_cross
GBPCHF,2017-05-31 13:00:00+00:00,short,4,2.465285555555555,38,TP,fx_cross
EURCAD,2017-05-31 13:00:00+00:00,short,3,-1.0345305999593246,11,SL,fx_cross
EURAUD,2017-05-31 13:00:00+00:00,short,3,-1.0403083639837598,0,SAME_BAR_SL,fx_cross
YM,2017-05-31 14:00:00+00:00,long,1,2.4777960264900663,8,TP,indices
NZDCAD,2017-05-31 21:00:00+00:00,long,1,-1.0390327352297577,4,SL,fx_cross
ES,2017-05-31 22:00:00+00:00,long,2,2.485427924528302,76,TP,indices
NZDUSD,2017-06-01 01:00:00+00:00,long,1,2.4392760736196326,8,TP,fx_major
CADJPY,2017-06-01 01:00:00+00:00,short,3,2.4755806150583246,27,TP,fx_cross
NQ,2017-06-01 02:00:00+00:00,long,1,-1.0101429508196722,39,SL,indices
AUDCHF,2017-06-01 05:00:00+00:00,short,4,-1.0391392902284877,12,SL,fx_cross
CADCHF,2017-06-01 09:00:00+00:00,long,2,-1.0311556932610375,6,SL,fx_cross
PL,2017-06-01 10:00:00+00:00,long,2,-1.0170697142857144,0,SAME_BAR_SL,metals
AUDJPY,2017-06-02 01:00:00+00:00,long,2,-1.0179541968105794,14,SL,fx_cross
EURJPY,2017-06-02 01:00:00+00:00,short,4,2.4408666441821265,3,TP,fx_cross
USDCHF,2017-06-02 09:00:00+00:00,long,2,-1.053744190193164,0,SAME_BAR_SL,fx_major
NG,2017-06-02 10:00:00+00:00,short,4,-1.0156232258064513,3,SL,commodities
YM,2017-06-02 10:00:00+00:00,long,1,2.4617898305084744,25,TP,indices
NZDUSD,2017-06-02 13:00:00+00:00,short,3,-1.0204543442622955,11,SL,fx_major
CL,2017-06-02 14:00:00+00:00,short,4,-1.0131145299145297,3,SL,commodities
EURCHF,2017-06-02 17:00:00+00:00,long,1,-1.080754080955533,9,SL,fx_cross
NKD,2017-06-04 22:00:00+00:00,short,3,2.475163076923077,7,TP,indices
EURAUD,2017-06-05 01:00:00+00:00,long,1,-1.0457883954619125,1,SL,fx_cross
AUDNZD,2017-06-05 01:00:00+00:00,short,4,-1.030398232388873,4,SL,fx_cross
EURCAD,2017-06-05 09:00:00+00:00,long,1,-1.1591412933458134,0,SAME_BAR_SL,fx_cross
NG,2017-06-05 10:00:00+00:00,long,1,-1.0030410256410256,60,SL,commodities
NZDCAD,2017-06-05 13:00:00+00:00,short,3,-1.0287647504670403,5,SL,fx_cross
USDCHF,2017-06-05 21:00:00+00:00,long,2,-1.0559994193882847,4,SL,fx_major
EURUSD,2017-06-06 01:00:00+00:00,short,3,2.437356742800396,14,TP,fx_major
GBPAUD,2017-06-06 01:00:00+00:00,short,4,2.3682280434782657,1,TP,fx_cross
GBPUSD,2017-06-06 05:00:00+00:00,short,3,2.4802909545825407,16,TP,fx_major
GBPNZD,2017-06-06 09:00:00+00:00,long,1,-1.0212606160685929,15,SL,fx_cross
EURAUD,2017-06-06 09:00:00+00:00,long,1,-1.0809206740491069,1,SL,fx_cross
USDJPY,2017-06-06 09:00:00+00:00,long,1,2.4724465886588662,19,TP,fx_major
DAX,2017-06-06 10:00:00+00:00,long,1,-1.047240930232558,1,SL,indices
NKD,2017-06-06 10:00:00+00:00,long,1,-1.0100611023622048,24,SL,indices
NZDJPY,2017-06-06 13:00:00+00:00,short,4,-1.031795555555555,7,SL,fx_cross
AUDNZD,2017-06-06 21:00:00+00:00,short,3,-1.0260806411398034,1,SL,fx_cross
NZDCAD,2017-06-06 21:00:00+00:00,long,1,2.4364942890716823,4,TP,fx_cross
GBPAUD,2017-06-07 01:00:00+00:00,long,2,-1.0334074817136882,11,SL,fx_cross
EURGBP,2017-06-07 05:00:00+00:00,long,1,-1.0306140350877189,1,SL,fx_cross
AUDJPY,2017-06-07 05:00:00+00:00,long,2,2.486400706713781,42,TP,fx_cross
AUDUSD,2017-06-07 05:00:00+00:00,short,3,-1.0503963311494928,30,SL,fx_major
AUDCAD,2017-06-07 05:00:00+00:00,short,3,-1.0897348066298471,1,SL,fx_cross
EURJPY,2017-06-07 09:00:00+00:00,short,4,-1.0322776029962553,2,SL,fx_cross
NZDUSD,2017-06-07 09:00:00+00:00,long,1,2.458581893004116,29,TP,fx_major
PA,2017-06-07 10:00:00+00:00,long,1,2.4922404705882353,6,TP,metals
GBPJPY,2017-06-07 13:00:00+00:00,short,4,-1.0290164327485394,2,SL,fx_cross
EURCAD,2017-06-07 13:00:00+00:00,short,3,-1.0402093794410212,0,SAME_BAR_SL,fx_cross
AUDCAD,2017-06-07 13:00:00+00:00,short,3,-1.0355626233603985,0,SAME_BAR_SL,fx_cross
USDCHF,2017-06-07 13:00:00+00:00,long,2,2.4478452972450437,10,TP,fx_major
EURNZD,2017-06-07 13:00:00+00:00,short,4,2.4703340189445195,28,TP,fx_cross
CL,2017-06-07 14:00:00+00:00,long,2,-1.0026800718132856,5,SL,commodities
CADCHF,2017-06-07 21:00:00+00:00,short,4,-1.0153406938853744,9,SL,fx_cross
AUDNZD,2017-06-08 01:00:00+00:00,long,2,-1.0351064788732416,27,SL,fx_cross
CADJPY,2017-06-08 09:00:00+00:00,short,4,-1.0364281451934574,6,SL,fx_cross
EURCAD,2017-06-08 09:00:00+00:00,long,1,-1.015399771677086,6,SL,fx_cross
PA,2017-06-08 14:00:00+00:00,short,3,-1.007120842105263,5,SL,metals
EURGBP,2017-06-08 21:00:00+00:00,short,4,-1.0682417877094945,0,SAME_BAR_SL,fx_cross
NZDJPY,2017-06-08 21:00:00+00:00,long,1,2.470128992248062,30,TP,fx_cross
GBPJPY,2017-06-08 21:00:00+00:00,long,1,-1.0171094286960314,10,SL,fx_cross
GBPCHF,2017-06-09 05:00:00+00:00,long,2,2.467371889838557,1,TP,fx_cross
EURUSD,2017-06-09 05:00:00+00:00,long,2,2.3905806993006857,6,TP,fx_major
DAX,2017-06-09 06:00:00+00:00,short,3,-1.0071790325417767,13,SL,indices
HG,2017-06-09 06:00:00+00:00,short,4,-1.0101779393939394,2,SL,metals
AUDCAD,2017-06-09 09:00:00+00:00,long,1,-1.0404833001422482,1,SL,fx_cross
NZDCAD,2017-06-09 13:00:00+00:00,long,1,-1.0536298318496535,4,SL,fx_cross
AUDCHF,2017-06-09 13:00:00+00:00,long,1,2.476352536106297,29,TP,fx_cross
NQ,2017-06-09 18:00:00+00:00,long,2,2.474295602836879,1,TP,indices
NQ,2017-06-12 10:00:00+00:00,long,2,-1.0257043971631206,0,SAME_BAR_SL,indices
CADJPY,2017-06-12 13:00:00+00:00,long,1,-1.034987695834923,0,SAME_BAR_SL,fx_cross
HG,2017-06-12 14:00:00+00:00,long,1,-1.0088151578947369,5,SL,metals
AUDCAD,2017-06-12 17:00:00+00:00,long,1,-1.0231731146196428,3,SL,fx_cross
NZDCAD,2017-06-12 17:00:00+00:00,long,2,-1.0293297144411206,1,SL,fx_cross
CADJPY,2017-06-12 17:00:00+00:00,short,4,-1.0883250144647993,0,SAME_BAR_SL,fx_cross
EURCAD,2017-06-12 21:00:00+00:00,long,2,-1.0366091714160446,2,SL,fx_cross
CADJPY,2017-06-12 21:00:00+00:00,short,3,-1.0386114977054643,2,SL,fx_cross
EURAUD,2017-06-12 21:00:00+00:00,long,1,-1.050457414055371,9,SL,fx_cross
CADCHF,2017-06-13 01:00:00+00:00,short,4,-1.0645219889502764,3,SL,fx_cross
EURJPY,2017-06-13 05:00:00+00:00,short,3,-1.0257099627699178,17,SL,fx_cross
GBPUSD,2017-06-13 05:00:00+00:00,short,4,-1.0228837017994854,6,SL,fx_major
EURCAD,2017-06-13 09:00:00+00:00,long,2,-1.0769178908418116,1,SL,fx_cross
AUDCAD,2017-06-13 09:00:00+00:00,long,2,-1.0259233171183693,66,SL,fx_cross
NZDCAD,2017-06-13 09:00:00+00:00,long,2,2.4752483106078107,39,TP,fx_cross
USDCHF,2017-06-13 09:00:00+00:00,short,3,-1.0748664734299544,6,SL,fx_major
GBPAUD,2017-06-13 09:00:00+00:00,short,4,2.4769512411606924,31,TP,fx_cross
PA,2017-06-13 10:00:00+00:00,long,1,-1.0027067125307125,78,SL,metals
PL,2017-06-13 10:00:00+00:00,long,2,-1.0080726486486487,1,SL,metals
EURGBP,2017-06-13 13:00:00+00:00,long,1,-1.0209070628183359,11,SL,fx_cross
GBPNZD,2017-06-13 13:00:00+00:00,short,4,-1.0158140289669522,71,SL,fx_cross
GBPCHF,2017-06-13 13:00:00+00:00,short,4,-1.019249278752436,11,SL,fx_cross
GBPJPY,2017-06-13 13:00:00+00:00,short,3,-1.0207620073956685,12,SL,fx_cross
NKD,2017-06-13 18:00:00+00:00,short,4,-1.0139234782608695,22,SL,indices
USDCAD,2017-06-14 09:00:00+00:00,long,1,2.4364424096385577,2,TP,fx_major
NZDCHF,2017-06-14 09:00:00+00:00,short,4,-1.0368255685540475,1,SL,fx_cross
CADCHF,2017-06-14 09:00:00+00:00,short,4,-1.0418172241992891,12,SL,fx_cross
AUDUSD,2017-06-14 13:00:00+00:00,short,4,2.4362022404779653,1,TP,fx_major
GBPUSD,2017-06-14 17:00:00+00:00,long,1,-1.0251106204956937,21,SL,fx_major
EURUSD,2017-06-14 17:00:00+00:00,long,1,-1.0517203458213282,3,SL,fx_major
HG,2017-06-14 22:00:00+00:00,long,2,-1.011290482758621,0,SAME_BAR_SL,metals
NZDUSD,2017-06-15 01:00:00+00:00,long,1,-1.029711248164465,2,SL,fx_major
NZDCHF,2017-06-15 01:00:00+00:00,long,1,2.4748283862688485,12,TP,fx_cross
AUDNZD,2017-06-15 01:00:00+00:00,long,1,-1.0248944805608668,29,SL,fx_cross
EURNZD,2017-06-15 05:00:00+00:00,long,2,-1.029526326913243,11,SL,fx_cross
NQ,2017-06-15 06:00:00+00:00,long,2,2.4878314237855945,14,TP,indices
PL,2017-06-15 06:00:00+00:00,long,1,-1.0072710243902439,1,SL,metals
USDJPY,2017-06-15 09:00:00+00:00,short,3,-1.0379854007398284,1,SL,fx_major
YM,2017-06-15 10:00:00+00:00,short,4,-1.0702350515463919,1,SL,indices
GBPCAD,2017-06-15 13:00:00+00:00,long,0,-1.0155965211662,16,SL,fx_cross
NZDJPY,2017-06-16 05:00:00+00:00,short,4,-1.0625730828114122,0,SAME_BAR_SL,fx_cross
EURJPY,2017-06-16 05:00:00+00:00,short,4,-1.0705770385395503,10,SL,fx_cross
GBPJPY,2017-06-16 05:00:00+00:00,short,3,2.472410200970202,18,TP,fx_cross
NZDUSD,2017-06-16 05:00:00+00:00,short,4,-1.0197586712261846,5,SL,fx_major
AUDJPY,2017-06-16 13:00:00+00:00,long,1,2.4217043910522023,7,TP,fx_cross
NZDJPY,2017-06-19 01:00:00+00:00,short,4,-1.0554214705882292,0,SAME_BAR_SL,fx_cross
EURCHF,2017-06-19 05:00:00+00:00,long,1,-1.110656914700524,1,SL,fx_cross
HG,2017-06-19 06:00:00+00:00,short,4,2.4877404444444444,12,TP,metals
DAX,2017-06-19 06:00:00+00:00,short,4,-1.0262994871794873,0,SAME_BAR_SL,indices
USDCHF,2017-06-19 09:00:00+00:00,long,1,-1.0154306256206558,37,SL,fx_major
CADCHF,2017-06-19 09:00:00+00:00,short,3,-1.0309089706987224,1,SL,fx_cross
USDJPY,2017-06-19 17:00:00+00:00,short,3,-1.0759896836983018,1,SL,fx_major
EURUSD,2017-06-19 17:00:00+00:00,long,2,-1.053878568348431,5,SL,fx_major
AUDJPY,2017-06-20 05:00:00+00:00,short,4,2.461821123595505,4,TP,fx_cross
GBPCHF,2017-06-20 05:00:00+00:00,long,1,-1.0217560482985737,2,SL,fx_cross
EURGBP,2017-06-20 05:00:00+00:00,short,4,-1.023297563283653,7,SL,fx_cross
NZDUSD,2017-06-20 09:00:00+00:00,long,2,-1.018308622862286,7,SL,fx_major
EURAUD,2017-06-20 09:00:00+00:00,short,4,-1.0426489719626166,3,SL,fx_cross
GBPCAD,2017-06-20 09:00:00+00:00,short,4,-1.0246376581285932,32,SL,fx_cross
AUDUSD,2017-06-20 09:00:00+00:00,long,2,-1.0525891537986414,1,SL,fx_major
CADJPY,2017-06-20 13:00:00+00:00,short,3,-1.0192644812768568,29,SL,fx_cross
NKD,2017-06-20 14:00:00+00:00,long,1,-1.0192907462686567,3,SL,indices
ES,2017-06-20 14:00:00+00:00,long,1,-1.0291678504672896,4,SL,indices
PL,2017-06-20 14:00:00+00:00,short,3,-1.007462075949367,8,SL,metals
EURCAD,2017-06-20 17:00:00+00:00,long,2,2.434219617834393,5,TP,fx_cross
AUDCHF,2017-06-20 21:00:00+00:00,long,1,-1.0377781069958851,5,SL,fx_cross
NZDJPY,2017-06-20 21:00:00+00:00,long,1,-1.0297612664907636,6,SL,fx_cross
EURUSD,2017-06-21 05:00:00+00:00,short,4,-1.0576717190388132,4,SL,fx_major
DAX,2017-06-21 06:00:00+00:00,long,2,-1.0075424768946395,18,SL,indices
GBPAUD,2017-06-21 09:00:00+00:00,short,4,-1.041148338448048,8,SL,fx_cross
USDJPY,2017-06-21 13:00:00+00:00,long,1,2.4766091017964076,48,TP,fx_major
EURAUD,2017-06-21 17:00:00+00:00,short,3,-1.066415280898877,4,SL,fx_cross
EURJPY,2017-06-21 21:00:00+00:00,long,2,2.469593420822398,20,TP,fx_cross
HG,2017-06-21 22:00:00+00:00,short,4,-1.0128566153846155,8,SL,metals
SI,2017-06-21 22:00:00+00:00,short,3,-1.011,1,SL,metals
GBPJPY,2017-06-22 01:00:00+00:00,long,2,2.483174425949637,21,TP,fx_cross
EURCAD,2017-06-22 09:00:00+00:00,long,1,-1.0574945618288927,1,SL,fx_cross
USDCAD,2017-06-22 09:00:00+00:00,long,1,-1.0619326455906837,0,SAME_BAR_SL,fx_major
NZDCAD,2017-06-22 13:00:00+00:00,short,3,2.487974638069705,75,TP,fx_cross
NG,2017-06-22 14:00:00+00:00,long,2,2.496902356902357,20,TP,commodities
YM,2017-06-22 14:00:00+00:00,short,4,2.470478620689655,22,TP,indices
GBPUSD,2017-06-23 05:00:00+00:00,short,4,-1.0315090362511041,14,SL,fx_major
PL,2017-06-23 06:00:00+00:00,short,4,2.4891828363636366,7,TP,metals
CADCHF,2017-06-23 09:00:00+00:00,long,2,-1.0362739565795305,14,SL,fx_cross
AUDCHF,2017-06-23 13:00:00+00:00,long,2,2.4373636585365888,7,TP,fx_cross
NZDUSD,2017-06-23 13:00:00+00:00,short,3,-1.0278312747102936,10,SL,fx_major
EURCAD,2017-06-23 13:00:00+00:00,short,4,-1.0548182285149827,12,SL,fx_cross
HG,2017-06-25 22:00:00+00:00,long,1,2.4950185074626865,21,TP,metals
CL,2017-06-25 22:00:00+00:00,short,3,-1.0032096296296296,10,SL,commodities
SI,2017-06-26 06:00:00+00:00,long,2,-1.0090813793103448,0,SAME_BAR_SL,metals
EURUSD,2017-06-26 09:00:00+00:00,short,4,2.3952276897414584,2,TP,fx_major
USDCAD,2017-06-26 21:00:00+00:00,short,3,2.4725575152523582,9,TP,fx_major
AUDUSD,2017-06-27 01:00:00+00:00,long,1,2.447565806053119,9,TP,fx_major
SI,2017-06-27 06:00:00+00:00,short,3,-1.0075370212765955,5,SL,metals
NZDCHF,2017-06-27 09:00:00+00:00,long,1,-1.0320504854368928,0,SAME_BAR_SL,fx_cross
AUDCHF,2017-06-27 09:00:00+00:00,long,1,-1.0761403327171852,0,SAME_BAR_SL,fx_cross
EURUSD,2017-06-27 09:00:00+00:00,short,3,-1.0368897338403016,1,SL,fx_major
GBPAUD,2017-06-27 13:00:00+00:00,short,3,-1.0557623689665405,0,SAME_BAR_SL,fx_cross
CADJPY,2017-06-27 13:00:00+00:00,short,4,-1.0988801663201557,0,SAME_BAR_SL,fx_cross
NZDCHF,2017-06-27 13:00:00+00:00,long,1,-1.0251716137311515,4,SL,fx_cross
GBPCAD,2017-06-27 21:00:00+00:00,long,2,-1.0401307979626488,2,SL,fx_cross
CADCHF,2017-06-28 01:00:00+00:00,short,4,-1.0403357474099655,2,SL,fx_cross
AUDJPY,2017-06-28 05:00:00+00:00,long,1,2.481304446190102,20,TP,fx_cross
NKD,2017-06-28 06:00:00+00:00,short,4,-1.0148303448275862,4,SL,indices
EURCHF,2017-06-28 09:00:00+00:00,long,1,2.441501063727845,36,TP,fx_cross
EURGBP,2017-06-28 09:00:00+00:00,long,1,-1.0481717635564252,1,SL,fx_cross
EURCAD,2017-06-28 09:00:00+00:00,long,1,-1.05551710009977,0,SAME_BAR_SL,fx_cross
GBPCHF,2017-06-28 09:00:00+00:00,short,3,-1.0315841533546324,1,SL,fx_cross
NZDUSD,2017-06-28 13:00:00+00:00,short,3,-1.0184610340934748,65,SL,fx_major
ES,2017-06-28 14:00:00+00:00,short,4,-1.025505573770492,0,SAME_BAR_SL,indices
NQ,2017-06-28 14:00:00+00:00,short,4,-1.0180662407862409,2,SL,indices
GBPJPY,2017-06-29 05:00:00+00:00,short,4,-1.016086071569013,35,SL,fx_cross
CL,2017-06-29 06:00:00+00:00,short,3,-1.0156834782608692,1,SL,commodities
GBPAUD,2017-06-29 09:00:00+00:00,long,1,-1.023393217993079,52,SL,fx_cross
AUDNZD,2017-06-29 09:00:00+00:00,short,3,-1.115043287671249,0,SAME_BAR_SL,fx_cross
DAX,2017-06-29 10:00:00+00:00,long,2,-1.0211862068965518,0,SAME_BAR_SL,indices
CHFJPY,2017-06-29 13:00:00+00:00,long,1,-1.0456906963788308,4,SL,fx_cross
CADJPY,2017-06-29 13:00:00+00:00,long,1,-1.0481997202797186,1,SL,fx_cross
NZDJPY,2017-06-29 13:00:00+00:00,long,1,2.4827759488913945,115,TP,fx_cross
EURJPY,2017-06-29 13:00:00+00:00,long,1,-1.038013488865324,4,SL,fx_cross
NQ,2017-06-29 14:00:00+00:00,long,2,-1.0085753955135774,0,SAME_BAR_SL,indices
NKD,2017-06-29 14:00:00+00:00,long,2,-1.0110386324786325,0,SAME_BAR_SL,indices
NG,2017-06-29 14:00:00+00:00,long,2,-1.011957073170732,0,SAME_BAR_SL,commodities
AUDCHF,2017-06-29 21:00:00+00:00,short,3,-1.014625028409091,56,SL,fx_cross
CADCHF,2017-06-30 05:00:00+00:00,short,3,-1.0859431185031188,1,SL,fx_cross
HG,2017-06-30 06:00:00+00:00,long,2,-1.0230357333333335,0,SAME_BAR_SL,metals
CADJPY,2017-06-30 09:00:00+00:00,short,3,-1.0273892638731603,2,SL,fx_cross
GBPNZD,2017-06-30 09:00:00+00:00,long,1,2.4563538684847153,24,TP,fx_cross
GBPCAD,2017-06-30 13:00:00+00:00,short,4,2.46392070202213,12,TP,fx_cross
EURCAD,2017-06-30 13:00:00+00:00,short,4,2.43794710496825,5,TP,fx_cross
CL,2017-06-30 14:00:00+00:00,short,4,-1.003996076294278,6,SL,commodities
NG,2017-07-02 22:00:00+00:00,long,2,-1.0059397530864198,0,SAME_BAR_SL,commodities
AUDNZD,2017-07-03 01:00:00+00:00,long,1,2.4521864600326277,6,TP,fx_cross
GBPUSD,2017-07-03 05:00:00+00:00,long,2,-1.033564596215965,2,SL,fx_major
AUDUSD,2017-07-03 05:00:00+00:00,long,2,-1.0592761352657027,2,SL,fx_major
EURGBP,2017-07-03 05:00:00+00:00,long,2,2.4607803037569953,24,TP,fx_cross
EURJPY,2017-07-03 05:00:00+00:00,short,3,-1.0582544983818776,2,SL,fx_cross
CHFJPY,2017-07-03 05:00:00+00:00,short,3,2.4296434188034257,11,TP,fx_cross
YM,2017-07-03 10:00:00+00:00,short,3,-1.0186393460490464,1,SL,indices
EURUSD,2017-07-03 13:00:00+00:00,long,1,2.481869451488816,66,TP,fx_major
NKD,2017-07-03 14:00:00+00:00,short,3,2.488457142857143,156,TP,indices
PA,2017-07-03 22:00:00+00:00,short,3,2.483858823529412,8,TP,metals
EURAUD,2017-07-04 01:00:00+00:00,short,4,-1.0425670053612435,1,SL,fx_cross
AUDNZD,2017-07-04 05:00:00+00:00,long,1,-1.047813539967372,2,SL,fx_cross
USDJPY,2017-07-04 05:00:00+00:00,long,1,-1.0725739449541272,0,SAME_BAR_SL,fx_major
EURCAD,2017-07-04 09:00:00+00:00,long,1,-1.0986618181818113,0,SAME_BAR_SL,fx_cross
EURCAD,2017-07-04 13:00:00+00:00,long,1,2.4355938557993735,12,TP,fx_cross
NQ,2017-07-04 14:00:00+00:00,long,2,-1.015492987012987,0,SAME_BAR_SL,indices
GBPCAD,2017-07-05 05:00:00+00:00,long,1,2.439721108961963,2,TP,fx_cross
SI,2017-07-05 06:00:00+00:00,long,2,-1.0184,0,SAME_BAR_SL,metals
HG,2017-07-05 06:00:00+00:00,long,1,-1.0426080000000046,0,SAME_BAR_SL,metals
CL,2017-07-05 06:00:00+00:00,long,1,-1.0077183333333333,2,SL,commodities
USDCAD,2017-07-05 13:00:00+00:00,short,4,2.4607081048932136,12,TP,fx_major
USDJPY,2017-07-05 13:00:00+00:00,long,2,2.465211152579584,21,TP,fx_major
NQ,2017-07-05 14:00:00+00:00,short,3,-1.0106951846381094,18,SL,indices
YM,2017-07-05 14:00:00+00:00,long,1,-1.0449768421052632,5,SL,indices
USDCHF,2017-07-05 17:00:00+00:00,short,3,-1.041081974183752,22,SL,fx_major
CADJPY,2017-07-05 17:00:00+00:00,short,4,-1.0238203847090321,10,SL,fx_cross
AUDUSD,2017-07-05 17:00:00+00:00,short,4,-1.0242119521912356,24,SL,fx_major
PL,2017-07-05 22:00:00+00:00,short,3,2.4880777142857142,15,TP,metals
CADCHF,2017-07-06 05:00:00+00:00,short,3,-1.0359350215331606,8,SL,fx_cross
NZDCHF,2017-07-06 09:00:00+00:00,long,2,2.478692434049497,30,TP,fx_cross
EURAUD,2017-07-06 09:00:00+00:00,short,4,-1.051492188841205,1,SL,fx_cross
PA,2017-07-06 10:00:00+00:00,long,2,2.491210314049587,20,TP,metals
CL,2017-07-06 10:00:00+00:00,short,4,2.495761613832853,7,TP,commodities
SI,2017-07-06 14:00:00+00:00,long,2,-1.0096392452830187,2,SL,metals
AUDCAD,2017-07-07 01:00:00+00:00,short,3,2.4469121617717855,3,TP,fx_cross
EURCAD,2017-07-07 05:00:00+00:00,short,4,2.43794710496825,1,TP,fx_cross
GBPJPY,2017-07-07 05:00:00+00:00,long,2,-1.0175665044814344,17,SL,fx_cross
EURGBP,2017-07-07 09:00:00+00:00,short,3,-1.0191719371727752,13,SL,fx_cross
GBPCAD,2017-07-07 09:00:00+00:00,long,2,-1.098072635983268,0,SAME_BAR_SL,fx_cross
AUDNZD,2017-07-07 13:00:00+00:00,short,3,-1.0406514841849153,8,SL,fx_cross
ES,2017-07-07 14:00:00+00:00,short,3,-1.0180353488372094,17,SL,indices
NG,2017-07-10 02:00:00+00:00,short,3,-1.0039142616033756,8,SL,commodities
DAX,2017-07-10 06:00:00+00:00,short,4,-1.0121044748858448,4,SL,indices
GBPCHF,2017-07-10 09:00:00+00:00,short,4,-1.0836543251349755,5,SL,fx_cross
SI,2017-07-10 14:00:00+00:00,short,4,-1.0149333333333335,0,SAME_BAR_SL,metals
CL,2017-07-10 14:00:00+00:00,short,3,-1.0126971428571427,0,SAME_BAR_SL,commodities
HG,2017-07-10 14:00:00+00:00,short,4,-1.0075278222222221,6,SL,metals
YM,2017-07-10 18:00:00+00:00,long,1,-1.0156646224256294,5,SL,indices
PL,2017-07-10 22:00:00+00:00,long,2,-1.00848,4,SL,metals
EURAUD,2017-07-11 05:00:00+00:00,long,1,-1.0265729204383032,9,SL,fx_cross
CL,2017-07-11 06:00:00+00:00,short,4,2.4871914285714287,1,TP,commodities
GBPUSD,2017-07-11 09:00:00+00:00,long,2,-1.051828160919538,1,SL,fx_major
GBPCAD,2017-07-11 13:00:00+00:00,long,2,-1.062404131455401,0,SAME_BAR_SL,fx_cross
CHFJPY,2017-07-11 13:00:00+00:00,long,1,-1.0534238187702245,5,SL,fx_cross
GBPCHF,2017-07-11 13:00:00+00:00,long,1,-1.0558795674809738,0,SAME_BAR_SL,fx_cross
EURNZD,2017-07-11 13:00:00+00:00,short,4,-1.0584801055408943,1,SL,fx_cross
USDCHF,2017-07-11 17:00:00+00:00,long,1,-1.0261100169122972,22,SL,fx_major
AUDCAD,2017-07-11 17:00:00+00:00,short,3,-1.0676206862745121,0,SAME_BAR_SL,fx_cross
PL,2017-07-11 22:00:00+00:00,short,3,-1.0128796444444443,3,SL,metals
