instrument,variant,side,entry_ts,r,bars_held,reason
GBPCAD,M3_partial,short,2019-05-22 17:00:00+00:00,0.5,4,STOP_MOVED
GBPCAD,M4_chandelier,short,2019-05-22 17:00:00+00:00,0.0,4,STOP_MOVED
GBPCAD,M5_mp1,short,2019-05-22 17:00:00+00:00,0.5,4,STOP_MOVED
GBPCAD,M6_time10,short,2019-05-22 17:00:00+00:00,2.0,3,TP
GBPCAD,M1_fix2R,short,2019-06-11 09:00:00+00:00,-1.0,1,SL
GBPCAD,M2_fix3R,short,2019-06-11 09:00:00+00:00,-1.0,1,SL
GBPCAD,M3_partial,short,2019-06-11 09:00:00+00:00,-1.0,1,SL
GBPCAD,M4_chandelier,short,2019-06-11 09:00:00+00:00,-1.0,1,SL
GBPCAD,M5_mp1,short,2019-06-11 09:00:00+00:00,-1.0,1,SL
GBPCAD,M6_time10,short,2019-06-11 09:00:00+00:00,-1.0,1,SL
GBPCAD,M1_fix2R,short,2019-07-10 09:00:00+00:00,-1.0,1,SL
GBPCAD,M2_fix3R,short,2019-07-10 09:00:00+00:00,-1.0,1,SL
GBPCAD,M3_partial,short,2019-07-10 09:00:00+00:00,-1.0,1,SL
GBPCAD,M4_chandelier,short,2019-07-10 09:00:00+00:00,-1.0,1,SL
GBPCAD,M5_mp1,short,2019-07-10 09:00:00+00:00,-1.0,1,SL
GBPCAD,M6_time10,short,2019-07-10 09:00:00+00:00,-1.0,1,SL
GBPCAD,M1_fix2R,short,2019-07-31 13:00:00+00:00,2.0,5,TP
GBPCAD,M2_fix3R,short,2019-07-31 13:00:00+00:00,-1.0,23,SL
GBPCAD,M3_partial,short,2019-07-31 13:00:00+00:00,0.5,7,STOP_MOVED
GBPCAD,M4_chandelier,short,2019-07-31 13:00:00+00:00,0.0,7,STOP_MOVED
GBPCAD,M5_mp1,short,2019-07-31 13:00:00+00:00,0.5,7,STOP_MOVED
GBPCAD,M6_time10,short,2019-07-31 13:00:00+00:00,2.0,5,TP
GBPCAD,M1_fix2R,short,2019-08-15 09:00:00+00:00,-1.0,19,SL
GBPCAD,M2_fix3R,short,2019-08-15 09:00:00+00:00,-1.0,19,SL
GBPCAD,M3_partial,short,2019-08-15 09:00:00+00:00,0.5,13,STOP_MOVED
GBPCAD,M4_chandelier,short,2019-08-15 09:00:00+00:00,0.0,13,STOP_MOVED
GBPCAD,M5_mp1,short,2019-08-15 09:00:00+00:00,-1.0,19,SL
GBPCAD,M6_time10,short,2019-08-15 09:00:00+00:00,-1.0,19,SL
GBPCAD,M1_fix2R,short,2019-09-04 05:00:00+00:00,-1.0,1,SL
GBPCAD,M2_fix3R,short,2019-09-04 05:00:00+00:00,-1.0,1,SL
GBPCAD,M3_partial,short,2019-09-04 05:00:00+00:00,-1.0,1,SL
GBPCAD,M4_chandelier,short,2019-09-04 05:00:00+00:00,-1.0,1,SL
GBPCAD,M5_mp1,short,2019-09-04 05:00:00+00:00,-1.0,1,SL
GBPCAD,M6_time10,short,2019-09-04 05:00:00+00:00,-1.0,1,SL
GBPCAD,M1_fix2R,long,2019-09-26 09:00:00+00:00,2.0,1,TP
GBPCAD,M2_fix3R,long,2019-09-26 09:00:00+00:00,-1.0,7,SL
GBPCAD,M3_partial,long,2019-09-26 09:00:00+00:00,0.5,5,STOP_MOVED
GBPCAD,M4_chandelier,long,2019-09-26 09:00:00+00:00,0.0,5,STOP_MOVED
GBPCAD,M5_mp1,long,2019-09-26 09:00:00+00:00,1.368513538509688,1,EMA_TRAIL
GBPCAD,M6_time10,long,2019-09-26 09:00:00+00:00,2.0,1,TP
GBPCAD,M1_fix2R,long,2019-10-14 09:00:00+00:00,2.0,1,TP
GBPCAD,M2_fix3R,long,2019-10-14 09:00:00+00:00,3.0,1,TP
GBPCAD,M3_partial,long,2019-10-14 09:00:00+00:00,2.0,1,TP
GBPCAD,M4_chandelier,long,2019-10-14 09:00:00+00:00,6.49224126298755,37,STOP_MOVED
GBPCAD,M5_mp1,long,2019-10-14 09:00:00+00:00,5.1899653667972,35,EMA_TRAIL
GBPCAD,M6_time10,long,2019-10-14 09:00:00+00:00,2.0,1,TP
GBPCAD,M1_fix2R,long,2019-11-19 06:00:00+00:00,2.0,3,TP
GBPCAD,M2_fix3R,long,2019-11-19 06:00:00+00:00,3.0,7,TP
GBPCAD,M3_partial,long,2019-11-19 06:00:00+00:00,2.0,7,TP
GBPCAD,M4_chandelier,long,2019-11-19 06:00:00+00:00,1.6320471136739672,14,STOP_MOVED
GBPCAD,M5_mp1,long,2019-11-19 06:00:00+00:00,1.3588430157658862,14,EMA_TRAIL
GBPCAD,M6_time10,long,2019-11-19 06:00:00+00:00,2.0,3,TP
GBPCAD,M1_fix2R,long,2019-12-04 14:00:00+00:00,2.0,6,TP
GBPCAD,M2_fix3R,long,2019-12-04 14:00:00+00:00,3.0,11,TP
GBPCAD,M3_partial,long,2019-12-04 14:00:00+00:00,0.5,5,STOP_MOVED
GBPCAD,M4_chandelier,long,2019-12-04 14:00:00+00:00,0.0,5,STOP_MOVED
GBPCAD,M5_mp1,long,2019-12-04 14:00:00+00:00,0.5,5,STOP_MOVED
GBPCAD,M6_time10,long,2019-12-04 14:00:00+00:00,2.0,6,TP
GBPCAD,M1_fix2R,long,2019-12-20 18:00:00+00:00,-1.0,4,SL
GBPCAD,M2_fix3R,long,2019-12-20 18:00:00+00:00,-1.0,4,SL
GBPCAD,M3_partial,long,2019-12-20 18:00:00+00:00,-1.0,4,SL
GBPCAD,M4_chandelier,long,2019-12-20 18:00:00+00:00,-1.0,4,SL
GBPCAD,M5_mp1,long,2019-12-20 18:00:00+00:00,-1.0,4,SL
GBPCAD,M6_time10,long,2019-12-20 18:00:00+00:00,-1.0,4,SL
GBPCAD,M1_fix2R,long,2020-02-06 14:00:00+00:00,-1.0,6,SL
GBPCAD,M2_fix3R,long,2020-02-06 14:00:00+00:00,-1.0,6,SL
GBPCAD,M3_partial,long,2020-02-06 14:00:00+00:00,0.5,6,STOP_MOVED
GBPCAD,M4_chandelier,long,2020-02-06 14:00:00+00:00,0.0,6,STOP_MOVED
GBPCAD,M5_mp1,long,2020-02-06 14:00:00+00:00,1.10227724392694,5,EMA_TRAIL
GBPCAD,M6_time10,long,2020-02-06 14:00:00+00:00,-1.0,6,SL
GBPCAD,M1_fix2R,long,2020-03-13 09:00:00+00:00,2.0,1,TP
GBPCAD,M2_fix3R,long,2020-03-13 09:00:00+00:00,-1.0,2,SL
GBPCAD,M3_partial,long,2020-03-13 09:00:00+00:00,0.5,2,STOP_MOVED
GBPCAD,M4_chandelier,long,2020-03-13 09:00:00+00:00,0.0,2,STOP_MOVED
GBPCAD,M5_mp1,long,2020-03-13 09:00:00+00:00,0.34193403531923117,1,EMA_TRAIL
GBPCAD,M6_time10,long,2020-03-13 09:00:00+00:00,2.0,1,TP
GBPCAD,M1_fix2R,long,2020-04-21 13:00:00+00:00,-1.0,12,SL
GBPCAD,M2_fix3R,long,2020-04-21 13:00:00+00:00,-1.0,12,SL
GBPCAD,M3_partial,long,2020-04-21 13:00:00+00:00,0.5,6,STOP_MOVED
GBPCAD,M4_chandelier,long,2020-04-21 13:00:00+00:00,0.0,6,STOP_MOVED
GBPCAD,M5_mp1,long,2020-04-21 13:00:00+00:00,0.9844269056696471,5,EMA_TRAIL
GBPCAD,M6_time10,long,2020-04-21 13:00:00+00:00,-1.0,12,SL
GBPCAD,M1_fix2R,short,2020-05-28 17:00:00+00:00,2.0,4,TP
GBPCAD,M2_fix3R,short,2020-05-28 17:00:00+00:00,-1.0,5,SL
GBPCAD,M3_partial,short,2020-05-28 17:00:00+00:00,0.5,4,STOP_MOVED
GBPCAD,M4_chandelier,short,2020-05-28 17:00:00+00:00,0.0,4,STOP_MOVED
GBPCAD,M5_mp1,short,2020-05-28 17:00:00+00:00,0.5,4,STOP_MOVED
GBPCAD,M6_time10,short,2020-05-28 17:00:00+00:00,2.0,4,TP
GBPCAD,M1_fix2R,short,2020-06-15 05:00:00+00:00,-1.0,6,SL
GBPCAD,M2_fix3R,short,2020-06-15 05:00:00+00:00,-1.0,6,SL
GBPCAD,M3_partial,short,2020-06-15 05:00:00+00:00,-1.0,6,SL
GBPCAD,M4_chandelier,short,2020-06-15 05:00:00+00:00,-1.0,6,SL
GBPCAD,M5_mp1,short,2020-06-15 05:00:00+00:00,-1.0,6,SL
GBPCAD,M6_time10,short,2020-06-15 05:00:00+00:00,-1.0,6,SL
GBPCAD,M1_fix2R,short,2020-07-01 13:00:00+00:00,-1.0,1,SL
GBPCAD,M2_fix3R,short,2020-07-01 13:00:00+00:00,-1.0,1,SL
GBPCAD,M3_partial,short,2020-07-01 13:00:00+00:00,-1.0,1,SL
GBPCAD,M4_chandelier,short,2020-07-01 13:00:00+00:00,-1.0,1,SL
GBPCAD,M5_mp1,short,2020-07-01 13:00:00+00:00,-1.0,1,SL
GBPCAD,M6_time10,short,2020-07-01 13:00:00+00:00,-1.0,1,SL
GBPCAD,M1_fix2R,long,2020-08-20 05:00:00+00:00,2.0,1,TP
GBPCAD,M2_fix3R,long,2020-08-20 05:00:00+00:00,3.0,1,TP
GBPCAD,M3_partial,long,2020-08-20 05:00:00+00:00,2.0,1,TP
GBPCAD,M4_chandelier,long,2020-08-20 05:00:00+00:00,1.530821461855967,7,STOP_MOVED
GBPCAD,M5_mp1,long,2020-08-20 05:00:00+00:00,1.6332712022367273,1,EMA_TRAIL
GBPCAD,M6_time10,long,2020-08-20 05:00:00+00:00,2.0,1,TP
GBPCAD,M1_fix2R,short,2020-11-09 22:00:00+00:00,-1.0,2,SL
GBPCAD,M2_fix3R,short,2020-11-09 22:00:00+00:00,-1.0,2,SL
GBPCAD,M3_partial,short,2020-11-09 22:00:00+00:00,-1.0,2,SL
GBPCAD,M4_chandelier,short,2020-11-09 22:00:00+00:00,-1.0,2,SL
GBPCAD,M5_mp1,short,2020-11-09 22:00:00+00:00,-1.0,2,SL
GBPCAD,M6_time10,short,2020-11-09 22:00:00+00:00,-1.0,2,SL
GBPCAD,M1_fix2R,long,2020-12-03 18:00:00+00:00,-1.0,3,SL
GBPCAD,M2_fix3R,long,2020-12-03 18:00:00+00:00,-1.0,3,SL
GBPCAD,M3_partial,long,2020-12-03 18:00:00+00:00,-1.0,3,SL
GBPCAD,M4_chandelier,long,2020-12-03 18:00:00+00:00,-1.0,3,SL
GBPCAD,M5_mp1,long,2020-12-03 18:00:00+00:00,-1.0,3,SL
GBPCAD,M6_time10,long,2020-12-03 18:00:00+00:00,-1.0,3,SL
GBPCAD,M1_fix2R,long,2020-12-24 14:00:00+00:00,-1.0,6,SL
GBPCAD,M2_fix3R,long,2020-12-24 14:00:00+00:00,-1.0,6,SL
GBPCAD,M3_partial,long,2020-12-24 14:00:00+00:00,0.5,4,STOP_MOVED
GBPCAD,M4_chandelier,long,2020-12-24 14:00:00+00:00,0.0,4,STOP_MOVED
GBPCAD,M5_mp1,long,2020-12-24 14:00:00+00:00,-1.0,6,SL
GBPCAD,M6_time10,long,2020-12-24 14:00:00+00:00,-1.0,6,SL
GBPCAD,M1_fix2R,long,2021-01-13 18:00:00+00:00,2.0,27,TP
GBPCAD,M2_fix3R,long,2021-01-13 18:00:00+00:00,-1.0,29,SL
GBPCAD,M3_partial,long,2021-01-13 18:00:00+00:00,0.5,16,STOP_MOVED
GBPCAD,M4_chandelier,long,2021-01-13 18:00:00+00:00,0.0,16,STOP_MOVED
GBPCAD,M5_mp1,long,2021-01-13 18:00:00+00:00,0.5,29,STOP_MOVED
GBPCAD,M6_time10,long,2021-01-13 18:00:00+00:00,2.0,27,TP
GBPCAD,M1_fix2R,long,2021-02-26 02:00:00+00:00,-1.0,1,SL
GBPCAD,M2_fix3R,long,2021-02-26 02:00:00+00:00,-1.0,1,SL
GBPCAD,M3_partial,long,2021-02-26 02:00:00+00:00,-1.0,1,SL
GBPCAD,M4_chandelier,long,2021-02-26 02:00:00+00:00,-1.0,1,SL
GBPCAD,M5_mp1,long,2021-02-26 02:00:00+00:00,-1.0,1,SL
GBPCAD,M6_time10,long,2021-02-26 02:00:00+00:00,-1.0,1,SL
GBPCAD,M1_fix2R,short,2021-04-13 09:00:00+00:00,2.0,1,TP
GBPCAD,M2_fix3R,short,2021-04-13 09:00:00+00:00,3.0,17,TP
GBPCAD,M3_partial,short,2021-04-13 09:00:00+00:00,0.5,5,STOP_MOVED
GBPCAD,M4_chandelier,short,2021-04-13 09:00:00+00:00,0.0,5,STOP_MOVED
GBPCAD,M5_mp1,short,2021-04-13 09:00:00+00:00,1.218733361356277,4,EMA_TRAIL
GBPCAD,M6_time10,short,2021-04-13 09:00:00+00:00,2.0,1,TP
GBPCAD,M1_fix2R,short,2021-05-04 09:00:00+00:00,2.0,1,TP
GBPCAD,M2_fix3R,short,2021-05-04 09:00:00+00:00,3.0,12,TP
GBPCAD,M3_partial,short,2021-05-04 09:00:00+00:00,0.5,2,STOP_MOVED
GBPCAD,M4_chandelier,short,2021-05-04 09:00:00+00:00,0.0,2,STOP_MOVED
GBPCAD,M5_mp1,short,2021-05-04 09:00:00+00:00,0.535784653069931,1,EMA_TRAIL
GBPCAD,M6_time10,short,2021-05-04 09:00:00+00:00,2.0,1,TP
GBPCAD,M1_fix2R,short,2021-06-04 05:00:00+00:00,-1.0,32,SL
GBPCAD,M2_fix3R,short,2021-06-04 05:00:00+00:00,-1.0,32,SL
GBPCAD,M3_partial,short,2021-06-04 05:00:00+00:00,0.5,7,STOP_MOVED
GBPCAD,M4_chandelier,short,2021-06-04 05:00:00+00:00,0.0,7,STOP_MOVED
GBPCAD,M5_mp1,short,2021-06-04 05:00:00+00:00,0.5,26,STOP_MOVED
GBPCAD,M6_time10,short,2021-06-04 05:00:00+00:00,-1.0,32,SL
GBPCAD,M1_fix2R,short,2021-06-28 09:00:00+00:00,-1.0,9,SL
GBPCAD,M2_fix3R,short,2021-06-28 09:00:00+00:00,-1.0,9,SL
GBPCAD,M3_partial,short,2021-06-28 09:00:00+00:00,0.5,7,STOP_MOVED
GBPCAD,M4_chandelier,short,2021-06-28 09:00:00+00:00,0.0,7,STOP_MOVED
GBPCAD,M5_mp1,short,2021-06-28 09:00:00+00:00,-1.0,9,SL
GBPCAD,M6_time10,short,2021-06-28 09:00:00+00:00,-1.0,9,SL
GBPCAD,M1_fix2R,long,2021-07-20 09:00:00+00:00,-1.0,1,SL
GBPCAD,M2_fix3R,long,2021-07-20 09:00:00+00:00,-1.0,1,SL
GBPCAD,M3_partial,long,2021-07-20 09:00:00+00:00,-1.0,1,SL
GBPCAD,M4_chandelier,long,2021-07-20 09:00:00+00:00,-1.0,1,SL
GBPCAD,M5_mp1,long,2021-07-20 09:00:00+00:00,-1.0,1,SL
GBPCAD,M6_time10,long,2021-07-20 09:00:00+00:00,-1.0,1,SL
GBPCAD,M1_fix2R,long,2021-08-17 09:00:00+00:00,-1.0,1,SL
GBPCAD,M2_fix3R,long,2021-08-17 09:00:00+00:00,-1.0,1,SL
GBPCAD,M3_partial,long,2021-08-17 09:00:00+00:00,-1.0,1,SL
GBPCAD,M4_chandelier,long,2021-08-17 09:00:00+00:00,-1.0,1,SL
GBPCAD,M5_mp1,long,2021-08-17 09:00:00+00:00,-1.0,1,SL
GBPCAD,M6_time10,long,2021-08-17 09:00:00+00:00,-1.0,1,SL
GBPCAD,M1_fix2R,long,2021-09-09 13:00:00+00:00,-1.0,6,SL
GBPCAD,M2_fix3R,long,2021-09-09 13:00:00+00:00,-1.0,6,SL
GBPCAD,M3_partial,long,2021-09-09 13:00:00+00:00,-1.0,6,SL
GBPCAD,M4_chandelier,long,2021-09-09 13:00:00+00:00,-1.0,6,SL
GBPCAD,M5_mp1,long,2021-09-09 13:00:00+00:00,-1.0,6,SL
GBPCAD,M6_time10,long,2021-09-09 13:00:00+00:00,-1.0,6,SL
GBPCAD,M1_fix2R,short,2021-11-05 13:00:00+00:00,-1.0,5,SL
GBPCAD,M2_fix3R,short,2021-11-05 13:00:00+00:00,-1.0,5,SL
GBPCAD,M3_partial,short,2021-11-05 13:00:00+00:00,0.5,5,STOP_MOVED
GBPCAD,M4_chandelier,short,2021-11-05 13:00:00+00:00,0.0,5,STOP_MOVED
GBPCAD,M5_mp1,short,2021-11-05 13:00:00+00:00,-1.0,5,SL
GBPCAD,M6_time10,short,2021-11-05 13:00:00+00:00,-1.0,5,SL
GBPCAD,M1_fix2R,short,2021-12-13 10:00:00+00:00,-1.0,1,SL
GBPCAD,M2_fix3R,short,2021-12-13 10:00:00+00:00,-1.0,1,SL
GBPCAD,M3_partial,short,2021-12-13 10:00:00+00:00,-1.0,1,SL
GBPCAD,M4_chandelier,short,2021-12-13 10:00:00+00:00,-1.0,1,SL
GBPCAD,M5_mp1,short,2021-12-13 10:00:00+00:00,-1.0,1,SL
GBPCAD,M6_time10,short,2021-12-13 10:00:00+00:00,-1.0,1,SL
GBPCAD,M1_fix2R,long,2022-01-31 10:00:00+00:00,2.0,11,TP
GBPCAD,M2_fix3R,long,2022-01-31 10:00:00+00:00,3.0,18,TP
GBPCAD,M3_partial,long,2022-01-31 10:00:00+00:00,0.5,2,STOP_MOVED
GBPCAD,M4_chandelier,long,2022-01-31 10:00:00+00:00,0.0,2,STOP_MOVED
GBPCAD,M5_mp1,long,2022-01-31 10:00:00+00:00,2.225031189747125,28,EMA_TRAIL
GBPCAD,M6_time10,long,2022-01-31 10:00:00+00:00,2.0,11,TP
GBPCAD,M1_fix2R,long,2022-02-16 10:00:00+00:00,2.0,1,TP
GBPCAD,M2_fix3R,long,2022-02-16 10:00:00+00:00,3.0,5,TP
GBPCAD,M3_partial,long,2022-02-16 10:00:00+00:00,2.0,5,TP
GBPCAD,M4_chandelier,long,2022-02-16 10:00:00+00:00,3.249753013238605,24,STOP_MOVED
GBPCAD,M5_mp1,long,2022-02-16 10:00:00+00:00,2.9527431996312345,23,EMA_TRAIL
GBPCAD,M6_time10,long,2022-02-16 10:00:00+00:00,2.0,1,TP
GBPCAD,M1_fix2R,short,2022-03-15 01:00:00+00:00,-1.0,1,SL
GBPCAD,M2_fix3R,short,2022-03-15 01:00:00+00:00,-1.0,1,SL
GBPCAD,M3_partial,short,2022-03-15 01:00:00+00:00,-1.0,1,SL
GBPCAD,M4_chandelier,short,2022-03-15 01:00:00+00:00,-1.0,1,SL
GBPCAD,M5_mp1,short,2022-03-15 01:00:00+00:00,-1.0,1,SL
GBPCAD,M6_time10,short,2022-03-15 01:00:00+00:00,-1.0,1,SL
GBPCAD,M1_fix2R,short,2022-04-19 05:00:00+00:00,-1.0,1,SL
GBPCAD,M2_fix3R,short,2022-04-19 05:00:00+00:00,-1.0,1,SL
GBPCAD,M3_partial,short,2022-04-19 05:00:00+00:00,-1.0,1,SL
GBPCAD,M4_chandelier,short,2022-04-19 05:00:00+00:00,-1.0,1,SL
GBPCAD,M5_mp1,short,2022-04-19 05:00:00+00:00,-1.0,1,SL
GBPCAD,M6_time10,short,2022-04-19 05:00:00+00:00,-1.0,1,SL
GBPCAD,M1_fix2R,short,2022-05-17 09:00:00+00:00,2.0,5,TP
GBPCAD,M2_fix3R,short,2022-05-17 09:00:00+00:00,-1.0,23,SL
GBPCAD,M3_partial,short,2022-05-17 09:00:00+00:00,0.5,13,STOP_MOVED
GBPCAD,M4_chandelier,short,2022-05-17 09:00:00+00:00,0.0,13,STOP_MOVED
GBPCAD,M5_mp1,short,2022-05-17 09:00:00+00:00,1.5371442686611707,12,EMA_TRAIL
GBPCAD,M6_time10,short,2022-05-17 09:00:00+00:00,2.0,5,TP
GBPCAD,M1_fix2R,short,2022-06-06 05:00:00+00:00,2.0,6,TP
GBPCAD,M2_fix3R,short,2022-06-06 05:00:00+00:00,-1.0,20,SL
GBPCAD,M3_partial,short,2022-06-06 05:00:00+00:00,0.5,8,STOP_MOVED
GBPCAD,M4_chandelier,short,2022-06-06 05:00:00+00:00,0.0,8,STOP_MOVED
GBPCAD,M5_mp1,short,2022-06-06 05:00:00+00:00,0.5,8,STOP_MOVED
GBPCAD,M6_time10,short,2022-06-06 05:00:00+00:00,2.0,6,TP
GBPCAD,M1_fix2R,short,2022-06-30 05:00:00+00:00,2.0,6,TP
GBPCAD,M2_fix3R,short,2022-06-30 05:00:00+00:00,3.0,7,TP
GBPCAD,M3_partial,short,2022-06-30 05:00:00+00:00,0.5,2,STOP_MOVED
GBPCAD,M4_chandelier,short,2022-06-30 05:00:00+00:00,0.0,2,STOP_MOVED
GBPCAD,M5_mp1,short,2022-06-30 05:00:00+00:00,0.5,2,STOP_MOVED
GBPCAD,M6_time10,short,2022-06-30 05:00:00+00:00,2.0,6,TP
GBPCAD,M1_fix2R,short,2022-07-14 09:00:00+00:00,2.0,7,TP
GBPCAD,M2_fix3R,short,2022-07-14 09:00:00+00:00,-1.0,18,SL
GBPCAD,M3_partial,short,2022-07-14 09:00:00+00:00,0.5,4,STOP_MOVED
GBPCAD,M4_chandelier,short,2022-07-14 09:00:00+00:00,0.0,4,STOP_MOVED
GBPCAD,M5_mp1,short,2022-07-14 09:00:00+00:00,0.5,11,STOP_MOVED
GBPCAD,M6_time10,short,2022-07-14 09:00:00+00:00,2.0,7,TP
GBPCAD,M1_fix2R,short,2022-08-15 05:00:00+00:00,-1.0,1,SL
GBPCAD,M2_fix3R,short,2022-08-15 05:00:00+00:00,-1.0,1,SL
GBPCAD,M3_partial,short,2022-08-15 05:00:00+00:00,-1.0,1,SL
GBPCAD,M4_chandelier,short,2022-08-15 05:00:00+00:00,-1.0,1,SL
GBPCAD,M5_mp1,short,2022-08-15 05:00:00+00:00,-1.0,1,SL
GBPCAD,M6_time10,short,2022-08-15 05:00:00+00:00,-1.0,1,SL
GBPCAD,M1_fix2R,short,2022-09-01 05:00:00+00:00,2.0,2,TP
GBPCAD,M2_fix3R,short,2022-09-01 05:00:00+00:00,3.0,2,TP
GBPCAD,M3_partial,short,2022-09-01 05:00:00+00:00,2.0,2,TP
GBPCAD,M4_chandelier,short,2022-09-01 05:00:00+00:00,2.672784575454235,16,STOP_MOVED
GBPCAD,M5_mp1,short,2022-09-01 05:00:00+00:00,2.311642565813883,16,EMA_TRAIL
GBPCAD,M6_time10,short,2022-09-01 05:00:00+00:00,2.0,2,TP
GBPCAD,M1_fix2R,long,2022-10-31 13:00:00+00:00,-1.0,1,SL
GBPCAD,M2_fix3R,long,2022-10-31 13:00:00+00:00,-1.0,1,SL
GBPCAD,M3_partial,long,2022-10-31 13:00:00+00:00,-1.0,1,SL
GBPCAD,M4_chandelier,long,2022-10-31 13:00:00+00:00,-1.0,1,SL
GBPCAD,M5_mp1,long,2022-10-31 13:00:00+00:00,-1.0,1,SL
GBPCAD,M6_time10,long,2022-10-31 13:00:00+00:00,-1.0,1,SL
GBPCAD,M1_fix2R,long,2022-11-21 02:00:00+00:00,2.0,15,TP
GBPCAD,M2_fix3R,long,2022-11-21 02:00:00+00:00,3.0,21,TP
GBPCAD,M3_partial,long,2022-11-21 02:00:00+00:00,2.0,21,TP
GBPCAD,M4_chandelier,long,2022-11-21 02:00:00+00:00,2.7357410696664237,33,STOP_MOVED
GBPCAD,M5_mp1,long,2022-11-21 02:00:00+00:00,2.112350064688707,33,EMA_TRAIL
GBPCAD,M6_time10,long,2022-11-21 02:00:00+00:00,2.0,15,TP
GBPCAD,M1_fix2R,long,2022-12-12 06:00:00+00:00,2.0,1,TP
GBPCAD,M2_fix3R,long,2022-12-12 06:00:00+00:00,3.0,15,TP
GBPCAD,M3_partial,long,2022-12-12 06:00:00+00:00,0.5,6,STOP_MOVED
GBPCAD,M4_chandelier,long,2022-12-12 06:00:00+00:00,0.0,6,STOP_MOVED
GBPCAD,M5_mp1,long,2022-12-12 06:00:00+00:00,0.5,6,STOP_MOVED
GBPCAD,M6_time10,long,2022-12-12 06:00:00+00:00,2.0,1,TP
GBPCAD,M1_fix2R,long,2022-12-27 14:00:00+00:00,2.0,6,TP
GBPCAD,M2_fix3R,long,2022-12-27 14:00:00+00:00,-1.0,41,SL
GBPCAD,M3_partial,long,2022-12-27 14:00:00+00:00,0.5,28,STOP_MOVED
GBPCAD,M4_chandelier,long,2022-12-27 14:00:00+00:00,0.43059406669446776,28,STOP_MOVED
GBPCAD,M5_mp1,long,2022-12-27 14:00:00+00:00,1.5104450388110453,6,EMA_TRAIL
GBPCAD,M6_time10,long,2022-12-27 14:00:00+00:00,2.0,6,TP
GBPCAD,M1_fix2R,long,2023-01-31 10:00:00+00:00,-1.0,1,SL
GBPCAD,M2_fix3R,long,2023-01-31 10:00:00+00:00,-1.0,1,SL
GBPCAD,M3_partial,long,2023-01-31 10:00:00+00:00,-1.0,1,SL
GBPCAD,M4_chandelier,long,2023-01-31 10:00:00+00:00,-1.0,1,SL
GBPCAD,M5_mp1,long,2023-01-31 10:00:00+00:00,-1.0,1,SL
GBPCAD,M6_time10,long,2023-01-31 10:00:00+00:00,-1.0,1,SL
GBPCAD,M1_fix2R,short,2023-02-17 18:00:00+00:00,-1.0,9,SL
GBPCAD,M2_fix3R,short,2023-02-17 18:00:00+00:00,-1.0,9,SL
GBPCAD,M3_partial,short,2023-02-17 18:00:00+00:00,0.5,9,STOP_MOVED
GBPCAD,M4_chandelier,short,2023-02-17 18:00:00+00:00,0.0,9,STOP_MOVED
GBPCAD,M5_mp1,short,2023-02-17 18:00:00+00:00,-1.0,9,SL
GBPCAD,M6_time10,short,2023-02-17 18:00:00+00:00,-1.0,9,SL
GBPCAD,M1_fix2R,long,2023-03-22 13:00:00+00:00,2.0,1,TP
GBPCAD,M2_fix3R,long,2023-03-22 13:00:00+00:00,3.0,4,TP
GBPCAD,M3_partial,long,2023-03-22 13:00:00+00:00,2.0,4,TP
GBPCAD,M4_chandelier,long,2023-03-22 13:00:00+00:00,0.0,19,STOP_MOVED
GBPCAD,M5_mp1,long,2023-03-22 13:00:00+00:00,1.1324424349949658,12,EMA_TRAIL
GBPCAD,M6_time10,long,2023-03-22 13:00:00+00:00,2.0,1,TP
GBPCAD,M1_fix2R,long,2023-04-11 13:00:00+00:00,-1.0,4,SL
GBPCAD,M2_fix3R,long,2023-04-11 13:00:00+00:00,-1.0,4,SL
GBPCAD,M3_partial,long,2023-04-11 13:00:00+00:00,-1.0,4,SL
GBPCAD,M4_chandelier,long,2023-04-11 13:00:00+00:00,-1.0,4,SL
GBPCAD,M5_mp1,long,2023-04-11 13:00:00+00:00,-1.0,4,SL
GBPCAD,M6_time10,long,2023-04-11 13:00:00+00:00,-1.0,4,SL
GBPCAD,M1_fix2R,long,2023-05-01 13:00:00+00:00,2.0,6,TP
GBPCAD,M2_fix3R,long,2023-05-01 13:00:00+00:00,3.0,6,TP
GBPCAD,M3_partial,long,2023-05-01 13:00:00+00:00,0.5,5,STOP_MOVED
GBPCAD,M4_chandelier,long,2023-05-01 13:00:00+00:00,0.0,5,STOP_MOVED
GBPCAD,M5_mp1,long,2023-05-01 13:00:00+00:00,2.9762382864791954,19,EMA_TRAIL
GBPCAD,M6_time10,long,2023-05-01 13:00:00+00:00,2.0,6,TP
GBPCAD,M1_fix2R,long,2023-05-26 13:00:00+00:00,-1.0,4,SL
GBPCAD,M2_fix3R,long,2023-05-26 13:00:00+00:00,-1.0,4,SL
GBPCAD,M3_partial,long,2023-05-26 13:00:00+00:00,-1.0,4,SL
GBPCAD,M4_chandelier,long,2023-05-26 13:00:00+00:00,-1.0,4,SL
GBPCAD,M5_mp1,long,2023-05-26 13:00:00+00:00,-1.0,4,SL
GBPCAD,M6_time10,long,2023-05-26 13:00:00+00:00,-1.0,4,SL
GBPCAD,M1_fix2R,short,2023-06-13 05:00:00+00:00,-1.0,1,SL
GBPCAD,M2_fix3R,short,2023-06-13 05:00:00+00:00,-1.0,1,SL
