instrument,variant,side,entry_ts,r,bars_held,reason
A,M1_fix2R,long,2013-09-19 00:00:00+00:00,2.0,63,TP
A,M2_fix3R,long,2013-09-19 00:00:00+00:00,3.0,85,TP
A,M3_partial,long,2013-09-19 00:00:00+00:00,2.0,85,TP
A,M4_chandelier,long,2013-09-19 00:00:00+00:00,2.3066607855235333,87,STOP_MOVED
A,M5_mp1,long,2013-09-19 00:00:00+00:00,1.8862569615063869,87,EMA_TRAIL
A,M6_time10,long,2013-09-19 00:00:00+00:00,0.008823452122437627,10,TIME
A,M1_fix2R,long,2017-03-15 00:00:00+00:00,2.0,52,TP
A,M2_fix3R,long,2017-03-15 00:00:00+00:00,3.0,112,TP
A,M3_partial,long,2017-03-15 00:00:00+00:00,2.0,112,TP
A,M4_chandelier,long,2017-03-15 00:00:00+00:00,0.656612469534505,44,STOP_MOVED
A,M5_mp1,long,2017-03-15 00:00:00+00:00,1.6060409064854855,71,EMA_TRAIL
A,M6_time10,long,2017-03-15 00:00:00+00:00,-0.33733171161347053,10,TIME
AAP,M1_fix2R,long,2014-11-05 00:00:00+00:00,-1.0,1,SL
AAP,M2_fix3R,long,2014-11-05 00:00:00+00:00,-1.0,1,SL
AAP,M3_partial,long,2014-11-05 00:00:00+00:00,-1.0,1,SL
AAP,M4_chandelier,long,2014-11-05 00:00:00+00:00,-1.0,1,SL
AAP,M5_mp1,long,2014-11-05 00:00:00+00:00,-1.0,1,SL
AAP,M6_time10,long,2014-11-05 00:00:00+00:00,-1.0,1,SL
AAPL,M1_fix2R,long,2016-10-25 00:00:00+00:00,-1.0,1,SL
AAPL,M2_fix3R,long,2016-10-25 00:00:00+00:00,-1.0,1,SL
AAPL,M3_partial,long,2016-10-25 00:00:00+00:00,-1.0,1,SL
AAPL,M4_chandelier,long,2016-10-25 00:00:00+00:00,-1.0,1,SL
AAPL,M5_mp1,long,2016-10-25 00:00:00+00:00,-1.0,1,SL
AAPL,M6_time10,long,2016-10-25 00:00:00+00:00,-1.0,1,SL
AAPL,M1_fix2R,long,2017-05-01 00:00:00+00:00,2.0,9,TP
AAPL,M2_fix3R,long,2017-05-01 00:00:00+00:00,-1.0,32,SL
AAPL,M3_partial,long,2017-05-01 00:00:00+00:00,0.5,28,STOP_MOVED
AAPL,M4_chandelier,long,2017-05-01 00:00:00+00:00,0.8318313016775545,12,STOP_MOVED
AAPL,M5_mp1,long,2017-05-01 00:00:00+00:00,0.5,28,STOP_MOVED
AAPL,M6_time10,long,2017-05-01 00:00:00+00:00,2.0,9,TP
ABBV,M1_fix2R,long,2018-01-26 00:00:00+00:00,-1.0,7,SL
ABBV,M2_fix3R,long,2018-01-26 00:00:00+00:00,-1.0,7,SL
ABBV,M3_partial,long,2018-01-26 00:00:00+00:00,-1.0,7,SL
ABBV,M4_chandelier,long,2018-01-26 00:00:00+00:00,-1.0,7,SL
ABBV,M5_mp1,long,2018-01-26 00:00:00+00:00,-1.0,7,SL
ABBV,M6_time10,long,2018-01-26 00:00:00+00:00,-1.0,7,SL
ABT,M1_fix2R,long,2015-07-22 00:00:00+00:00,-1.0,21,SL
ABT,M2_fix3R,long,2015-07-22 00:00:00+00:00,-1.0,21,SL
ABT,M3_partial,long,2015-07-22 00:00:00+00:00,-1.0,21,SL
ABT,M4_chandelier,long,2015-07-22 00:00:00+00:00,-1.0,21,SL
ABT,M5_mp1,long,2015-07-22 00:00:00+00:00,-1.0,21,SL
ABT,M6_time10,long,2015-07-22 00:00:00+00:00,-0.27508552603190123,10,TIME
ABT,M1_fix2R,long,2018-01-02 00:00:00+00:00,2.0,15,TP
ABT,M2_fix3R,long,2018-01-02 00:00:00+00:00,-0.08151906467989949,25,EOS
ABT,M3_partial,long,2018-01-02 00:00:00+00:00,0.5,23,STOP_MOVED
ABT,M4_chandelier,long,2018-01-02 00:00:00+00:00,1.0643776740168867,23,STOP_MOVED
ABT,M5_mp1,long,2018-01-02 00:00:00+00:00,0.5,23,STOP_MOVED
ABT,M6_time10,long,2018-01-02 00:00:00+00:00,0.06438451324710422,10,TIME
ACN,M1_fix2R,long,2015-11-16 00:00:00+00:00,-1.0,23,SL
ACN,M2_fix3R,long,2015-11-16 00:00:00+00:00,-1.0,23,SL
ACN,M3_partial,long,2015-11-16 00:00:00+00:00,-1.0,23,SL
ACN,M4_chandelier,long,2015-11-16 00:00:00+00:00,-1.0,23,SL
ACN,M5_mp1,long,2015-11-16 00:00:00+00:00,-1.0,23,SL
ACN,M6_time10,long,2015-11-16 00:00:00+00:00,0.4129634770650583,10,TIME
ADI,M1_fix2R,long,2015-05-20 00:00:00+00:00,-1.0,32,SL
ADI,M2_fix3R,long,2015-05-20 00:00:00+00:00,-1.0,32,SL
ADI,M3_partial,long,2015-05-20 00:00:00+00:00,-1.0,32,SL
ADI,M4_chandelier,long,2015-05-20 00:00:00+00:00,-1.0,32,SL
ADI,M5_mp1,long,2015-05-20 00:00:00+00:00,-1.0,32,SL
ADI,M6_time10,long,2015-05-20 00:00:00+00:00,0.17754805331917925,10,TIME
ADI,M1_fix2R,long,2016-11-22 00:00:00+00:00,2.0,129,TP
ADI,M2_fix3R,long,2016-11-22 00:00:00+00:00,3.0,240,TP
ADI,M3_partial,long,2016-11-22 00:00:00+00:00,2.0,240,TP
ADI,M4_chandelier,long,2016-11-22 00:00:00+00:00,1.2523784396796926,84,STOP_MOVED
ADI,M5_mp1,long,2016-11-22 00:00:00+00:00,1.414708578988435,80,EMA_TRAIL
ADI,M6_time10,long,2016-11-22 00:00:00+00:00,-0.0035539355128038097,10,TIME
ADI,M1_fix2R,long,2017-02-15 00:00:00+00:00,2.0,232,TP
ADI,M2_fix3R,long,2017-02-15 00:00:00+00:00,0.48849240356913,246,EOS
ADI,M3_partial,long,2017-02-15 00:00:00+00:00,0.5,74,STOP_MOVED
ADI,M4_chandelier,long,2017-02-15 00:00:00+00:00,0.4299010128891562,73,STOP_MOVED
ADI,M5_mp1,long,2017-02-15 00:00:00+00:00,1.211832131861068,186,EMA_TRAIL
ADI,M6_time10,long,2017-02-15 00:00:00+00:00,0.262116575941959,10,TIME
ADS,M1_fix2R,long,2013-10-17 00:00:00+00:00,2.0,13,TP
ADS,M2_fix3R,long,2013-10-17 00:00:00+00:00,3.0,19,TP
ADS,M3_partial,long,2013-10-17 00:00:00+00:00,2.0,19,TP
ADS,M4_chandelier,long,2013-10-17 00:00:00+00:00,1.8122921229758022,28,STOP_MOVED
ADS,M5_mp1,long,2013-10-17 00:00:00+00:00,1.7944628741838182,28,EMA_TRAIL
ADS,M6_time10,long,2013-10-17 00:00:00+00:00,1.4122569098090478,10,TIME
AEE,M1_fix2R,long,2015-11-30 00:00:00+00:00,-1.0,3,SL
AEE,M2_fix3R,long,2015-11-30 00:00:00+00:00,-1.0,3,SL
AEE,M3_partial,long,2015-11-30 00:00:00+00:00,-1.0,3,SL
AEE,M4_chandelier,long,2015-11-30 00:00:00+00:00,-1.0,3,SL
AEE,M5_mp1,long,2015-11-30 00:00:00+00:00,-1.0,3,SL
AEE,M6_time10,long,2015-11-30 00:00:00+00:00,-1.0,3,SL
AET,M1_fix2R,long,2013-09-13 00:00:00+00:00,-1.0,6,SL
AET,M2_fix3R,long,2013-09-13 00:00:00+00:00,-1.0,6,SL
AET,M3_partial,long,2013-09-13 00:00:00+00:00,-1.0,6,SL
AET,M4_chandelier,long,2013-09-13 00:00:00+00:00,-1.0,6,SL
AET,M5_mp1,long,2013-09-13 00:00:00+00:00,-1.0,6,SL
AET,M6_time10,long,2013-09-13 00:00:00+00:00,-1.0,6,SL
AET,M1_fix2R,long,2015-03-04 00:00:00+00:00,2.0,12,TP
AET,M2_fix3R,long,2015-03-04 00:00:00+00:00,3.0,51,TP
AET,M3_partial,long,2015-03-04 00:00:00+00:00,2.0,51,TP
AET,M4_chandelier,long,2015-03-04 00:00:00+00:00,3.5960319280655426,71,STOP_MOVED
AET,M5_mp1,long,2015-03-04 00:00:00+00:00,1.2836786514406988,29,EMA_TRAIL
AET,M6_time10,long,2015-03-04 00:00:00+00:00,1.5647393259520312,10,TIME
AET,M1_fix2R,long,2015-06-15 00:00:00+00:00,-1.0,15,SL
AET,M2_fix3R,long,2015-06-15 00:00:00+00:00,-1.0,15,SL
AET,M3_partial,long,2015-06-15 00:00:00+00:00,0.5,14,STOP_MOVED
AET,M4_chandelier,long,2015-06-15 00:00:00+00:00,0.35601843354042106,14,STOP_MOVED
AET,M5_mp1,long,2015-06-15 00:00:00+00:00,0.5,14,STOP_MOVED
AET,M6_time10,long,2015-06-15 00:00:00+00:00,0.9154862115339614,10,TIME
AFL,M1_fix2R,long,2013-09-18 00:00:00+00:00,-1.0,218,SL
AFL,M2_fix3R,long,2013-09-18 00:00:00+00:00,-1.0,218,SL
AFL,M3_partial,long,2013-09-18 00:00:00+00:00,0.5,88,STOP_MOVED
AFL,M4_chandelier,long,2013-09-18 00:00:00+00:00,0.5060509665287971,30,STOP_MOVED
AFL,M5_mp1,long,2013-09-18 00:00:00+00:00,0.9017770271823243,34,EMA_TRAIL
AFL,M6_time10,long,2013-09-18 00:00:00+00:00,0.11008727090925823,10,TIME
AGN,M1_fix2R,long,2014-02-18 00:00:00+00:00,2.0,144,TP
AGN,M2_fix3R,long,2014-02-18 00:00:00+00:00,3.0,182,TP
AGN,M3_partial,long,2014-02-18 00:00:00+00:00,0.5,24,STOP_MOVED
AGN,M4_chandelier,long,2014-02-18 00:00:00+00:00,0.5684933268219177,13,STOP_MOVED
AGN,M5_mp1,long,2014-02-18 00:00:00+00:00,0.7700095209739448,14,EMA_TRAIL
AGN,M6_time10,long,2014-02-18 00:00:00+00:00,1.412850313935396,10,TIME
AIZ,M1_fix2R,long,2015-07-29 00:00:00+00:00,2.0,11,TP
AIZ,M2_fix3R,long,2015-07-29 00:00:00+00:00,-1.0,18,SL
AIZ,M3_partial,long,2015-07-29 00:00:00+00:00,0.5,18,STOP_MOVED
AIZ,M4_chandelier,long,2015-07-29 00:00:00+00:00,0.8669673929632181,17,STOP_MOVED
AIZ,M5_mp1,long,2015-07-29 00:00:00+00:00,0.6578287661465289,17,EMA_TRAIL
AIZ,M6_time10,long,2015-07-29 00:00:00+00:00,1.6377974425755486,10,TIME
AKAM,M1_fix2R,long,2017-12-15 00:00:00+00:00,2.0,1,TP
AKAM,M2_fix3R,long,2017-12-15 00:00:00+00:00,3.0,1,TP
AKAM,M3_partial,long,2017-12-15 00:00:00+00:00,2.0,1,TP
AKAM,M4_chandelier,long,2017-12-15 00:00:00+00:00,4.629039831004016,17,STOP_MOVED
AKAM,M5_mp1,long,2017-12-15 00:00:00+00:00,3.4496811328044257,32,EMA_TRAIL
AKAM,M6_time10,long,2017-12-15 00:00:00+00:00,2.0,1,TP
ALL,M1_fix2R,long,2017-05-03 00:00:00+00:00,2.0,62,TP
ALL,M2_fix3R,long,2017-05-03 00:00:00+00:00,3.0,128,TP
ALL,M3_partial,long,2017-05-03 00:00:00+00:00,2.0,128,TP
ALL,M4_chandelier,long,2017-05-03 00:00:00+00:00,0.7740245667101112,35,STOP_MOVED
ALL,M5_mp1,long,2017-05-03 00:00:00+00:00,1.6750359577126,76,EMA_TRAIL
ALL,M6_time10,long,2017-05-03 00:00:00+00:00,-0.14981686729349072,10,TIME
ALLE,M1_fix2R,long,2015-10-28 00:00:00+00:00,-1.0,47,SL
ALLE,M2_fix3R,long,2015-10-28 00:00:00+00:00,-1.0,47,SL
ALLE,M3_partial,long,2015-10-28 00:00:00+00:00,0.5,29,STOP_MOVED
ALLE,M4_chandelier,long,2015-10-28 00:00:00+00:00,0.0,29,STOP_MOVED
ALLE,M5_mp1,long,2015-10-28 00:00:00+00:00,-1.0,47,SL
ALLE,M6_time10,long,2015-10-28 00:00:00+00:00,-0.09072591140459935,10,TIME
AMAT,M1_fix2R,long,2017-05-10 00:00:00+00:00,2.0,16,TP
AMAT,M2_fix3R,long,2017-05-10 00:00:00+00:00,-1.0,35,SL
AMAT,M3_partial,long,2017-05-10 00:00:00+00:00,0.5,5,STOP_MOVED
AMAT,M4_chandelier,long,2017-05-10 00:00:00+00:00,0.0,5,STOP_MOVED
AMAT,M5_mp1,long,2017-05-10 00:00:00+00:00,1.1196621291479,21,EMA_TRAIL
AMAT,M6_time10,long,2017-05-10 00:00:00+00:00,0.8735342574067535,10,TIME
AME,M1_fix2R,long,2017-02-21 00:00:00+00:00,-1.0,24,SL
AME,M2_fix3R,long,2017-02-21 00:00:00+00:00,-1.0,24,SL
AME,M3_partial,long,2017-02-21 00:00:00+00:00,-1.0,24,SL
AME,M4_chandelier,long,2017-02-21 00:00:00+00:00,-1.0,24,SL
AME,M5_mp1,long,2017-02-21 00:00:00+00:00,-1.0,24,SL
AME,M6_time10,long,2017-02-21 00:00:00+00:00,-0.2897786485472491,10,TIME
AMGN,M1_fix2R,long,2014-10-28 00:00:00+00:00,-1.0,206,SL
AMGN,M2_fix3R,long,2014-10-28 00:00:00+00:00,-1.0,206,SL
AMGN,M3_partial,long,2014-10-28 00:00:00+00:00,0.5,39,STOP_MOVED
AMGN,M4_chandelier,long,2014-10-28 00:00:00+00:00,0.42516551932559477,32,STOP_MOVED
AMGN,M5_mp1,long,2014-10-28 00:00:00+00:00,0.9783832824805851,200,EMA_TRAIL
AMGN,M6_time10,long,2014-10-28 00:00:00+00:00,0.3509291357694302,10,TIME
AMP,M1_fix2R,long,2013-09-17 00:00:00+00:00,2.0,31,TP
AMP,M2_fix3R,long,2013-09-17 00:00:00+00:00,3.0,47,TP
AMP,M3_partial,long,2013-09-17 00:00:00+00:00,2.0,47,TP
AMP,M4_chandelier,long,2013-09-17 00:00:00+00:00,2.8578801232664723,55,STOP_MOVED
AMP,M5_mp1,long,2013-09-17 00:00:00+00:00,3.2571622184912385,88,EMA_TRAIL
AMP,M6_time10,long,2013-09-17 00:00:00+00:00,-0.2886113820189188,10,TIME
AMP,M1_fix2R,long,2014-07-30 00:00:00+00:00,-1.0,1,SL
AMP,M2_fix3R,long,2014-07-30 00:00:00+00:00,-1.0,1,SL
AMP,M3_partial,long,2014-07-30 00:00:00+00:00,-1.0,1,SL
AMP,M4_chandelier,long,2014-07-30 00:00:00+00:00,-1.0,1,SL
AMP,M5_mp1,long,2014-07-30 00:00:00+00:00,-1.0,1,SL
AMP,M6_time10,long,2014-07-30 00:00:00+00:00,-1.0,1,SL
AMT,M1_fix2R,long,2014-07-30 00:00:00+00:00,-1.0,54,SL
AMT,M2_fix3R,long,2014-07-30 00:00:00+00:00,-1.0,54,SL
AMT,M3_partial,long,2014-07-30 00:00:00+00:00,-1.0,54,SL
AMT,M4_chandelier,long,2014-07-30 00:00:00+00:00,-1.0,54,SL
AMT,M5_mp1,long,2014-07-30 00:00:00+00:00,-1.0,54,SL
AMT,M6_time10,long,2014-07-30 00:00:00+00:00,0.174105661295562,10,TIME
AMZN,M1_fix2R,long,2015-07-13 00:00:00+00:00,1.9999999999999982,9,TP
AMZN,M2_fix3R,long,2015-07-13 00:00:00+00:00,3.0,9,TP
AMZN,M3_partial,long,2015-07-13 00:00:00+00:00,2.0,9,TP
AMZN,M4_chandelier,long,2015-07-13 00:00:00+00:00,2.3466178985434234,10,STOP_MOVED
AMZN,M5_mp1,long,2015-07-13 00:00:00+00:00,1.7646641525525733,28,EMA_TRAIL
AMZN,M6_time10,long,2015-07-13 00:00:00+00:00,1.9999999999999982,9,TP
AMZN,M1_fix2R,long,2017-04-28 00:00:00+00:00,2.0,19,TP
AMZN,M2_fix3R,long,2017-04-28 00:00:00+00:00,3.0,26,TP
AMZN,M3_partial,long,2017-04-28 00:00:00+00:00,2.0,26,TP
AMZN,M4_chandelier,long,2017-04-28 00:00:00+00:00,1.978891899956977,29,STOP_MOVED
AMZN,M5_mp1,long,2017-04-28 00:00:00+00:00,1.6999615275587734,29,EMA_TRAIL
AMZN,M6_time10,long,2017-04-28 00:00:00+00:00,1.2173100662255967,10,TIME
ANSS,M1_fix2R,long,2017-05-04 00:00:00+00:00,2.0000000000000013,127,TP
ANSS,M2_fix3R,long,2017-05-04 00:00:00+00:00,2.9999999999999987,127,TP
ANSS,M3_partial,long,2017-05-04 00:00:00+00:00,0.5,99,STOP_MOVED
ANSS,M4_chandelier,long,2017-05-04 00:00:00+00:00,0.6710100165704237,62,STOP_MOVED
ANSS,M5_mp1,long,2017-05-04 00:00:00+00:00,2.1127377993682472,145,EMA_TRAIL
ANSS,M6_time10,long,2017-05-04 00:00:00+00:00,0.06552273704593659,10,TIME
ANTM,M1_fix2R,long,2015-05-29 00:00:00+00:00,-1.0,5,SL
ANTM,M2_fix3R,long,2015-05-29 00:00:00+00:00,-1.0,5,SL
ANTM,M3_partial,long,2015-05-29 00:00:00+00:00,-1.0,5,SL
ANTM,M4_chandelier,long,2015-05-29 00:00:00+00:00,-1.0,5,SL
ANTM,M5_mp1,long,2015-05-29 00:00:00+00:00,-1.0,5,SL
ANTM,M6_time10,long,2015-05-29 00:00:00+00:00,-1.0,5,SL
ANTM,M1_fix2R,long,2015-06-22 00:00:00+00:00,-1.0,1,SL
ANTM,M2_fix3R,long,2015-06-22 00:00:00+00:00,-1.0,1,SL
ANTM,M3_partial,long,2015-06-22 00:00:00+00:00,-1.0,1,SL
ANTM,M4_chandelier,long,2015-06-22 00:00:00+00:00,-1.0,1,SL
ANTM,M5_mp1,long,2015-06-22 00:00:00+00:00,-1.0,1,SL
ANTM,M6_time10,long,2015-06-22 00:00:00+00:00,-1.0,1,SL
AON,M1_fix2R,long,2013-09-16 00:00:00+00:00,2.0,2,TP
AON,M2_fix3R,long,2013-09-16 00:00:00+00:00,3.0,2,TP
AON,M3_partial,long,2013-09-16 00:00:00+00:00,2.0,2,TP
AON,M4_chandelier,long,2013-09-16 00:00:00+00:00,2.4630175100002543,12,STOP_MOVED
AON,M5_mp1,long,2013-09-16 00:00:00+00:00,1.835210671679758,15,EMA_TRAIL
AON,M6_time10,long,2013-09-16 00:00:00+00:00,2.0,2,TP
AOS,M1_fix2R,long,2015-04-24 00:00:00+00:00,2.0,33,TP
AOS,M2_fix3R,long,2015-04-24 00:00:00+00:00,3.000000000000002,62,TP
AOS,M3_partial,long,2015-04-24 00:00:00+00:00,0.5,51,STOP_MOVED
AOS,M4_chandelier,long,2015-04-24 00:00:00+00:00,1.5419738660371174,50,STOP_MOVED
AOS,M5_mp1,long,2015-04-24 00:00:00+00:00,1.5520212810446532,45,EMA_TRAIL
AOS,M6_time10,long,2015-04-24 00:00:00+00:00,0.48186703345913,10,TIME
AOS,M1_fix2R,long,2016-07-26 00:00:00+00:00,-1.0,71,SL
AOS,M2_fix3R,long,2016-07-26 00:00:00+00:00,-1.0,71,SL
AOS,M3_partial,long,2016-07-26 00:00:00+00:00,0.5,64,STOP_MOVED
AOS,M4_chandelier,long,2016-07-26 00:00:00+00:00,0.6524551290724149,53,STOP_MOVED
AOS,M5_mp1,long,2016-07-26 00:00:00+00:00,-1.0,71,SL
AOS,M6_time10,long,2016-07-26 00:00:00+00:00,0.08490943299595137,10,TIME
AOS,M1_fix2R,long,2016-10-05 00:00:00+00:00,-1.0,3,SL
AOS,M2_fix3R,long,2016-10-05 00:00:00+00:00,-1.0,3,SL
AOS,M3_partial,long,2016-10-05 00:00:00+00:00,-1.0,3,SL
AOS,M4_chandelier,long,2016-10-05 00:00:00+00:00,-1.0,3,SL
AOS,M5_mp1,long,2016-10-05 00:00:00+00:00,-1.0,3,SL
AOS,M6_time10,long,2016-10-05 00:00:00+00:00,-1.0,3,SL
APD,M1_fix2R,long,2013-09-26 00:00:00+00:00,-1.0,3,SL
APD,M2_fix3R,long,2013-09-26 00:00:00+00:00,-1.0,3,SL
APD,M3_partial,long,2013-09-26 00:00:00+00:00,-1.0,3,SL
APD,M4_chandelier,long,2013-09-26 00:00:00+00:00,-1.0,3,SL
APD,M5_mp1,long,2013-09-26 00:00:00+00:00,-1.0,3,SL
APD,M6_time10,long,2013-09-26 00:00:00+00:00,-1.0,3,SL
ARE,M1_fix2R,long,2014-11-24 00:00:00+00:00,2.0,10,TP
ARE,M2_fix3R,long,2014-11-24 00:00:00+00:00,3.0,30,TP
ARE,M3_partial,long,2014-11-24 00:00:00+00:00,2.0,30,TP
ARE,M4_chandelier,long,2014-11-24 00:00:00+00:00,1.0120965901310148,14,STOP_MOVED
ARE,M5_mp1,long,2014-11-24 00:00:00+00:00,2.6698391686066905,50,EMA_TRAIL
ARE,M6_time10,long,2014-11-24 00:00:00+00:00,2.0,10,TP
AVB,M1_fix2R,long,2014-05-30 00:00:00+00:00,-1.0,8,SL
AVB,M2_fix3R,long,2014-05-30 00:00:00+00:00,-1.0,8,SL
AVB,M3_partial,long,2014-05-30 00:00:00+00:00,-1.0,8,SL
AVB,M4_chandelier,long,2014-05-30 00:00:00+00:00,-1.0,8,SL
AVB,M5_mp1,long,2014-05-30 00:00:00+00:00,-1.0,8,SL
AVB,M6_time10,long,2014-05-30 00:00:00+00:00,-1.0,8,SL
AVB,M1_fix2R,long,2014-07-24 00:00:00+00:00,-1.0,35,SL
AVB,M2_fix3R,long,2014-07-24 00:00:00+00:00,-1.0,35,SL
AVB,M3_partial,long,2014-07-24 00:00:00+00:00,0.5,33,STOP_MOVED
AVB,M4_chandelier,long,2014-07-24 00:00:00+00:00,0.5584988306179871,33,STOP_MOVED
AVB,M5_mp1,long,2014-07-24 00:00:00+00:00,0.5,33,STOP_MOVED
AVB,M6_time10,long,2014-07-24 00:00:00+00:00,-0.04541760811828679,10,TIME
AVGO,M1_fix2R,long,2013-09-17 00:00:00+00:00,2.0,19,TP
AVGO,M2_fix3R,long,2013-09-17 00:00:00+00:00,3.0,23,TP
AVGO,M3_partial,long,2013-09-17 00:00:00+00:00,2.0,23,TP
AVGO,M4_chandelier,long,2013-09-17 00:00:00+00:00,2.055304749930393,37,STOP_MOVED
AVGO,M5_mp1,long,2013-09-17 00:00:00+00:00,1.6485097457909237,37,EMA_TRAIL
AVGO,M6_time10,long,2013-09-17 00:00:00+00:00,1.6046281372971027,10,TIME
AVGO,M1_fix2R,long,2013-12-05 00:00:00+00:00,2.0,26,TP
AVGO,M2_fix3R,long,2013-12-05 00:00:00+00:00,3.0,46,TP
AVGO,M3_partial,long,2013-12-05 00:00:00+00:00,2.0,46,TP
AVGO,M4_chandelier,long,2013-12-05 00:00:00+00:00,1.6266607780774087,34,STOP_MOVED
AVGO,M5_mp1,long,2013-12-05 00:00:00+00:00,1.6418808919970118,36,EMA_TRAIL
AVGO,M6_time10,long,2013-12-05 00:00:00+00:00,1.0125052637825536,10,TIME
AVGO,M1_fix2R,long,2014-08-29 00:00:00+00:00,-1.0,29,SL
AVGO,M2_fix3R,long,2014-08-29 00:00:00+00:00,-1.0,29,SL
AVGO,M3_partial,long,2014-08-29 00:00:00+00:00,0.5,23,STOP_MOVED
AVGO,M4_chandelier,long,2014-08-29 00:00:00+00:00,0.4132659737932432,22,STOP_MOVED
AVGO,M5_mp1,long,2014-08-29 00:00:00+00:00,-1.0,29,SL
AVGO,M6_time10,long,2014-08-29 00:00:00+00:00,0.5606104820849847,10,TIME
AVGO,M1_fix2R,long,2015-02-26 00:00:00+00:00,-1.0,124,SL
AVGO,M2_fix3R,long,2015-02-26 00:00:00+00:00,-1.0,124,SL
AVGO,M3_partial,long,2015-02-26 00:00:00+00:00,0.5,90,STOP_MOVED
AVGO,M4_chandelier,long,2015-02-26 00:00:00+00:00,0.5220184075602617,82,STOP_MOVED
AVGO,M5_mp1,long,2015-02-26 00:00:00+00:00,-1.0,124,SL
AVGO,M6_time10,long,2015-02-26 00:00:00+00:00,-0.15844704223738057,10,TIME
AVGO,M1_fix2R,long,2016-06-03 00:00:00+00:00,-1.0,15,SL
AVGO,M2_fix3R,long,2016-06-03 00:00:00+00:00,-1.0,15,SL
AVGO,M3_partial,long,2016-06-03 00:00:00+00:00,-1.0,15,SL
AVGO,M4_chandelier,long,2016-06-03 00:00:00+00:00,-1.0,15,SL
AVGO,M5_mp1,long,2016-06-03 00:00:00+00:00,-1.0,15,SL
AVGO,M6_time10,long,2016-06-03 00:00:00+00:00,-0.5972770779903701,10,TIME
AVY,M1_fix2R,long,2017-11-30 00:00:00+00:00,2.0,33,TP
AVY,M2_fix3R,long,2017-11-30 00:00:00+00:00,0.14664414456335464,46,EOS
AVY,M3_partial,long,2017-11-30 00:00:00+00:00,0.5,44,STOP_MOVED
AVY,M4_chandelier,long,2017-11-30 00:00:00+00:00,0.7764507270785073,30,STOP_MOVED
AVY,M5_mp1,long,2017-11-30 00:00:00+00:00,1.2944308004026306,39,EMA_TRAIL
AVY,M6_time10,long,2017-11-30 00:00:00+00:00,0.012325114223947005,10,TIME
AWK,M1_fix2R,long,2017-11-02 00:00:00+00:00,-1.0,43,SL
AWK,M2_fix3R,long,2017-11-02 00:00:00+00:00,-1.0,43,SL
AWK,M3_partial,long,2017-11-02 00:00:00+00:00,-1.0,43,SL
AWK,M4_chandelier,long,2017-11-02 00:00:00+00:00,-1.0,43,SL
AWK,M5_mp1,long,2017-11-02 00:00:00+00:00,-1.0,43,SL
AWK,M6_time10,long,2017-11-02 00:00:00+00:00,0.04937343270331436,10,TIME
AXP,M1_fix2R,long,2013-12-18 00:00:00+00:00,2.0,20,TP
AXP,M2_fix3R,long,2013-12-18 00:00:00+00:00,-1.0,205,SL
AXP,M3_partial,long,2013-12-18 00:00:00+00:00,0.5,17,STOP_MOVED
AXP,M4_chandelier,long,2013-12-18 00:00:00+00:00,0.5448665214469472,16,STOP_MOVED
AXP,M5_mp1,long,2013-12-18 00:00:00+00:00,0.6687812357580422,24,EMA_TRAIL
AXP,M6_time10,long,2013-12-18 00:00:00+00:00,1.0613427803397262,10,TIME
AYI,M1_fix2R,long,2013-09-17 00:00:00+00:00,2.0,24,TP
AYI,M2_fix3R,long,2013-09-17 00:00:00+00:00,3.0,44,TP
AYI,M3_partial,long,2013-09-17 00:00:00+00:00,0.5,12,STOP_MOVED
AYI,M4_chandelier,long,2013-09-17 00:00:00+00:00,0.0,12,STOP_MOVED
AYI,M5_mp1,long,2013-09-17 00:00:00+00:00,1.5219424155298744,33,EMA_TRAIL
AYI,M6_time10,long,2013-09-17 00:00:00+00:00,1.3456509080971875,10,TIME
AYI,M1_fix2R,long,2014-01-09 00:00:00+00:00,2.000000000000001,276,TP
AYI,M2_fix3R,long,2014-01-09 00:00:00+00:00,3.0,337,TP
AYI,M3_partial,long,2014-01-09 00:00:00+00:00,0.5,63,STOP_MOVED
AYI,M4_chandelier,long,2014-01-09 00:00:00+00:00,0.7545854340672568,42,STOP_MOVED
AYI,M5_mp1,long,2014-01-09 00:00:00+00:00,1.680091765967236,290,EMA_TRAIL
AYI,M6_time10,long,2014-01-09 00:00:00+00:00,0.04743633577733083,10,TIME
AYI,M1_fix2R,long,2015-02-09 00:00:00+00:00,2.0,34,TP
AYI,M2_fix3R,long,2015-02-09 00:00:00+00:00,3.0,65,TP
AYI,M3_partial,long,2015-02-09 00:00:00+00:00,2.0,65,TP
AYI,M4_chandelier,long,2015-02-09 00:00:00+00:00,1.0385374610389753,54,STOP_MOVED
AYI,M5_mp1,long,2015-02-09 00:00:00+00:00,0.8801502753702016,31,EMA_TRAIL
AYI,M6_time10,long,2015-02-09 00:00:00+00:00,0.5221276333924786,10,TIME
AYI,M1_fix2R,long,2016-05-31 00:00:00+00:00,-1.0,3,SL
AYI,M2_fix3R,long,2016-05-31 00:00:00+00:00,-1.0,3,SL
AYI,M3_partial,long,2016-05-31 00:00:00+00:00,-1.0,3,SL
AYI,M4_chandelier,long,2016-05-31 00:00:00+00:00,-1.0,3,SL
AYI,M5_mp1,long,2016-05-31 00:00:00+00:00,-1.0,3,SL
AYI,M6_time10,long,2016-05-31 00:00:00+00:00,-1.0,3,SL
