instrument,model,side,bias,quintile,entry_ts,exit_ts,entry,exit,r,pnl_pct,bars,reason,partial_tp1
SNPS,S3,long,RISK_ON,5,2014-06-12 00:00:00+00:00,2014-06-18 00:00:00+00:00,38.88885,38.88885,0.41333465419972315,0.0020666732709986157,4,STOP_AFTER_TP1,True
ADS,S3,long,RISK_ON,5,2014-06-12 00:00:00+00:00,2014-07-10 00:00:00+00:00,263.4632,273.99,2.354580528107644,0.011772902640538221,19,EMA_TRAIL,True
ACN,S3,long,RISK_ON,5,2014-06-12 00:00:00+00:00,2014-06-26 00:00:00+00:00,82.50241999999999,81.62107142857143,-1.0,-0.005,10,SL,False
OKE,S3,long,RISK_ON,5,2014-06-13 00:00:00+00:00,2014-06-17 00:00:00+00:00,65.21515,65.21515,0.2889977548979346,0.001444988774489673,2,STOP_AFTER_TP1,True
MS,S3,long,RISK_ON,5,2014-06-13 00:00:00+00:00,2014-06-26 00:00:00+00:00,31.621589999999998,31.621589999999998,0.5160468208616495,0.0025802341043082476,9,STOP_AFTER_TP1,True
MTD,S3,long,RISK_ON,5,2014-06-13 00:00:00+00:00,2014-07-10 00:00:00+00:00,247.59734999999998,250.54,0.8089274296533684,0.004044637148266842,18,EMA_TRAIL,True
SRCL,S2,long,RISK_ON,5,2014-06-13 00:00:00+00:00,2014-08-01 00:00:00+00:00,118.58846999999999,116.81,-0.3793191913855182,-0.0018965959569275908,34,SMA50_BREAK,False
BLK,S3,long,RISK_ON,5,2014-06-13 00:00:00+00:00,2014-07-10 00:00:00+00:00,309.75944999999996,315.9,1.3112005566640308,0.006556002783320154,18,EMA_TRAIL,True
AYI,S3,long,RISK_ON,5,2014-06-13 00:00:00+00:00,2014-07-01 00:00:00+00:00,129.05893,129.05893,0.6040089030951616,0.0030200445154758082,12,STOP_AFTER_TP1,True
VRSN,S3,long,RISK_ON,5,2014-06-13 00:00:00+00:00,2014-06-20 00:00:00+00:00,50.860809999999994,50.860809999999994,0.34201916230272855,0.0017100958115136428,5,STOP_AFTER_TP1,True
VRSK,S3,long,RISK_ON,5,2014-06-16 00:00:00+00:00,2014-06-18 00:00:00+00:00,60.86079999999999,59.8875,-1.0,-0.005,2,SL,False
PRU,S3,long,RISK_ON,5,2014-06-16 00:00:00+00:00,2014-06-26 00:00:00+00:00,88.14805999999999,88.14805999999999,0.5047632399599852,0.002523816199799926,8,STOP_AFTER_TP1,True
AMZN,S3,long,RISK_ON,5,2014-06-16 00:00:00+00:00,2014-07-25 00:00:00+00:00,327.94762,327.94762,0.5156955077551918,0.002578477538775959,28,STOP_AFTER_TP1,True
OMC,S3,long,RISK_ON,5,2014-06-18 00:00:00+00:00,2014-07-10 00:00:00+00:00,70.4704,71.36,0.8124384526831281,0.004062192263415641,15,EMA_TRAIL,True
MAS,S3,long,RISK_ON,5,2014-06-18 00:00:00+00:00,2014-07-10 00:00:00+00:00,21.921899999999997,21.000535714285714,-1.0,-0.005,15,SL,False
AJG,S3,long,RISK_ON,5,2014-06-18 00:00:00+00:00,2014-07-25 00:00:00+00:00,46.426379999999995,45.64,-0.5710281527524617,-0.0028551407637623085,26,SMA50_BREAK,False
SNPS,S3,long,RISK_ON,5,2014-06-18 00:00:00+00:00,2014-07-10 00:00:00+00:00,38.91888,38.43419642857143,-1.0,-0.005,15,SL,False
BAC,S3,long,RISK_ON,5,2014-06-19 00:00:00+00:00,2014-06-25 00:00:00+00:00,15.565549999999998,15.318035714285713,-1.0,-0.005,4,SL,False
HBAN,S3,long,RISK_ON,5,2014-06-19 00:00:00+00:00,2014-06-25 00:00:00+00:00,9.55955,9.55955,0.3239731164186041,0.0016198655820930205,4,STOP_AFTER_TP1,True
KEY,S3,long,RISK_ON,5,2014-06-19 00:00:00+00:00,2014-06-25 00:00:00+00:00,14.244229999999998,14.019642857142857,-1.0,-0.005,4,SL,False
AMG,S3,long,RISK_ON,5,2014-06-19 00:00:00+00:00,2014-06-25 00:00:00+00:00,201.93172999999996,201.93172999999996,0.2964784697848434,0.001482392348924217,4,STOP_AFTER_TP1,True
RL,S3,long,RISK_ON,5,2014-06-19 00:00:00+00:00,2014-07-16 00:00:00+00:00,154.40425,158.0,2.3072693672924336,0.011536346836462168,18,EMA_TRAIL,True
ESRX,S5,long,RISK_ON,5,2014-06-19 00:00:00+00:00,2014-06-20 00:00:00+00:00,68.60854,68.74,0.26368997472617733,0.0013184498736308868,1,SMA50_BREAK,False
GM,S3,long,RISK_ON,5,2014-06-20 00:00:00+00:00,2014-06-30 00:00:00+00:00,36.25621999999999,36.25621999999999,0.5079293661506453,0.0025396468307532266,6,STOP_AFTER_TP1,True
IR,S3,long,RISK_ON,5,2014-06-23 00:00:00+00:00,2014-06-24 00:00:00+00:00,63.173109999999994,62.543932142857145,-1.0,-0.005,1,SL,False
FLR,S3,long,RISK_ON,5,2014-06-23 00:00:00+00:00,2014-06-24 00:00:00+00:00,77.98790999999999,76.76285714285714,-1.0,-0.005,1,SL,False
KSU,S3,long,RISK_ON,5,2014-06-23 00:00:00+00:00,2014-07-28 00:00:00+00:00,107.03693,111.03,1.8152838034479122,0.009076419017239561,24,EMA_TRAIL,True
L,S3,long,RISK_ON,5,2014-06-23 00:00:00+00:00,2014-07-25 00:00:00+00:00,43.673629999999996,43.62,-0.18580882098187546,-0.0009290441049093773,23,SMA50_BREAK,False
FITB,S3,long,RISK_ON,5,2014-06-23 00:00:00+00:00,2014-06-25 00:00:00+00:00,21.55153,21.275535714285716,-1.0,-0.005,2,SL,False
STX,S3,long,RISK_ON,5,2014-06-23 00:00:00+00:00,2014-07-31 00:00:00+00:00,56.00595,58.6,1.843681380271926,0.009218406901359631,27,EMA_TRAIL,True
IR,S3,long,RISK_ON,5,2014-06-24 00:00:00+00:00,2014-07-08 00:00:00+00:00,62.272209999999994,61.612860714285716,-1.0,-0.005,9,SL,False
GS,S3,long,RISK_ON,5,2014-06-24 00:00:00+00:00,2014-06-26 00:00:00+00:00,168.39822999999998,166.92893214285712,-1.0,-0.005,2,SL,False
