instrument,model,side,bias,entry_ts,exit_ts,entry,exit,r,pnl_pct,bars,reason,partial_tp1
GBPCAD,B,long,NEUTRAL,2023-01-24 22:00:00+00:00,2023-01-31 18:00:00+00:00,1.64745,1.6401882142857145,-1.0846955934934803,-0.005423477967467402,29,SL,False
CADCHF,B,long,NEUTRAL,2023-02-02 10:00:00+00:00,2023-02-08 14:00:00+00:00,0.6849500000000001,0.68478,0.5366816191903838,0.002683408095951919,25,BE_STOP,True
CHFJPY,B,short,NEUTRAL,2023-02-07 06:00:00+00:00,2023-02-13 06:00:00+00:00,142.303,143.30521428571427,-1.0171763851228843,-0.0050858819256144215,24,SL,False
EURCAD,B,long,NEUTRAL,2023-02-08 14:00:00+00:00,2023-02-10 10:00:00+00:00,1.44108,1.4341996428571429,-1.0628507829048925,-0.005314253914524463,11,SL,False
CADJPY,B,short,NEUTRAL,2023-02-08 22:00:00+00:00,2023-02-10 10:00:00+00:00,97.77900000000001,97.796,0.6416107857791256,0.0032080539288956277,9,BE_STOP,True
EURGBP,B,short,NEUTRAL,2023-02-09 14:00:00+00:00,2023-02-15 10:00:00+00:00,0.88505,0.8891353571428572,-1.036754501505063,-0.005183772507525315,23,SL,False
YM,B,short,NEUTRAL,2023-02-15 07:00:00+00:00,2023-02-15 19:00:00+00:00,34049.5,34186.96428571428,-1.0310666876805892,-0.005155333438402946,3,SL,False
USDCAD,B,short,NEUTRAL,2023-02-20 06:00:00+00:00,2023-02-21 14:00:00+00:00,1.34645,1.351319285714286,-1.051995845165176,-0.00525997922582588,8,SL,False
GBPAUD,B,short,NEUTRAL,2023-02-22 14:00:00+00:00,2023-02-24 14:00:00+00:00,1.76951,1.7781132142857143,-1.0376761919281752,-0.005188380959640876,12,SL,False
YM,B,long,NEUTRAL,2023-02-22 15:00:00+00:00,2023-02-22 19:00:00+00:00,33230.5,33024.42857142857,-1.0203275698324024,-0.0051016378491620116,1,SL,False
YM,B,long,NEUTRAL,2023-02-23 11:00:00+00:00,2023-02-23 15:00:00+00:00,33274.5,33033.03571428572,-1.0173440809644296,-0.005086720404822148,1,SL,False
NZDCHF,B,short,NEUTRAL,2023-03-02 10:00:00+00:00,2023-03-06 14:00:00+00:00,0.58463,0.5768853636363636,1.808325269626118,0.00904162634813059,13,TP2,True
SI,B,long,NEUTRAL,2023-03-02 19:00:00+00:00,2023-03-07 11:00:00+00:00,21.0075,20.645535714285714,-1.0712316465018437,-0.005356158232509218,16,SL,False
EURGBP,B,short,NEUTRAL,2023-03-08 10:00:00+00:00,2023-03-13 17:00:00+00:00,0.89139,0.8806746818181818,3.6525289590426393,0.018262644795213195,20,TP2,True
USDCHF,B,long,NEUTRAL,2023-03-14 01:00:00+00:00,2023-03-15 17:00:00+00:00,0.9143100000000001,0.9297975909090909,1.811447698024475,0.009057238490122375,10,TP2,True
GBPUSD,B,short,NEUTRAL,2023-03-14 13:00:00+00:00,2023-03-17 05:00:00+00:00,1.2153999999999998,1.21549,0.6526618584248522,0.0032633092921242612,16,BE_STOP,True
PA,B,short,NEUTRAL,2023-04-03 02:00:00+00:00,2023-04-03 10:00:00+00:00,1457.375,1484.857142857143,-1.008830966057441,-0.005044154830287206,2,SL,False
CADJPY,B,short,NEUTRAL,2023-04-03 13:00:00+00:00,2023-04-11 17:00:00+00:00,98.653,99.31910714285715,-1.0012500555708328,-0.0050062502778541644,37,SL,False
GBPCHF,B,long,NEUTRAL,2023-04-13 05:00:00+00:00,2023-04-13 09:00:00+00:00,1.11647,1.1130964285714284,-1.101856882943138,-0.00550928441471569,1,SL,False
HG,B,short,NEUTRAL,2023-04-17 02:00:00+00:00,2023-04-21 14:00:00+00:00,4.116750000000001,3.9747740000000005,4.234979735408638,0.02117489867704319,27,TP2,True
AUDUSD,B,short,NEUTRAL,2023-04-19 01:00:00+00:00,2023-04-20 09:00:00+00:00,0.67299,0.675215,-1.0722335362997821,-0.005361167681498911,8,SL,False
HG,B,long,NEUTRAL,2023-04-24 06:00:00+00:00,2023-04-24 14:00:00+00:00,3.99325,3.9494821428571427,-1.0369129609407857,-0.0051845648047039285,2,SL,False
GBPCAD,B,short,NEUTRAL,2023-04-24 09:00:00+00:00,2023-04-24 17:00:00+00:00,1.68545,1.688832142857143,-1.1263838559039316,-0.005631919279519658,2,SL,False
GBPCHF,B,short,NEUTRAL,2023-05-01 05:00:00+00:00,2023-05-05 05:00:00+00:00,1.11949,1.11966,0.7109738186361056,0.0035548690931805284,24,BE_STOP,True
PA,B,long,NEUTRAL,2023-05-03 10:00:00+00:00,2023-05-08 10:00:00+00:00,1430.625,1541.5901162790697,2.6621609381382156,0.013310804690691078,18,TP2,True
USDJPY,B,short,NEUTRAL,2023-05-04 05:00:00+00:00,2023-05-05 09:00:00+00:00,134.591,134.6,0.6044392040475117,0.0030221960202375586,7,BE_STOP,True
DAX,B,short,NEUTRAL,2023-05-09 04:00:00+00:00,2023-05-11 04:00:00+00:00,16015.25,16016.0,0.6154875998377017,0.0030774379991885085,12,BE_STOP,True
AUDUSD,B,short,NEUTRAL,2023-05-09 05:00:00+00:00,2023-05-10 09:00:00+00:00,0.67564,0.6799435714285714,-1.0366884963553231,-0.005183442481776616,7,SL,False
NZDCHF,B,short,NEUTRAL,2023-05-09 05:00:00+00:00,2023-05-10 13:00:00+00:00,0.56465,0.5666075,-1.1113572027972014,-0.005556786013986007,8,SL,False
USDCAD,B,long,NEUTRAL,2023-05-09 09:00:00+00:00,2023-05-10 09:00:00+00:00,1.33979,1.3348974999999998,-1.0640438521603628,-0.005320219260801814,6,SL,False
EURAUD,B,long,NEUTRAL,2023-05-10 17:00:00+00:00,2023-05-19 13:00:00+00:00,1.62039,1.62022,0.7313410508429653,0.0036567052542148264,41,BE_STOP,True
EURNZD,B,long,NEUTRAL,2023-05-11 13:00:00+00:00,2023-05-19 09:00:00+00:00,1.73387,1.7177332142857142,-1.041507527680229,-0.005207537638401145,35,SL,False
PA,B,long,NEUTRAL,2023-05-25 14:00:00+00:00,2023-05-30 10:00:00+00:00,1419.125,1374.732142857143,-1.0053883340056473,-0.005026941670028237,16,SL,False
DAX,B,short,NEUTRAL,2023-05-30 04:00:00+00:00,2023-05-30 08:00:00+00:00,16015.25,16069.07142857143,-1.0382733243606992,-0.005191366621803496,1,SL,False
NZDJPY,B,long,NEUTRAL,2023-06-01 05:00:00+00:00,2023-06-13 05:00:00+00:00,83.985,85.832474,2.1895007652034257,0.010947503826017129,48,TP2,True
AUDCHF,B,short,NEUTRAL,2023-06-05 09:00:00+00:00,2023-06-06 01:00:00+00:00,0.60151,0.6034378571428572,-1.1446143681430239,-0.00572307184071512,4,SL,False
GBPCAD,B,short,NEUTRAL,2023-06-19 05:00:00+00:00,2023-06-22 13:00:00+00:00,1.69117,1.67572644,2.2738718138733676,0.011369359069366838,20,TP2,True
GBPAUD,B,short,NEUTRAL,2023-06-21 09:00:00+00:00,2023-06-23 01:00:00+00:00,1.88419,1.8929017857142858,-1.0449304879374506,-0.005224652439687253,10,SL,False
AUDUSD,B,long,NEUTRAL,2023-06-29 01:00:00+00:00,2023-07-06 13:00:00+00:00,0.66107,0.66098,0.6722979408167896,0.0033614897040839483,33,BE_STOP,True
EURAUD,B,short,NEUTRAL,2023-06-29 09:00:00+00:00,2023-07-13 09:00:00+00:00,1.64581,1.62852,1.8535339847696657,0.009267669923848329,60,TIME,False
YM,B,short,NEUTRAL,2023-07-03 06:00:00+00:00,2023-07-12 10:00:00+00:00,34583.5,34585.0,1.4764093807125758,0.007382046903562879,41,BE_STOP,True
RTY,B,short,NEUTRAL,2023-07-04 14:00:00+00:00,2023-07-06 14:00:00+00:00,1907.45,1836.6539583333333,4.73178125915585,0.023658906295779252,11,TP2,True
NZDCHF,B,short,NEUTRAL,2023-07-05 09:00:00+00:00,2023-07-11 05:00:00+00:00,0.55551,0.5488568749999999,1.9361871589713848,0.009680935794856925,23,TP2,True
CL,B,short,NEUTRAL,2023-07-06 06:00:00+00:00,2023-07-07 10:00:00+00:00,72.115,72.6582142857143,-1.0393196484110887,-0.005196598242055444,7,SL,False
EURUSD,B,short,NEUTRAL,2023-07-10 05:00:00+00:00,2023-07-10 13:00:00+00:00,1.0963899999999998,1.0985946428571431,-1.11514691437262,-0.0055757345718631,2,SL,False
AUDJPY,B,long,NEUTRAL,2023-07-13 01:00:00+00:00,2023-07-27 01:00:00+00:00,94.363,95.34700000000001,1.2991079834727337,0.006495539917363668,60,TIME,False
DAX,B,short,NEUTRAL,2023-07-19 12:00:00+00:00,2023-07-27 08:00:00+00:00,16219.25,16372.67857142857,-1.0134107883040935,-0.005067053941520468,35,SL,False
NZDJPY,B,long,NEUTRAL,2023-08-03 05:00:00+00:00,2023-08-03 13:00:00+00:00,86.699,86.40103571428573,-1.1037066327697869,-0.005518533163848934,2,SL,False
GBPCAD,B,short,NEUTRAL,2023-08-09 09:00:00+00:00,2023-08-15 09:00:00+00:00,1.71127,1.7151839285714285,-1.0559780444529263,-0.005279890222264632,24,SL,False
SI,B,long,NEUTRAL,2023-08-10 06:00:00+00:00,2023-08-13 22:00:00+00:00,22.8875,22.576071428571428,-1.0842111248454915,-0.005421055624227458,10,SL,False
EURGBP,B,short,NEUTRAL,2023-08-30 05:00:00+00:00,2023-09-07 05:00:00+00:00,0.85971,0.85988,0.6942930599771324,0.0034714652998856623,36,BE_STOP,True
NG,B,short,NEUTRAL,2023-08-30 10:00:00+00:00,2023-08-30 18:00:00+00:00,2.7335,2.7760714285714285,-1.0418461217391317,-0.005209230608695659,2,SL,False
DAX,B,long,NEUTRAL,2023-09-06 12:00:00+00:00,2023-09-08 08:00:00+00:00,15756.75,15658.142857142857,-1.0205456642335766,-0.005102728321167883,11,SL,False
NZDUSD,B,long,NEUTRAL,2023-09-07 21:00:00+00:00,2023-09-12 13:00:00+00:00,0.5891700000000001,0.58908,0.5508359130629366,0.002754179565314683,16,BE_STOP,True
GBPJPY,B,long,NEUTRAL,2023-09-12 05:00:00+00:00,2023-09-14 13:00:00+00:00,183.027,183.01,1.460207836443036,0.00730103918221518,14,BE_STOP,True
NZDJPY,B,short,NEUTRAL,2023-09-13 05:00:00+00:00,2023-09-13 13:00:00+00:00,86.98100000000001,87.27328571428572,-1.1059892994291491,-0.005529946497145746,2,SL,False
PL,B,short,NEUTRAL,2023-09-18 14:00:00+00:00,2023-09-19 06:00:00+00:00,937.55,945.0964285714286,-1.0445428879099357,-0.005222714439549679,4,SL,False
PL,B,short,NEUTRAL,2023-09-19 22:00:00+00:00,2023-09-22 10:00:00+00:00,941.05,941.3,0.8385541960784221,0.0041927709803921106,15,BE_STOP,True
NZDCHF,B,long,NEUTRAL,2023-10-24 05:00:00+00:00,2023-10-25 21:00:00+00:00,0.52245,0.519452857142857,-1.1036887822132382,-0.005518443911066191,10,SL,False
USDCHF,B,short,NEUTRAL,2023-11-01 09:00:00+00:00,2023-11-14 14:00:00+00:00,0.90804,0.8906364489795919,2.9971050436447935,0.014985525218223968,55,TP2,True
EURCHF,B,short,NEUTRAL,2023-11-01 13:00:00+00:00,2023-11-02 09:00:00+00:00,0.95885,0.9629921428571429,-1.076593166696638,-0.0053829658334831896,5,SL,False
NZDUSD,B,short,NEUTRAL,2023-11-06 22:00:00+00:00,2023-11-14 18:00:00+00:00,0.59502,0.599475,-1.0053385567010389,-0.005026692783505195,35,SL,False
NQ,B,short,NEUTRAL,2023-11-07 11:00:00+00:00,2023-11-07 15:00:00+00:00,15297.375,15340.848214285714,-1.0370964325668122,-0.005185482162834061,1,SL,False
ES,B,short,NEUTRAL,2023-11-08 15:00:00+00:00,2023-11-10 15:00:00+00:00,4391.625,4415.107142857143,-1.0314331375579593,-0.0051571656877897965,12,SL,False
EURAUD,B,short,NEUTRAL,2023-11-09 06:00:00+00:00,2023-11-09 18:00:00+00:00,1.66973,1.6756032142857142,-1.0707955513808007,-0.005353977756904004,3,SL,False
NQ,B,short,NEUTRAL,2023-11-09 19:00:00+00:00,2023-11-10 15:00:00+00:00,15255.125,15486.705357142857,-1.0069004023942847,-0.005034502011971424,5,SL,False
CADJPY,B,long,NEUTRAL,2023-11-22 02:00:00+00:00,2023-11-24 14:00:00+00:00,108.517,109.79806122448979,1.56096558449868,0.0078048279224934005,15,TP2,True
PL,B,long,NEUTRAL,2023-12-06 07:00:00+00:00,2023-12-06 15:00:00+00:00,908.35,897.5964285714285,-1.0307198367902073,-0.005153599183951037,2,SL,False
