instrument,model,side,bias,entry_ts,exit_ts,entry,exit,r,pnl_pct,bars,reason,partial_tp1
PA,C,long,BULL_STRONG,2019-03-12 02:00:00+00:00,2019-03-18 10:00:00+00:00,1494.125,1532.8688798701298,2.3512560842022845,0.011756280421011423,26,TP2,True
HG,C,long,BULL_STRONG,2019-03-19 18:00:00+00:00,2019-03-21 06:00:00+00:00,2.9202500000000002,2.961694318181818,1.6597729551451204,0.008298864775725601,9,TP2,True
HG,C,long,BULL_STRONG,2019-03-21 14:00:00+00:00,2019-03-22 06:00:00+00:00,2.9072500000000003,2.8813974025974027,-1.0602611169763592,-0.005301305584881796,4,SL,False
GBPNZD,C,long,BULL_STRONG,2019-09-02 17:00:00+00:00,2019-09-03 05:00:00+00:00,1.91297,1.9055277023809525,-1.0602032291491037,-0.0053010161457455185,3,SL,False
GBPNZD,C,long,BULL_STRONG,2019-09-03 05:00:00+00:00,2019-09-05 09:00:00+00:00,1.90641,1.9305577976190476,2.6508494211843048,0.013254247105921524,13,TP2,True
GBPNZD,C,long,BULL_STRONG,2019-09-09 01:00:00+00:00,2019-09-13 05:00:00+00:00,1.91059,1.930598511904762,2.040606178607802,0.01020303089303901,25,TP2,True
GBPNZD,C,short,BEAR_STRONG,2020-01-14 10:00:00+00:00,2020-01-14 22:00:00+00:00,1.96405,1.970626507440476,-1.069455472288805,-0.005347277361444025,3,SL,False
USDCHF,C,long,BULL_STRONG,2020-04-07 13:00:00+00:00,2020-04-09 13:00:00+00:00,0.97077,0.9674764744897959,-1.0892478611733671,-0.005446239305866836,12,SL,False
SI,C,long,BULL_STRONG,2020-04-13 02:00:00+00:00,2020-04-17 02:00:00+00:00,15.602500000000001,15.282953124999999,-1.0799476513597417,-0.0053997382567987084,24,SL,False
AUDUSD,C,long,BULL_STRONG,2020-04-13 05:00:00+00:00,2020-04-15 09:00:00+00:00,0.63453,0.6305273061224488,-1.0610408602038426,-0.005305204301019213,13,SL,False
AUDUSD,C,long,BULL_STRONG,2020-04-20 01:00:00+00:00,2020-04-21 01:00:00+00:00,0.63587,0.63115443877551,-1.0451884192762102,-0.0052259420963810515,6,SL,False
SI,C,long,BULL_STRONG,2020-04-20 02:00:00+00:00,2020-04-21 06:00:00+00:00,15.4175,15.107939732142857,-1.0826774118799747,-0.0054133870593998734,7,SL,False
USDCHF,C,long,BULL_STRONG,2020-04-23 13:00:00+00:00,2020-04-30 13:00:00+00:00,0.97312,0.9694158724489796,-1.1041016938911905,-0.005520508469455953,30,SL,False
